ell,L_over_M,resolution,observer,kappa_c_U,gamma_eff_over_kappa_c,kappa_U_transition
2,80.0,4096,r/M=16,3.782880133258949,2.0021918424164533,3.636715225329578
2,80.0,4096,r/M=16,3.7834891537086546,2.002329957695917,3.636715225329578
2,80.0,4096,r/M=16,3.7840981741583604,2.00248251947853,3.636715225329578
2,80.0,4096,r/M=16,3.784707194608066,2.0026493763992717,3.636715225329578
2,80.0,4096,r/M=16,3.7853162150577715,2.002830368769899,3.636715225329578
2,80.0,4096,r/M=16,3.7859252355074773,2.003025328520613,3.636715225329578
2,80.0,4096,r/M=16,3.786534255957183,2.003234079333063,3.636715225329578
2,80.0,4096,r/M=16,3.787143276406889,2.003456436971688,3.636715225329578
2,80.0,4096,r/M=16,3.7877522968565946,2.0036922091787126,3.636715225329578
2,80.0,4096,r/M=16,3.7883613173063004,2.003941195982158,3.636715225329578
2,80.0,4096,r/M=16,3.788970337756006,2.0042031898218418,3.636715225329578
2,80.0,4096,r/M=16,3.7895793582057116,2.004477975677719,3.636715225329578
2,80.0,4096,r/M=16,3.7901883786554174,2.0047653311912152,3.636715225329578
2,80.0,4096,r/M=16,3.790797399105123,2.00506502701057,3.636715225329578
2,80.0,4096,r/M=16,3.791406419554829,2.005376826769837,3.636715225329578
2,80.0,4096,r/M=16,3.7920154400045347,2.0057004873455573,3.636715225329578
2,80.0,4096,r/M=16,3.79262446045424,2.0060357591670996,3.636715225329578
2,80.0,4096,r/M=16,3.793233480903946,2.006382386253997,3.636715225329578
2,80.0,4096,r/M=16,3.7938425013536516,2.00674010641895,3.636715225329578
2,80.0,4096,r/M=16,3.7944515218033574,2.007108651550168,3.636715225329578
2,80.0,4096,r/M=16,3.795060542253063,2.007487747856378,3.636715225329578
2,80.0,4096,r/M=16,3.795669562702769,2.0078771159204893,3.636715225329578
2,80.0,4096,r/M=16,3.7962785831524744,2.008276471040271,3.636715225329578
2,80.0,4096,r/M=16,3.79688760360218,2.00868552350836,3.636715225329578
2,80.0,4096,r/M=16,3.797496624051886,2.0091039786705944,3.636715225329578
2,80.0,4096,r/M=16,3.7981056445015917,2.009531537236356,3.636715225329578
2,80.0,4096,r/M=16,3.7987146649512975,2.009967895556243,3.636715225329578
2,80.0,4096,r/M=16,3.7993236854010033,2.0104127458227454,3.636715225329578
2,80.0,4096,r/M=16,3.7999327058507086,2.010865776273247,3.636715225329578
2,80.0,4096,r/M=16,3.8005417263004144,2.0113266714630327,3.636715225329578
2,80.0,4096,r/M=16,3.80115074675012,2.0117951125896334,3.636715225329578
2,80.0,4096,r/M=16,3.801759767199826,2.0122707775908255,3.636715225329578
2,80.0,4096,r/M=16,3.802368787649532,2.0127533414829752,3.636715225329578
2,80.0,4096,r/M=16,3.8029778080992376,2.0132424765780423,3.636715225329578
2,80.0,4096,r/M=16,3.803586828548943,2.0137378528195917,3.636715225329578
2,80.0,4096,r/M=16,3.8041958489986487,2.014239137862127,3.636715225329578
2,80.0,4096,r/M=16,3.8048048694483545,2.0147459974887685,3.636715225329578
2,80.0,4096,r/M=16,3.8054138898980603,2.0152580959472624,3.636715225329578
2,80.0,4096,r/M=16,3.806022910347766,2.0157750958449783,3.636715225329578
2,80.0,4096,r/M=16,3.806631930797472,2.016296658739258,3.636715225329578
2,80.0,4096,r/M=16,3.807240951247177,2.016822445305419,3.636715225329578
2,80.0,4096,r/M=16,3.807849971696883,2.017352115460427,3.636715225329578
2,80.0,4096,r/M=16,3.808458992146589,2.0178853289112397,3.636715225329578
2,80.0,4096,r/M=16,3.8090680125962946,2.0184217451734785,3.636715225329578
2,80.0,4096,r/M=16,3.8096770330460004,2.0189610236554283,3.636715225329578
2,80.0,4096,r/M=16,3.810286053495706,2.0195028243673887,3.636715225329578
2,80.0,4096,r/M=16,3.8108950739454115,2.0200468079193428,3.636715225329578
2,80.0,4096,r/M=16,3.8115040943951173,2.020592635740296,3.636715225329578
2,80.0,4096,r/M=16,3.812113114844823,2.0211399702976136,3.636715225329578
2,80.0,4096,r/M=16,3.812722135294529,2.0216884754633653,3.636715225329578
2,80.0,4096,r/M=16,3.8133311557442346,2.022237816796666,3.636715225329578
2,80.0,4096,r/M=16,3.8139401761939404,2.022787661515674,3.636715225329578
2,80.0,4096,r/M=16,3.814549196643646,2.0233376789969384,3.636715225329578
2,80.0,4096,r/M=16,3.8151582170933516,2.023887540931737,3.636715225329578
2,80.0,4096,r/M=16,3.8157672375430574,2.0244369215454143,3.636715225329578
2,80.0,4096,r/M=16,3.816376257992763,2.0249854976207167,3.636715225329578
2,80.0,4096,r/M=16,3.816985278442469,2.025532949043806,3.636715225329578
2,80.0,4096,r/M=16,3.8175942988921743,2.026078958988598,3.636715225329578
2,80.0,4096,r/M=16,3.81820331934188,2.0266232138490934,3.636715225329578
2,80.0,4096,r/M=16,3.818812339791586,2.027165403661725,3.636715225329578
2,80.0,4096,r/M=16,3.8194213602412916,2.027705222222023,3.636715225329578
2,80.0,4096,r/M=16,3.8200303806909974,2.0282423673786276,3.636715225329578
2,80.0,4096,r/M=16,3.820639401140703,2.0287765411336207,3.636715225329578
2,80.0,4096,r/M=16,3.8212484215904086,2.0293074498642016,3.636715225329578
2,80.0,4096,r/M=16,3.8218574420401143,2.029834804455689,3.636715225329578
2,80.0,4096,r/M=16,3.82246646248982,2.0303583204835265,3.636715225329578
2,80.0,4096,r/M=16,3.823075482939526,2.03087771852129,3.636715225329578
2,80.0,4096,r/M=16,3.8236845033892317,2.0313927241616887,3.636715225329578
2,80.0,4096,r/M=16,3.8242935238389375,2.0319030680772348,3.636715225329578
2,80.0,4096,r/M=16,3.824902544288643,2.0324084863842495,3.636715225329578
2,80.0,4096,r/M=16,3.8255115647383486,2.032908720764204,3.636715225329578
2,80.0,4096,r/M=16,3.8261205851880544,2.033403518393714,3.636715225329578
2,80.0,4096,r/M=16,3.82672960563776,2.033892632257217,3.636715225329578
2,80.0,4096,r/M=16,3.827338626087466,2.0343758213126426,3.636715225329578
2,80.0,4096,r/M=16,3.827947646537172,2.034852850370075,3.636715225329578
2,80.0,4096,r/M=16,3.828556666986877,2.0353234904907658,3.636715225329578
2,80.0,4096,r/M=16,3.829165687436583,2.035787518935796,3.636715225329578
2,80.0,4096,r/M=16,3.8297747078862887,2.0362447191520805,3.636715225329578
2,80.0,4096,r/M=16,3.8303837283359945,2.0366948811340384,3.636715225329578
2,80.0,4096,r/M=16,3.8309927487857003,2.0371378013419297,3.636715225329578
2,80.0,4096,r/M=16,3.831601769235406,2.0375732827928537,3.636715225329578
2,80.0,4096,r/M=16,3.8322107896851114,2.038001135112086,3.636715225329578
2,80.0,4096,r/M=16,3.832819810134817,2.0384211746754146,3.636715225329578
2,80.0,4096,r/M=16,3.833428830584523,2.038833224569473,3.636715225329578
2,80.0,4096,r/M=16,3.834037851034229,2.0392371147317427,3.636715225329578
2,80.0,4096,r/M=16,3.8346468714839346,2.0396326819692208,3.636715225329578
2,80.0,4096,r/M=16,3.8352558919336404,2.040019769932754,3.636715225329578
2,80.0,4096,r/M=16,3.8358649123833457,2.040398229271041,3.636715225329578
2,80.0,4096,r/M=16,3.8364739328330515,2.040767917530297,3.636715225329578
2,80.0,4096,r/M=16,3.8370829532827573,2.0411286992755904,3.636715225329578
2,80.0,4096,r/M=16,3.837691973732463,2.041480445929838,3.636715225329578
2,80.0,4096,r/M=16,3.838300994182169,2.0418230360444802,3.636715225329578
2,80.0,4096,r/M=16,3.8389100146318746,2.0421563552084776,3.636715225329578
2,80.0,4096,r/M=16,3.83951903508158,2.0424802958289714,3.636715225329578
2,80.0,4096,r/M=16,3.8401280555312858,2.0427947574276253,3.636715225329578
2,80.0,4096,r/M=16,3.8407370759809916,2.043099646400286,3.636715225329578
2,80.0,4096,r/M=16,3.8413460964306974,2.043394876117318,3.636715225329578
2,80.0,4096,r/M=16,3.841955116880403,2.04368036695394,3.636715225329578
2,80.0,4096,r/M=16,3.842564137330109,2.0439560460732165,3.636715225329578
2,80.0,4096,r/M=16,3.8431731577798143,2.04422184746106,3.636715225329578
2,80.0,4096,r/M=16,3.84378217822952,2.0444777120032334,3.636715225329578
2,80.0,4096,r/M=16,3.844391198679226,2.0447235873010112,3.636715225329578
2,80.0,4096,r/M=16,3.8450002191289316,2.044959427706181,3.636715225329578
2,80.0,4096,r/M=16,3.8456092395786374,2.0451851941857058,3.636715225329578
2,80.0,4096,r/M=16,3.846218260028343,2.0454008542960564,3.636715225329578
2,80.0,4096,r/M=16,3.8468272804780486,2.045606382225214,3.636715225329578
2,80.0,4096,r/M=16,3.8474363009277543,2.045801758526662,3.636715225329578
2,80.0,4096,r/M=16,3.84804532137746,2.0459869702173887,3.636715225329578
2,80.0,4096,r/M=16,3.848654341827166,2.046162010691552,3.636715225329578
2,80.0,4096,r/M=16,3.8492633622768717,2.0463268794054708,3.636715225329578
2,80.0,4096,r/M=16,3.8498723827265775,2.0464815822369675,3.636715225329578
2,80.0,4096,r/M=16,3.850481403176283,2.0466261310560245,3.636715225329578
2,80.0,4096,r/M=16,3.8510904236259886,2.046760543645448,3.636715225329578
2,80.0,4096,r/M=16,3.8516994440756944,2.046884843831537,3.636715225329578
2,80.0,4096,r/M=16,3.8523084645254,2.046999061192411,3.636715225329578
2,80.0,4096,r/M=16,3.852917484975106,2.0471032311163437,3.636715225329578
2,80.0,4096,r/M=16,3.853526505424812,2.0471973945357553,3.636715225329578
2,80.0,4096,r/M=16,3.854135525874517,2.047281598046218,3.636715225329578
2,80.0,4096,r/M=16,3.854744546324223,2.047355893600778,3.636715225329578
2,80.0,4096,r/M=16,3.8553535667739287,2.0474203384119556,3.636715225329578
2,80.0,4096,r/M=16,3.8559625872236345,2.0474749951220814,3.636715225329578
2,80.0,4096,r/M=16,3.8565716076733403,2.0475199314042873,3.636715225329578
2,80.0,4096,r/M=16,3.857180628123046,2.047555219969505,3.636715225329578
2,80.0,4096,r/M=16,3.8577896485727514,2.047580938449797,3.636715225329578
2,80.0,4096,r/M=16,3.858398669022457,2.047597169251352,3.636715225329578
2,80.0,4096,r/M=16,3.859007689472163,2.0476039995918214,3.636715225329578
2,80.0,4096,r/M=16,3.859616709921869,2.0476015212529766,3.636715225329578
2,80.0,4096,r/M=16,3.8602257303715746,2.047589830457041,3.636715225329578
2,80.0,4096,r/M=16,3.86083475082128,2.047569027775686,3.636715225329578
2,80.0,4096,r/M=16,3.8614437712709857,2.0475392181230325,3.636715225329578
2,80.0,4096,r/M=16,3.8620527917206915,2.047500510550312,3.636715225329578
2,80.0,4096,r/M=16,3.8626618121703973,2.0474530181431945,3.636715225329578
2,80.0,4096,r/M=16,3.863270832620103,2.0473968579167896,3.636715225329578
2,80.0,4096,r/M=16,3.863879853069809,2.047332150666306,3.636715225329578
2,80.0,4096,r/M=16,3.864488873519514,2.0472590209227195,3.636715225329578
2,80.0,4096,r/M=16,3.86509789396922,2.047177596798767,3.636715225329578
2,80.0,4096,r/M=16,3.8657069144189258,2.047088009949279,3.636715225329578
2,80.0,4096,r/M=16,3.8663159348686316,2.046990395307508,3.636715225329578
2,80.0,4096,r/M=16,3.8669249553183374,2.046884891033791,3.636715225329578
2,80.0,4096,r/M=16,3.867533975768043,2.0467716385295516,3.636715225329578
2,80.0,4096,r/M=16,3.8681429962177485,2.0466507822226268,3.636715225329578
2,80.0,4096,r/M=16,3.8687520166674543,2.0465224693689286,3.636715225329578
2,80.0,4096,r/M=16,3.86936103711716,2.0463868500757787,3.636715225329578
2,80.0,4096,r/M=16,3.869970057566866,2.0462440771642374,3.636715225329578
2,80.0,4096,r/M=16,3.8705790780165716,2.0460943060290995,3.636715225329578
2,80.0,4096,r/M=16,3.8711880984662774,2.0459376946015615,3.636715225329578
2,80.0,4096,r/M=16,3.8717971189159828,2.0457744030995464,3.636715225329578
2,80.0,4096,r/M=16,3.8724061393656886,2.0456045939927043,3.636715225329578
2,80.0,4096,r/M=16,3.8730151598153943,2.0454284319464096,3.636715225329578
2,80.0,4096,r/M=16,3.8736241802651,2.0452460837237596,3.636715225329578
2,80.0,4096,r/M=16,3.874233200714806,2.0450577179195677,3.636715225329578
2,80.0,4096,r/M=16,3.8748422211645117,2.0448635050466963,3.636715225329578
2,80.0,4096,r/M=16,3.875451241614217,2.0446636173493893,3.636715225329578
2,80.0,4096,r/M=16,3.876060262063923,2.0444582286165964,3.636715225329578
2,80.0,4096,r/M=16,3.8766692825136286,2.044247514226311,3.636715225329578
2,80.0,4096,r/M=16,3.8772783029633344,2.044031651005564,3.636715225329578
2,80.0,4096,r/M=16,3.87788732341304,2.0438108170134197,3.636715225329578
2,80.0,4096,r/M=16,3.878496343862746,2.0435851915666423,3.636715225329578
2,80.0,4096,r/M=16,3.8791053643124513,2.0433549551813606,3.636715225329578
2,80.0,4096,r/M=16,3.879714384762157,2.0431202892767284,3.636715225329578
2,80.0,4096,r/M=16,3.880323405211863,2.042881376212257,3.636715225329578
2,80.0,4096,r/M=16,3.8809324256615687,2.042638399201481,3.636715225329578
2,80.0,4096,r/M=16,3.8815414461112745,2.04239154216962,3.636715225329578
2,80.0,4096,r/M=16,3.8821504665609803,2.0421409896882445,3.636715225329578
2,80.0,4096,r/M=16,3.8827594870106856,2.041886926811938,3.636715225329578
2,80.0,4096,r/M=16,3.8833685074603914,2.041629539129631,3.636715225329578
2,80.0,4096,r/M=16,3.883977527910097,2.041369012519595,3.636715225329578
2,80.0,4096,r/M=16,3.884586548359803,2.0411055330164394,3.636715225329578
2,80.0,4096,r/M=16,3.885195568809509,2.0408392869651157,3.636715225329578
2,80.0,4096,r/M=16,3.8858045892592146,2.040570460698907,3.636715225329578
2,80.0,4096,r/M=16,3.88641360970892,2.0402992405767644,3.636715225329578
2,80.0,4096,r/M=16,3.8870226301586257,2.0400258127756348,3.636715225329578
2,80.0,4096,r/M=16,3.8876316506083315,2.03975036331846,3.636715225329578
2,80.0,4096,r/M=16,3.8882406710580373,2.0394730779551753,3.636715225329578
2,80.0,4096,r/M=16,3.888849691507743,2.039194142004038,3.636715225329578
2,80.0,4096,r/M=16,3.889458711957449,2.038913740344626,3.636715225329578
2,80.0,4096,r/M=16,3.890067732407154,2.038632057266169,3.636715225329578
2,80.0,4096,r/M=16,3.89067675285686,2.0383492765072155,3.636715225329578
2,80.0,4096,r/M=16,3.8912857733065658,2.03806558105496,3.636715225329578
2,80.0,4096,r/M=16,3.8918947937562716,2.0377811530332424,3.636715225329578
2,80.0,4096,r/M=16,3.8925038142059774,2.0374961737328774,3.636715225329578
2,80.0,4096,r/M=16,3.893112834655683,2.037210823441323,3.636715225329578
2,80.0,4096,r/M=16,3.8937218551053885,2.036925281393674,3.636715225329578
2,80.0,4096,r/M=16,3.8943308755550943,2.0366397257563307,3.636715225329578
2,80.0,4096,r/M=16,3.8949398960048,2.0363543334496597,3.636715225329578
2,80.0,4096,r/M=16,3.895548916454506,2.036069280038326,3.636715225329578
2,80.0,4096,r/M=16,3.8961579369042116,2.03578473979896,3.636715225329578
2,80.0,4096,r/M=16,3.8967669573539174,2.03550088557782,3.636715225329578
2,80.0,4096,r/M=16,3.8973759778036228,2.0352178885434538,3.636715225329578
2,80.0,4096,r/M=16,3.8979849982533286,2.034935918441038,3.636715225329578
2,80.0,4096,r/M=16,3.8985940187030343,2.0346551433450375,3.636715225329578
2,80.0,4096,r/M=16,3.89920303915274,2.0343757294235347,3.636715225329578
2,80.0,4096,r/M=16,3.899812059602446,2.034097841138898,3.636715225329578
2,80.0,4096,r/M=16,3.9004210800521513,2.033821641075115,3.636715225329578
2,80.0,4096,r/M=16,3.901030100501857,2.033547289800117,3.636715225329578
2,80.0,4096,r/M=16,3.901639120951563,2.0332749458891173,3.636715225329578
2,80.0,4096,r/M=16,3.9022481414012686,2.0330047657332715,3.636715225329578
2,80.0,4096,r/M=16,3.9028571618509744,2.032736903684347,3.636715225329578
2,80.0,4096,r/M=16,3.90346618230068,2.0324715118097165,3.636715225329578
2,80.0,4096,r/M=16,3.9040752027503856,2.032208739782691,3.636715225329578
2,80.0,4096,r/M=16,3.9046842232000913,2.0319487350061856,3.636715225329578
2,80.0,4096,r/M=16,3.905293243649797,2.0316916424353857,3.636715225329578
2,80.0,4096,r/M=16,3.905902264099503,2.0314376045404097,3.636715225329578
2,80.0,4096,r/M=16,3.9065112845492087,2.0311867611849728,3.636715225329578
2,80.0,4096,r/M=16,3.9071203049989145,2.0309392496870573,3.636715225329578
2,80.0,4096,r/M=16,3.90772932544862,2.030695204592571,3.636715225329578
2,80.0,4096,r/M=16,3.9083383458983256,2.030454757808352,3.636715225329578
2,80.0,4096,r/M=16,3.9089473663480314,2.0302180384668302,3.636715225329578
2,80.0,4096,r/M=16,3.909556386797737,2.0299851727206915,3.636715225329578
2,80.0,4096,r/M=16,3.910165407247443,2.0297562839552135,3.636715225329578
2,80.0,4096,r/M=16,3.910774427697149,2.0295314925175942,3.636715225329578
2,80.0,4096,r/M=16,3.911383448146854,2.0293109158406195,3.636715225329578
2,80.0,4096,r/M=16,3.91199246859656,2.0290946682093263,3.636715225329578
2,80.0,4096,r/M=16,3.9126014890462657,2.0288828608706697,3.636715225329578
2,80.0,4096,r/M=16,3.9132105094959715,2.0286756019635233,3.636715225329578
2,80.0,4096,r/M=16,3.9138195299456773,2.0284729962503367,3.636715225329578
2,80.0,4096,r/M=16,3.914428550395383,2.0282751454531462,3.636715225329578
2,80.0,4096,r/M=16,3.9150375708450884,2.028082147964232,3.636715225329578
2,80.0,4096,r/M=16,3.915646591294794,2.0278940987877854,3.636715225329578
2,80.0,4096,r/M=16,3.9162556117445,2.027711089640243,3.636715225329578
2,80.0,4096,r/M=16,3.9168646321942058,2.027533208756615,3.636715225329578
2,80.0,4096,r/M=16,3.9174736526439116,2.0273605410771594,3.636715225329578
2,80.0,4096,r/M=16,3.9180826730936174,2.027193168011705,3.636715225329578
2,80.0,4096,r/M=16,3.9186916935433227,2.027031167334651,3.636715225329578
2,80.0,4096,r/M=16,3.9193007139930285,2.026874613520977,3.636715225329578
2,80.0,4096,r/M=16,3.9199097344427343,2.0267235773752303,3.636715225329578
2,80.0,4096,r/M=16,3.92051875489244,2.02657812608753,3.636715225329578
2,80.0,4096,r/M=16,3.921127775342146,2.026438323336233,3.636715225329578
2,80.0,4096,r/M=16,3.9217367957918516,2.0263042290872675,3.636715225329578
2,80.0,4096,r/M=16,3.922345816241557,2.0261758996594623,3.636715225329578
2,80.0,4096,r/M=16,3.9229548366912628,2.0260533878272198,3.636715225329578
2,80.0,4096,r/M=16,3.9235638571409686,2.0259367425195065,3.636715225329578
2,80.0,4096,r/M=16,3.9241728775906743,2.0258260090275257,3.636715225329578
2,80.0,4096,r/M=16,3.92478189804038,2.025721228953383,3.636715225329578
2,80.0,4096,r/M=16,3.925390918490086,2.0256224401564165,3.636715225329578
2,80.0,4096,r/M=16,3.9259999389397913,2.0255296768278694,3.636715225329578
2,80.0,4096,r/M=16,3.926608959389497,2.0254429693298808,3.636715225329578
2,80.0,4096,r/M=16,3.927217979839203,2.025362344314492,3.636715225329578
2,80.0,4096,r/M=16,3.9278270002889086,2.0252878247586477,3.636715225329578
2,80.0,4096,r/M=16,3.9284360207386144,2.025219429782188,3.636715225329578
2,80.0,4096,r/M=16,3.92904504118832,2.0251571748951926,3.636715225329578
2,80.0,4096,r/M=16,3.9296540616380256,2.02510107184864,3.636715225329578
2,80.0,4096,r/M=16,3.9302630820877313,2.025051128543407,3.636715225329578
2,80.0,4096,r/M=16,3.930872102537437,2.0250073493406093,3.636715225329578
2,80.0,4096,r/M=16,3.931481122987143,2.024969734863263,3.636715225329578
2,80.0,4096,r/M=16,3.9320901434368487,2.024938281963619,3.636715225329578
2,80.0,4096,r/M=16,3.9326991638865545,2.024912983860829,3.636715225329578
2,80.0,4096,r/M=16,3.93330818433626,2.0248938301572843,3.636715225329578
2,80.0,4096,r/M=16,3.9339172047859656,2.0248808067966118,3.636715225329578
2,80.0,4096,r/M=16,3.9345262252356714,2.0248738962083435,3.636715225329578
2,80.0,4096,r/M=16,3.935135245685377,2.0248730770605805,3.636715225329578
2,80.0,4096,r/M=16,3.935744266135083,2.0248783246076645,3.636715225329578
2,80.0,4096,r/M=16,3.936353286584789,2.0248896105898453,3.636715225329578
2,80.0,4096,r/M=16,3.936962307034494,2.024906903114275,3.636715225329578
2,80.0,4096,r/M=16,3.9375713274842,2.0249301670143534,3.636715225329578
2,80.0,4096,r/M=16,3.9381803479339057,2.024959363600052,3.636715225329578
2,80.0,4096,r/M=16,3.9387893683836115,2.024994450814253,3.636715225329578
2,80.0,4096,r/M=16,3.9393983888333173,2.025035383312086,3.636715225329578
2,80.0,4096,r/M=16,3.9400074092830226,2.0250821123629223,3.636715225329578
2,80.0,4096,r/M=16,3.9406164297327284,2.02513458607205,3.636715225329578
2,80.0,4096,r/M=16,3.941225450182434,2.025192749338672,3.636715225329578
2,80.0,4096,r/M=16,3.94183447063214,2.0252565438115715,3.636715225329578
2,80.0,4096,r/M=16,3.9424434910818458,2.025325908141118,3.636715225329578
2,80.0,4096,r/M=16,3.9430525115315516,2.0254007779419347,3.636715225329578
2,80.0,4096,r/M=16,3.943661531981257,2.025481085718228,3.636715225329578
2,80.0,4096,r/M=16,3.9442705524309627,2.0255667611507966,3.636715225329578
2,80.0,4096,r/M=16,3.9448795728806685,2.0256577310036947,3.636715225329578
2,80.0,4096,r/M=16,3.9454885933303743,2.0257539192082348,3.636715225329578
2,80.0,4096,r/M=16,3.94609761378008,2.025855247016991,3.636715225329578
2,80.0,4096,r/M=16,3.946706634229786,2.0259616328941306,3.636715225329578
2,80.0,4096,r/M=16,3.947315654679491,2.0260729926600836,3.636715225329578
2,80.0,4096,r/M=16,3.947924675129197,2.026189239759884,3.636715225329578
2,80.0,4096,r/M=16,3.9485336955789028,2.026310284938827,3.636715225329578
2,80.0,4096,r/M=16,3.9491427160286086,2.0264360366274796,3.636715225329578
2,80.0,4096,r/M=16,3.9497517364783143,2.0265664009650153,3.636715225329578
2,80.0,4096,r/M=16,3.95036075692802,2.0267012816638754,3.636715225329578
2,80.0,4096,r/M=16,3.9509697773777255,2.0268405803574465,3.636715225329578
2,80.0,4096,r/M=16,3.9515787978274313,2.026984196516058,3.636715225329578
2,80.0,4096,r/M=16,3.952187818277137,2.0271320276126525,3.636715225329578
2,80.0,4096,r/M=16,3.952796838726843,2.0272839690107833,3.636715225329578
2,80.0,4096,r/M=16,3.9534058591765486,2.027439914326291,3.636715225329578
2,80.0,4096,r/M=16,3.9540148796262544,2.0275997553689673,3.636715225329578
2,80.0,4096,r/M=16,3.9546239000759598,2.027763382051554,3.636715225329578
2,80.0,4096,r/M=16,3.9552329205256656,2.027930682756086,3.636715225329578
2,80.0,4096,r/M=16,3.9558419409753713,2.02810154431289,3.636715225329578
2,80.0,4096,r/M=16,3.956450961425077,2.028275852061253,3.636715225329578
2,80.0,4096,r/M=16,3.957059981874783,2.028453489851755,3.636715225329578
2,80.0,4096,r/M=16,3.9576690023244887,2.028634340342613,3.636715225329578
2,80.0,4096,r/M=16,3.958278022774194,2.028818284836339,3.636715225329578
2,80.0,4096,r/M=16,3.9588870432239,2.02900520348975,3.636715225329578
2,80.0,4096,r/M=16,3.9594960636736056,2.029194975556637,3.636715225329578
2,80.0,4096,r/M=16,3.9601050841233114,2.029387479121762,3.636715225329578
2,80.0,4096,r/M=16,3.960714104573017,2.0295825914205294,3.636715225329578
2,80.0,4096,r/M=16,3.961323125022723,2.0297801888996565,3.636715225329578
2,80.0,4096,r/M=16,3.9619321454724283,2.0299801473361763,3.636715225329578
2,80.0,4096,r/M=16,3.962541165922134,2.0301823418304377,3.636715225329578
2,80.0,4096,r/M=16,3.96315018637184,2.0303866468527714,3.636715225329578
2,80.0,4096,r/M=16,3.9637592068215457,2.0305929364278312,3.636715225329578
2,80.0,4096,r/M=16,3.9643682272712515,2.030801084267595,3.636715225329578
2,80.0,4096,r/M=16,3.9649772477209573,2.0310109638227005,3.636715225329578
2,80.0,4096,r/M=16,3.9655862681706626,2.0312224481914427,3.636715225329578
2,80.0,4096,r/M=16,3.9661952886203684,2.0314354103134464,3.636715225329578
2,80.0,4096,r/M=16,3.966804309070074,2.0316497232660056,3.636715225329578
2,80.0,4096,r/M=16,3.96741332951978,2.0318652601100813,3.636715225329578
2,80.0,4096,r/M=16,3.9680223499694858,2.0320818938716334,3.636715225329578
2,80.0,4096,r/M=16,3.9686313704191916,2.032299497868296,3.636715225329578
2,80.0,4096,r/M=16,3.969240390868897,2.032517945791047,3.636715225329578
2,80.0,4096,r/M=16,3.9698494113186027,2.032737111594537,3.636715225329578
2,80.0,4096,r/M=16,3.9704584317683085,2.032956869646429,3.636715225329578
2,80.0,4096,r/M=16,3.9710674522180143,2.0331770948603993,3.636715225329578
2,80.0,4096,r/M=16,3.97167647266772,2.033397662773141,3.636715225329578
2,80.0,4096,r/M=16,3.972285493117426,2.0336184496003655,3.636715225329578
2,80.0,4096,r/M=16,3.972894513567131,2.033839332248469,3.636715225329578
2,80.0,4096,r/M=16,3.973503534016837,2.034060188459204,3.636715225329578
2,80.0,4096,r/M=16,3.9741125544665428,2.0342808968563446,3.636715225329578
2,80.0,4096,r/M=16,3.9747215749162486,2.0345013371346954,3.636715225329578
2,80.0,4096,r/M=16,3.9753305953659543,2.0347213899014176,3.636715225329578
2,80.0,4096,r/M=16,3.97593961581566,2.034940936879035,3.636715225329578
2,80.0,4096,r/M=16,3.9765486362653655,2.0351598609894372,3.636715225329578
2,80.0,4096,r/M=16,3.9771576567150713,2.0353780464518816,3.636715225329578
2,80.0,4096,r/M=16,3.977766677164777,2.035595378696658,3.636715225329578
2,80.0,4096,r/M=16,3.978375697614483,2.035811744596093,3.636715225329578
2,80.0,4096,r/M=16,3.9789847180641886,2.0360270324482204,3.636715225329578
2,80.0,4096,r/M=16,3.9795937385138944,2.0362411319464417,3.636715225329578
2,80.0,4096,r/M=16,3.9802027589635998,2.0364539344338706,3.636715225329578
2,80.0,4096,r/M=16,3.9808117794133056,2.036665332830996,3.636715225329578
2,80.0,4096,r/M=16,3.9814207998630113,2.036875221792018,3.636715225329578
2,80.0,4096,r/M=16,3.982029820312717,2.0370834975811807,3.636715225329578
2,80.0,4096,r/M=16,3.982638840762423,2.037290058275777,3.636715225329578
2,80.0,4096,r/M=16,3.9832478612121283,2.037494803789481,3.636715225329578
2,80.0,4096,r/M=16,3.983856881661834,2.0376976359563503,3.636715225329578
2,80.0,4096,r/M=16,3.98446590211154,2.037898458425826,3.636715225329578
2,80.0,4096,r/M=16,3.9850749225612456,2.0380971768867355,3.636715225329578
2,80.0,4096,r/M=16,3.9856839430109514,2.038293699048627,3.636715225329578
2,80.0,4096,r/M=16,3.986292963460657,2.0384879345881,3.636715225329578
2,80.0,4096,r/M=16,3.9869019839103625,2.0386797954054816,3.636715225329578
2,80.0,4096,r/M=16,3.9875110043600683,2.0388691954381515,3.636715225329578
2,80.0,4096,r/M=16,3.988120024809774,2.039056050802881,3.636715225329578
2,80.0,4096,r/M=16,3.98872904525948,2.0392402798728346,3.636715225329578
2,80.0,4096,r/M=16,3.9893380657091857,2.0394218031959013,3.636715225329578
2,80.0,4096,r/M=16,3.9899470861588915,2.0396005436486995,3.636715225329578
2,80.0,4096,r/M=16,3.990556106608597,2.03977642638524,3.636715225329578
2,80.0,4096,r/M=16,3.9911651270583026,2.039949378841595,3.636715225329578
2,80.0,4096,r/M=16,3.9917741475080084,2.0401193308759016,3.636715225329578
2,80.0,4096,r/M=16,3.992383167957714,2.0402862146773573,3.636715225329578
2,80.0,4096,r/M=16,3.99299218840742,2.0404499648105574,3.636715225329578
2,80.0,4096,r/M=16,3.9936012088571258,2.0406105183881644,3.636715225329578
2,80.0,4096,r/M=16,3.994210229306831,2.040767814846902,3.636715225329578
