ell,L_over_M,observer,kappa_c_U,gamma_eff_over_kappa_c
1,160.0,r/M=8,2.487382296082159,0.6222825300888346
1,160.0,r/M=8,2.4876908463279466,0.6226145571205476
1,160.0,r/M=8,2.487999396573734,0.6229462469285554
1,160.0,r/M=8,2.4883079468195217,0.6232775997845933
1,160.0,r/M=8,2.4886164970653093,0.6236086162689779
1,160.0,r/M=8,2.4889250473110973,0.623939296588965
1,160.0,r/M=8,2.489233597556885,0.6242696413294766
1,160.0,r/M=8,2.4895421478026725,0.6245996507852767
1,160.0,r/M=8,2.48985069804846,0.6249293252096779
1,160.0,r/M=8,2.4901592482942476,0.6252586652336592
1,160.0,r/M=8,2.490467798540035,0.6255876712164642
1,160.0,r/M=8,2.4907763487858228,0.6259163434620681
1,160.0,r/M=8,2.4910848990316103,0.6262446824402508
1,160.0,r/M=8,2.491393449277398,0.6265726885378898
1,160.0,r/M=8,2.4917019995231855,0.6269003622339767
1,160.0,r/M=8,2.492010549768973,0.6272277038601206
1,160.0,r/M=8,2.4923191000147606,0.6275547137525367
1,160.0,r/M=8,2.4926276502605487,0.6278813926066836
1,160.0,r/M=8,2.4929362005063362,0.628207740731142
1,160.0,r/M=8,2.493244750752124,0.628533758393042
1,160.0,r/M=8,2.4935533009979114,0.6288594461220373
1,160.0,r/M=8,2.493861851243699,0.6291848043786964
1,160.0,r/M=8,2.4941704014894865,0.629509833651222
1,160.0,r/M=8,2.494478951735274,0.6298345343541261
1,160.0,r/M=8,2.4947875019810617,0.6301589068834973
1,160.0,r/M=8,2.4950960522268493,0.6304829517459613
1,160.0,r/M=8,2.495404602472637,0.6308066693376069
1,160.0,r/M=8,2.4957131527184244,0.6311300602065107
1,160.0,r/M=8,2.496021702964212,0.6314531247763959
1,160.0,r/M=8,2.49633025321,0.6317758634663799
1,160.0,r/M=8,2.4966388034557876,0.6320982767600598
1,160.0,r/M=8,2.496947353701575,0.6324203652838085
1,160.0,r/M=8,2.4972559039473627,0.6327421294152926
1,160.0,r/M=8,2.4975644541931503,0.6330635695183612
1,160.0,r/M=8,2.497873004438938,0.6333846861410907
1,160.0,r/M=8,2.4981815546847255,0.6337054799789399
1,160.0,r/M=8,2.498490104930513,0.6340259514326033
1,160.0,r/M=8,2.4987986551763006,0.6343461008106619
1,160.0,r/M=8,2.499107205422088,0.6346659288085742
1,160.0,r/M=8,2.4994157556678758,0.6349854358961203
1,160.0,r/M=8,2.4997243059136633,0.6353046225661084
1,160.0,r/M=8,2.5000328561594514,0.6356234894357005
1,160.0,r/M=8,2.500341406405239,0.6359420369101969
1,160.0,r/M=8,2.5006499566510265,0.6362602654271378
1,160.0,r/M=8,2.500958506896814,0.6365781757004043
1,160.0,r/M=8,2.5012670571426017,0.6368957682274108
1,160.0,r/M=8,2.5015756073883892,0.6372130433996402
1,160.0,r/M=8,2.501884157634177,0.6375300019125514
1,160.0,r/M=8,2.5021927078799644,0.6378466442359242
1,160.0,r/M=8,2.502501258125752,0.6381629708395384
1,160.0,r/M=8,2.5028098083715395,0.6384789823912187
1,160.0,r/M=8,2.503118358617327,0.6387946792824483
1,160.0,r/M=8,2.5034269088631147,0.6391100621626287
1,160.0,r/M=8,2.5037354591089027,0.6394251315890481
1,160.0,r/M=8,2.5040440093546903,0.6397398879762182
1,160.0,r/M=8,2.504352559600478,0.6400543320103861
1,160.0,r/M=8,2.5046611098462654,0.640368464129092
1,160.0,r/M=8,2.504969660092053,0.6406822849126522
1,160.0,r/M=8,2.5052782103378406,0.6409957949229604
1,160.0,r/M=8,2.505586760583628,0.6413089946804593
1,160.0,r/M=8,2.5058953108294157,0.6416218847101968
1,160.0,r/M=8,2.5062038610752033,0.6419344655280098
1,160.0,r/M=8,2.506512411320991,0.6422467378247513
1,160.0,r/M=8,2.5068209615667785,0.6425587019043963
1,160.0,r/M=8,2.507129511812566,0.6428703584301637
1,160.0,r/M=8,2.5074380620583536,0.6431817080330324
1,160.0,r/M=8,2.5077466123041416,0.6434927510169778
1,160.0,r/M=8,2.508055162549929,0.6438034879899502
1,160.0,r/M=8,2.508363712795717,0.6441139195599004
1,160.0,r/M=8,2.5086722630415044,0.6444240461873967
1,160.0,r/M=8,2.508980813287292,0.644733868402093
1,160.0,r/M=8,2.5092893635330795,0.6450433866553467
1,160.0,r/M=8,2.509597913778867,0.6453526014906285
1,160.0,r/M=8,2.5099064640246547,0.6456615134974663
1,160.0,r/M=8,2.5102150142704422,0.6459701229890467
1,160.0,r/M=8,2.51052356451623,0.6462784305963486
1,160.0,r/M=8,2.5108321147620174,0.6465864369135056
1,160.0,r/M=8,2.511140665007805,0.6468941421293506
1,160.0,r/M=8,2.511449215253593,0.6472015468932855
1,160.0,r/M=8,2.5117577654993806,0.64750865170733
1,160.0,r/M=8,2.512066315745168,0.6478154570274469
1,160.0,r/M=8,2.5123748659909557,0.6481219632635422
1,160.0,r/M=8,2.5126834162367433,0.6484281708255222
1,160.0,r/M=8,2.512991966482531,0.6487340802108006
1,160.0,r/M=8,2.5133005167283184,0.6490396918661292
1,160.0,r/M=8,2.513609066974106,0.6493450063948527
1,160.0,r/M=8,2.5139176172198936,0.6496500239443531
1,160.0,r/M=8,2.514226167465681,0.6499547449890161
1,160.0,r/M=8,2.5145347177114687,0.6502591700907351
1,160.0,r/M=8,2.5148432679572563,0.6505632995212458
1,160.0,r/M=8,2.5151518182030443,0.6508671337226939
1,160.0,r/M=8,2.515460368448832,0.6511706731648595
1,160.0,r/M=8,2.5157689186946195,0.6514739181010551
1,160.0,r/M=8,2.516077468940407,0.6517768689043416
1,160.0,r/M=8,2.5163860191861946,0.6520795260859498
1,160.0,r/M=8,2.516694569431982,0.6523818899682776
1,160.0,r/M=8,2.51700311967777,0.6526839607954268
1,160.0,r/M=8,2.5173116699235574,0.6529857389819087
1,160.0,r/M=8,2.517620220169345,0.653287224886967
1,160.0,r/M=8,2.5179287704151325,0.6535884188099712
1,160.0,r/M=8,2.51823732066092,0.6538893211239818
1,160.0,r/M=8,2.5185458709067077,0.6541899321375799
1,160.0,r/M=8,2.5188544211524957,0.6544902520718383
1,160.0,r/M=8,2.5191629713982833,0.6547902813320574
1,160.0,r/M=8,2.519471521644071,0.6550900201531271
1,160.0,r/M=8,2.5197800718898584,0.6553894688482341
1,160.0,r/M=8,2.520088622135646,0.6556886277720162
1,160.0,r/M=8,2.5203971723814336,0.6559874971317292
1,160.0,r/M=8,2.520705722627221,0.6562860771852915
1,160.0,r/M=8,2.5210142728730087,0.6565843681353535
1,160.0,r/M=8,2.5213228231187963,0.656882370419455
1,160.0,r/M=8,2.521631373364584,0.6571800841020757
1,160.0,r/M=8,2.5219399236103714,0.6574775095102195
1,160.0,r/M=8,2.522248473856159,0.6577746469662842
1,160.0,r/M=8,2.522557024101947,0.6580714966084404
1,160.0,r/M=8,2.5228655743477346,0.6583680585794645
1,160.0,r/M=8,2.523174124593522,0.6586643332570226
1,160.0,r/M=8,2.5234826748393098,0.6589603208161307
1,160.0,r/M=8,2.5237912250850973,0.6592560214778617
1,160.0,r/M=8,2.524099775330885,0.6595514354494717
1,160.0,r/M=8,2.5244083255766725,0.6598465628414969
1,160.0,r/M=8,2.52471687582246,0.6601414040177866
1,160.0,r/M=8,2.5250254260682476,0.6604359590842717
1,160.0,r/M=8,2.5253339763140352,0.6607302281975452
1,160.0,r/M=8,2.525642526559823,0.6610242116523712
1,160.0,r/M=8,2.5259510768056104,0.661317909591526
1,160.0,r/M=8,2.526259627051398,0.6616113221393629
1,160.0,r/M=8,2.526568177297186,0.6619044496320973
1,160.0,r/M=8,2.5268767275429735,0.6621972921480255
1,160.0,r/M=8,2.527185277788761,0.6624898498897978
1,160.0,r/M=8,2.5274938280345487,0.6627821229403166
1,160.0,r/M=8,2.5278023782803363,0.6630741116035571
1,160.0,r/M=8,2.528110928526124,0.663365816119015
1,160.0,r/M=8,2.5284194787719114,0.663657236477479
1,160.0,r/M=8,2.528728029017699,0.6639483729783185
1,160.0,r/M=8,2.5290365792634866,0.6642392258426065
1,160.0,r/M=8,2.529345129509274,0.6645297950933715
1,160.0,r/M=8,2.5296536797550617,0.6648200809977433
1,160.0,r/M=8,2.5299622300008493,0.6651100838228514
1,160.0,r/M=8,2.5302707802466373,0.6653998036193586
1,160.0,r/M=8,2.530579330492425,0.665689240589915
1,160.0,r/M=8,2.5308878807382125,0.6659783949832275
1,160.0,r/M=8,2.531196430984,0.666267266951284
1,160.0,r/M=8,2.5315049812297876,0.6665558566414663
1,160.0,r/M=8,2.531813531475575,0.666844164366961
1,160.0,r/M=8,2.5321220817213628,0.6671321902152761
1,160.0,r/M=8,2.5324306319671503,0.6674199343660335
1,160.0,r/M=8,2.532739182212938,0.667707397187688
1,160.0,r/M=8,2.5330477324587255,0.6679945787078736
1,160.0,r/M=8,2.533356282704513,0.6682814791891145
1,160.0,r/M=8,2.5336648329503006,0.6685680989077518
1,160.0,r/M=8,2.5339733831960887,0.668854437988139
1,160.0,r/M=8,2.5342819334418762,0.6691404966743776
1,160.0,r/M=8,2.534590483687664,0.6694262752566256
1,160.0,r/M=8,2.5348990339334514,0.669711773955956
1,160.0,r/M=8,2.535207584179239,0.6699969929335678
1,160.0,r/M=8,2.5355161344250265,0.670281932424351
1,160.0,r/M=8,2.535824684670814,0.6705665927783376
1,160.0,r/M=8,2.5361332349166017,0.6708509743133201
1,160.0,r/M=8,2.5364417851623893,0.6711350770661438
1,160.0,r/M=8,2.536750335408177,0.671418901373024
1,160.0,r/M=8,2.5370588856539644,0.6717024476300494
1,160.0,r/M=8,2.537367435899752,0.6719857160398702
1,160.0,r/M=8,2.53767598614554,0.6722687068051368
1,160.0,r/M=8,2.5379845363913276,0.6725514202160073
1,160.0,r/M=8,2.538293086637115,0.6728338566731763
1,160.0,r/M=8,2.5386016368829027,0.6731160165220703
1,160.0,r/M=8,2.5389101871286903,0.6733978999238882
1,160.0,r/M=8,2.539218737374478,0.6736795071641827
1,160.0,r/M=8,2.5395272876202655,0.6739608386666767
1,160.0,r/M=8,2.539835837866053,0.6742418947952193
1,160.0,r/M=8,2.5401443881118406,0.674522675752461
1,160.0,r/M=8,2.540452938357628,0.6748031819390963
1,160.0,r/M=8,2.5407614886034158,0.6750834137189743
1,160.0,r/M=8,2.5410700388492033,0.6753633713500135
1,160.0,r/M=8,2.5413785890949914,0.675643055311205
1,160.0,r/M=8,2.541687139340779,0.6759224659111301
1,160.0,r/M=8,2.5419956895865665,0.6762016034399468
1,160.0,r/M=8,2.542304239832354,0.6764804683029555
1,160.0,r/M=8,2.5426127900781417,0.676759060942302
1,160.0,r/M=8,2.5429213403239292,0.6770373817172297
1,160.0,r/M=8,2.543229890569717,0.6773154309823766
1,160.0,r/M=8,2.5435384408155044,0.6775932091246202
1,160.0,r/M=8,2.543846991061292,0.6778707165722891
1,160.0,r/M=8,2.5441555413070795,0.6781479537859523
1,160.0,r/M=8,2.544464091552867,0.6784249210189222
1,160.0,r/M=8,2.5447726417986547,0.6787016186949218
1,160.0,r/M=8,2.5450811920444423,0.6789780473620279
1,160.0,r/M=8,2.5453897422902303,0.6792542074715978
1,160.0,r/M=8,2.545698292536018,0.6795300991940417
1,160.0,r/M=8,2.5460068427818054,0.6798057230544078
1,160.0,r/M=8,2.546315393027593,0.6800810797113092
1,160.0,r/M=8,2.5466239432733806,0.6803561693397618
1,160.0,r/M=8,2.546932493519168,0.6806309924233629
1,160.0,r/M=8,2.5472410437649557,0.6809055494687377
1,160.0,r/M=8,2.5475495940107433,0.6811798408950036
1,160.0,r/M=8,2.547858144256531,0.6814538670844328
1,160.0,r/M=8,2.5481666945023185,0.6817276284515367
1,160.0,r/M=8,2.548475244748106,0.6820011256411114
1,160.0,r/M=8,2.5487837949938936,0.6822743590077947
1,160.0,r/M=8,2.5490923452396816,0.6825473288371391
1,160.0,r/M=8,2.549400895485469,0.682820035769335
1,160.0,r/M=8,2.549709445731257,0.6830924801498088
1,160.0,r/M=8,2.5500179959770444,0.683364662471369
1,160.0,r/M=8,2.550326546222832,0.6836365832959089
1,160.0,r/M=8,2.5506350964686195,0.6839082428767416
1,160.0,r/M=8,2.550943646714407,0.6841796417204923
1,160.0,r/M=8,2.5512521969601947,0.6844507803844491
1,160.0,r/M=8,2.5515607472059822,0.6847216592416725
1,160.0,r/M=8,2.55186929745177,0.6849922787204912
1,160.0,r/M=8,2.5521778476975574,0.6852626392998966
1,160.0,r/M=8,2.552486397943345,0.6855327413944005
1,160.0,r/M=8,2.552794948189133,0.6858025854323315
1,160.0,r/M=8,2.5531034984349206,0.6860721719940062
1,160.0,r/M=8,2.553412048680708,0.6863415014294565
1,160.0,r/M=8,2.5537205989264957,0.6866105740887146
1,160.0,r/M=8,2.5540291491722833,0.6868793904461662
1,160.0,r/M=8,2.554337699418071,0.6871479509808026
1,160.0,r/M=8,2.5546462496638584,0.6874162561854321
1,160.0,r/M=8,2.554954799909646,0.6876843063870586
1,160.0,r/M=8,2.5552633501554336,0.687952102064673
1,160.0,r/M=8,2.555571900401221,0.6882196435729135
1,160.0,r/M=8,2.5558804506470088,0.6884869312065439
1,160.0,r/M=8,2.5561890008927963,0.6887539655596976
1,160.0,r/M=8,2.5564975511385843,0.6890207471482114
1,160.0,r/M=8,2.556806101384372,0.6892872761793412
1,160.0,r/M=8,2.5571146516301595,0.6895535530537815
1,160.0,r/M=8,2.557423201875947,0.6898195781491987
1,160.0,r/M=8,2.5577317521217346,0.6900853519353728
1,160.0,r/M=8,2.5580403023675222,0.6903508747807585
1,160.0,r/M=8,2.55834885261331,0.6906161470031483
1,160.0,r/M=8,2.5586574028590974,0.690881169072322
1,160.0,r/M=8,2.558965953104885,0.6911459412692265
1,160.0,r/M=8,2.5592745033506725,0.6914104639300767
1,160.0,r/M=8,2.55958305359646,0.6916747375108357
1,160.0,r/M=8,2.5598916038422477,0.6919387623016616
1,160.0,r/M=8,2.5602001540880357,0.6922025386065297
1,160.0,r/M=8,2.5605087043338233,0.6924660668261347
1,160.0,r/M=8,2.560817254579611,0.6927293472782687
1,160.0,r/M=8,2.5611258048253984,0.6929923802807244
1,160.0,r/M=8,2.561434355071186,0.6932551661282653
1,160.0,r/M=8,2.5617429053169736,0.6935177052676431
1,160.0,r/M=8,2.562051455562761,0.6937799978416341
1,160.0,r/M=8,2.5623600058085487,0.6940420440897339
1,160.0,r/M=8,2.5626685560543363,0.6943038445646248
1,160.0,r/M=8,2.562977106300124,0.6945653994781683
1,160.0,r/M=8,2.5632856565459115,0.6948267089869578
1,160.0,r/M=8,2.563594206791699,0.6950877734087855
1,160.0,r/M=8,2.5639027570374866,0.6953485930982892
1,160.0,r/M=8,2.5642113072832746,0.6956091683225989
1,160.0,r/M=8,2.564519857529062,0.6958694993442385
1,160.0,r/M=8,2.5648284077748498,0.6961295862691388
1,160.0,r/M=8,2.5651369580206373,0.6963894294427262
1,160.0,r/M=8,2.565445508266425,0.69664902922885
1,160.0,r/M=8,2.5657540585122125,0.6969083857564692
1,160.0,r/M=8,2.566062608758,0.6971674992604739
1,160.0,r/M=8,2.5663711590037876,0.6974263699711484
1,160.0,r/M=8,2.5666797092495752,0.697684998206285
1,160.0,r/M=8,2.566988259495363,0.6979433841362941
1,160.0,r/M=8,2.5672968097411504,0.6982015278763177
1,160.0,r/M=8,2.567605359986938,0.6984594297809938
1,160.0,r/M=8,2.567913910232726,0.6987170899930986
1,160.0,r/M=8,2.5682224604785135,0.6989745087290993
1,160.0,r/M=8,2.568531010724301,0.6992316862377028
1,160.0,r/M=8,2.5688395609700887,0.6994886226524742
1,160.0,r/M=8,2.5691481112158763,0.6997453182175148
1,160.0,r/M=8,2.569456661461664,0.7000017730848122
1,160.0,r/M=8,2.5697652117074514,0.7002579874524109
1,160.0,r/M=8,2.570073761953239,0.700513961476904
1,160.0,r/M=8,2.5703823121990266,0.7007696954438445
1,160.0,r/M=8,2.570690862444814,0.7010251894591627
1,160.0,r/M=8,2.5709994126906017,0.701280443711692
1,160.0,r/M=8,2.5713079629363893,0.7015354583534198
1,160.0,r/M=8,2.5716165131821773,0.7017902335040941
1,160.0,r/M=8,2.571925063427965,0.7020447695367754
1,160.0,r/M=8,2.5722336136737525,0.7022990664422524
1,160.0,r/M=8,2.57254216391954,0.7025531244922605
1,160.0,r/M=8,2.5728507141653276,0.7028069437927305
1,160.0,r/M=8,2.573159264411115,0.7030605244265645
1,160.0,r/M=8,2.5734678146569028,0.7033138667161609
1,160.0,r/M=8,2.5737763649026904,0.703566970785873
1,160.0,r/M=8,2.574084915148478,0.703819836838351
1,160.0,r/M=8,2.5743934653942655,0.7040724648689892
1,160.0,r/M=8,2.574702015640053,0.7043248551909742
1,160.0,r/M=8,2.5750105658858407,0.7045770079655052
1,160.0,r/M=8,2.5753191161316287,0.7048289232708785
1,160.0,r/M=8,2.5756276663774162,0.705080601406464
1,160.0,r/M=8,2.575936216623204,0.7053320424045014
1,160.0,r/M=8,2.5762447668689914,0.7055832463847385
1,160.0,r/M=8,2.576553317114779,0.7058342136833904
1,160.0,r/M=8,2.5768618673605665,0.7060849444248105
1,160.0,r/M=8,2.577170417606354,0.7063354387379581
1,160.0,r/M=8,2.5774789678521417,0.7065856968208777
1,160.0,r/M=8,2.5777875180979293,0.7068357188117399
1,160.0,r/M=8,2.578096068343717,0.7070855049178004
1,160.0,r/M=8,2.5784046185895044,0.7073350552173561
1,160.0,r/M=8,2.578713168835292,0.7075843700420161
1,160.0,r/M=8,2.57902171908108,0.707833449562191
1,160.0,r/M=8,2.5793302693268676,0.7080822937824863
1,160.0,r/M=8,2.579638819572655,0.7083309030529343
1,160.0,r/M=8,2.5799473698184427,0.7085792774610429
1,160.0,r/M=8,2.5802559200642303,0.7088274172232795
1,160.0,r/M=8,2.580564470310018,0.7090753226850702
1,160.0,r/M=8,2.5808730205558055,0.7093229938003585
1,160.0,r/M=8,2.581181570801593,0.7095704308546967
1,160.0,r/M=8,2.5814901210473806,0.7098176341382431
1,160.0,r/M=8,2.581798671293168,0.7100646037292943
1,160.0,r/M=8,2.5821072215389558,0.7103113398627403
1,160.0,r/M=8,2.5824157717847434,0.7105578427780768
1,160.0,r/M=8,2.582724322030531,0.7108041126641368
1,160.0,r/M=8,2.583032872276319,0.7110501497972616
1,160.0,r/M=8,2.5833414225221065,0.7112959542925932
1,160.0,r/M=8,2.583649972767894,0.7115415263619932
1,160.0,r/M=8,2.5839585230136817,0.7117868663416766
1,160.0,r/M=8,2.5842670732594692,0.7120319743744199
1,160.0,r/M=8,2.584575623505257,0.7122768508056493
1,160.0,r/M=8,2.5848841737510444,0.7125214956537875
1,160.0,r/M=8,2.585192723996832,0.7127659092274157
1,160.0,r/M=8,2.5855012742426196,0.7130100919732852
1,160.0,r/M=8,2.585809824488407,0.7132540439190301
1,160.0,r/M=8,2.5861183747341947,0.7134977652626951
1,160.0,r/M=8,2.5864269249799823,0.7137412564372144
1,160.0,r/M=8,2.5867354752257703,0.713984517548519
1,160.0,r/M=8,2.587044025471558,0.7142275488268931
1,160.0,r/M=8,2.5873525757173454,0.7144703507467223
1,160.0,r/M=8,2.587661125963133,0.7147129233816976
1,160.0,r/M=8,2.5879696762089206,0.7149552669621032
1,160.0,r/M=8,2.588278226454708,0.7151973818103372
1,160.0,r/M=8,2.5885867767004958,0.715439268271826
1,160.0,r/M=8,2.5888953269462833,0.7156809265492199
1,160.0,r/M=8,2.589203877192071,0.7159223567945063
1,160.0,r/M=8,2.5895124274378585,0.7161635594268028
1,160.0,r/M=8,2.589820977683646,0.7164045346948162
1,160.0,r/M=8,2.5901295279294336,0.7166452828058028
1,160.0,r/M=8,2.5904380781752216,0.7168858041143998
1,160.0,r/M=8,2.5907466284210092,0.7171260988877375
1,160.0,r/M=8,2.591055178666797,0.7173661673883397
1,160.0,r/M=8,2.5913637289125844,0.7176060098695192
1,160.0,r/M=8,2.591672279158372,0.7178456266905194
1,160.0,r/M=8,2.5919808294041595,0.7180850181046533
1,160.0,r/M=8,2.592289379649947,0.7183241843237821
1,160.0,r/M=8,2.5925979298957347,0.7185631257209665
1,160.0,r/M=8,2.5929064801415223,0.7188018425771533
1,160.0,r/M=8,2.59321503038731,0.7190403351732894
1,160.0,r/M=8,2.5935235806330974,0.7192786037811102
1,160.0,r/M=8,2.593832130878885,0.719516648704591
1,160.0,r/M=8,2.594140681124673,0.7197544702384956
1,160.0,r/M=8,2.5944492313704606,0.7199920687144333
1,160.0,r/M=8,2.594757781616248,0.7202294443672944
1,160.0,r/M=8,2.5950663318620357,0.7204665975010539
1,160.0,r/M=8,2.5953748821078233,0.7207035284150816
1,160.0,r/M=8,2.595683432353611,0.7209402373626899
1,160.0,r/M=8,2.5959919825993985,0.7211767247445735
1,160.0,r/M=8,2.596300532845186,0.7214129908278625
1,160.0,r/M=8,2.5966090830909736,0.7216490358013897
1,160.0,r/M=8,2.596917633336761,0.7218848600658498
1,160.0,r/M=8,2.5972261835825488,0.7221204638331046
1,160.0,r/M=8,2.5975347338283363,0.7223558474992428
1,160.0,r/M=8,2.5978432840741243,0.7225910112254634
1,160.0,r/M=8,2.598151834319912,0.722825955417067
1,160.0,r/M=8,2.5984603845656995,0.7230606803319717
1,160.0,r/M=8,2.598768934811487,0.7232951862695473
1,160.0,r/M=8,2.5990774850572747,0.7235294735936428
1,160.0,r/M=8,2.5993860353030622,0.7237635423318924
1,160.0,r/M=8,2.59969458554885,0.7239973930369785
1,160.0,r/M=8,2.6000031357946374,0.7242310258516772
1,160.0,r/M=8,2.600311686040425,0.7244644411536547
1,160.0,r/M=8,2.6006202362862125,0.7246976392929433
1,160.0,r/M=8,2.600928786532,0.7249306203570509
1,160.0,r/M=8,2.6012373367777877,0.725163384705221
1,160.0,r/M=8,2.6015458870235753,0.7253959326598516
1,160.0,r/M=8,2.6018544372693633,0.7256282644926781
1,160.0,r/M=8,2.602162987515151,0.7258603805491272
1,160.0,r/M=8,2.6024715377609384,0.7260922810180317
1,160.0,r/M=8,2.602780088006726,0.726323966115859
1,160.0,r/M=8,2.6030886382525136,0.7265554362617265
1,160.0,r/M=8,2.603397188498301,0.7267866917181581
1,160.0,r/M=8,2.6037057387440887,0.7270177327430725
1,160.0,r/M=8,2.6040142889898763,0.7272485594700344
1,160.0,r/M=8,2.604322839235664,0.7274791723135555
1,160.0,r/M=8,2.6046313894814515,0.727709571609851
1,160.0,r/M=8,2.604939939727239,0.7279397574602459
1,160.0,r/M=8,2.6052484899730266,0.7281697303114916
1,160.0,r/M=8,2.6055570402188146,0.72839949034321
1,160.0,r/M=8,2.605865590464602,0.7286290377119945
1,160.0,r/M=8,2.6061741407103898,0.7288583728599907
1,160.0,r/M=8,2.6064826909561774,0.729087496017483
1,160.0,r/M=8,2.606791241201965,0.7293164073825159
1,160.0,r/M=8,2.6070997914477525,0.7295451073373613
1,160.0,r/M=8,2.60740834169354,0.729773596047824
1,160.0,r/M=8,2.6077168919393277,0.730001873790245
1,160.0,r/M=8,2.6080254421851152,0.7302299409100507
1,160.0,r/M=8,2.608333992430903,0.73045779760068
1,160.0,r/M=8,2.6086425426766904,0.7306854441476853
1,160.0,r/M=8,2.608951092922478,0.7309128807398999
1,160.0,r/M=8,2.609259643168266,0.7311401077503842
1,160.0,r/M=8,2.6095681934140535,0.7313671254692965
1,160.0,r/M=8,2.609876743659841,0.7315939340255959
1,160.0,r/M=8,2.6101852939056287,0.7318205338476113
1,160.0,r/M=8,2.6104938441514163,0.732046925059696
1,160.0,r/M=8,2.610802394397204,0.7322731079520085
1,160.0,r/M=8,2.6111109446429914,0.7324990828377352
1,160.0,r/M=8,2.611419494888779,0.7327248499655833
1,160.0,r/M=8,2.6117280451345666,0.732950409680979
1,160.0,r/M=8,2.612036595380354,0.7331757620576136
1,160.0,r/M=8,2.6123451456261417,0.7334009074270962
1,160.0,r/M=8,2.6126536958719293,0.7336258463513204
1,160.0,r/M=8,2.6129622461177173,0.7338505787289614
1,160.0,r/M=8,2.613270796363505,0.7340751049284739
1,160.0,r/M=8,2.6135793466092925,0.7342994253367355
1,160.0,r/M=8,2.61388789685508,0.7345235400458601
1,160.0,r/M=8,2.6141964471008676,0.7347474495762898
1,160.0,r/M=8,2.614504997346655,0.7349711539648704
1,160.0,r/M=8,2.6148135475924428,0.735194653561634
1,160.0,r/M=8,2.6151220978382304,0.7354179487718808
1,160.0,r/M=8,2.615430648084018,0.7356410397614156
1,160.0,r/M=8,2.6157391983298055,0.7358639268480307
1,160.0,r/M=8,2.616047748575593,0.7360866102435876
1,160.0,r/M=8,2.6163562988213807,0.7363090903165412
1,160.0,r/M=8,2.6166648490671687,0.7365313673432327
1,160.0,r/M=8,2.6169733993129562,0.7367534415815803
1,160.0,r/M=8,2.617281949558744,0.7369753133493765
1,160.0,r/M=8,2.6175904998045314,0.7371969829552023
1,160.0,r/M=8,2.617899050050319,0.7374184506615816
1,160.0,r/M=8,2.6182076002961066,0.7376397167955182
1,160.0,r/M=8,2.618516150541894,0.7378607815826906
1,160.0,r/M=8,2.6188247007876817,0.7380816453501027
1,160.0,r/M=8,2.6191332510334693,0.7383023085721399
1,160.0,r/M=8,2.619441801279257,0.7385227713086763
1,160.0,r/M=8,2.6197503515250444,0.7387430339972518
1,160.0,r/M=8,2.620058901770832,0.7389630969464477
1,160.0,r/M=8,2.6203674520166196,0.7391829603681253
1,160.0,r/M=8,2.6206760022624076,0.7394026247689099
1,160.0,r/M=8,2.620984552508195,0.7396220902915781
1,160.0,r/M=8,2.6212931027539828,0.739841357226288
1,160.0,r/M=8,2.6216016529997703,0.7400604260612421
1,160.0,r/M=8,2.621910203245558,0.7402792970313307
1,160.0,r/M=8,2.6222187534913455,0.7404979705188254
1,160.0,r/M=8,2.622527303737133,0.7407164466342627
1,160.0,r/M=8,2.6228358539829206,0.7409347258520285
1,160.0,r/M=8,2.623144404228708,0.7411528086603252
1,160.0,r/M=8,2.623452954474496,0.7413706951512665
1,160.0,r/M=8,2.6237615047202834,0.7415883857209417
1,160.0,r/M=8,2.624070054966071,0.7418058807654395
1,160.0,r/M=8,2.624378605211859,0.7420231805058329
1,160.0,r/M=8,2.6246871554576465,0.7422402852829426
1,160.0,r/M=8,2.624995705703434,0.7424571955803657
1,160.0,r/M=8,2.6253042559492217,0.7426739116468091
1,160.0,r/M=8,2.6256128061950093,0.7428904337632197
1,160.0,r/M=8,2.625921356440797,0.7431067623118695
1,160.0,r/M=8,2.6262299066865844,0.7433228975783108
1,160.0,r/M=8,2.626538456932372,0.743538839926393
1,160.0,r/M=8,2.6268470071781596,0.7437545898120789
1,160.0,r/M=8,2.627155557423947,0.7439701474610471
1,160.0,r/M=8,2.6274641076697347,0.7441855131634558
1,160.0,r/M=8,2.6277726579155223,0.7444006873706622
1,160.0,r/M=8,2.6280812081613103,0.7446156702761051
1,160.0,r/M=8,2.628389758407098,0.7448304622620564
1,160.0,r/M=8,2.6286983086528855,0.7450450638351416
1,160.0,r/M=8,2.629006858898673,0.7452594752578847
1,160.0,r/M=8,2.6293154091444606,0.7454736966868791
1,160.0,r/M=8,2.629623959390248,0.7456877285228194
1,160.0,r/M=8,2.6299325096360358,0.7459015711203435
1,160.0,r/M=8,2.6302410598818233,0.7461152247650038
1,160.0,r/M=8,2.630549610127611,0.7463286899864542
1,160.0,r/M=8,2.6308581603733985,0.7465419669090482
1,160.0,r/M=8,2.631166710619186,0.7467550557584645
1,160.0,r/M=8,2.6314752608649736,0.7469679571610761
1,160.0,r/M=8,2.6317838111107617,0.7471806712504482
1,160.0,r/M=8,2.6320923613565492,0.7473931981739627
1,160.0,r/M=8,2.632400911602337,0.7476055385764153
1,160.0,r/M=8,2.6327094618481244,0.7478176925268917
1,160.0,r/M=8,2.633018012093912,0.7480296603892408
1,160.0,r/M=8,2.6333265623396995,0.7482414424628323
