ell,resolution,observer,U_over_M,n_eff
0,2048,r/M=200,388.37741127744073,-2.352626264105921
0,2048,r/M=200,388.4274112774407,-2.352657015208121
0,2048,r/M=200,388.47741127744064,-2.3526877645081217
0,2048,r/M=200,388.5274112774406,-2.3527185119549805
0,2048,r/M=200,388.57741127744055,-2.352749257519803
0,2048,r/M=200,388.6274112774405,-2.3527800011957565
0,2048,r/M=200,388.67741127744046,-2.3528107430864615
0,2048,r/M=200,388.7274112774404,-2.3528414830911832
0,2048,r/M=200,388.77741127744036,-2.3528722212196196
0,2048,r/M=200,388.8274112774403,-2.352902957486986
0,2048,r/M=200,388.8774112774403,-2.35293369190849
0,2048,r/M=200,388.9274112774402,-2.352964424410905
0,2048,r/M=200,388.9774112774402,-2.3529951551088923
0,2048,r/M=200,389.02741127744014,-2.3530258839789497
0,2048,r/M=200,389.0774112774401,-2.3530566108482622
0,2048,r/M=200,389.12741127744005,-2.353087335953121
0,2048,r/M=200,389.17741127744,-2.3531180592312753
0,2048,r/M=200,389.22741127743996,-2.353148780631492
0,2048,r/M=200,389.2774112774399,-2.35317950010803
0,2048,r/M=200,389.32741127743986,-2.3532102177146985
0,2048,r/M=200,389.3774112774398,-2.3532409335329896
0,2048,r/M=200,389.4274112774398,-2.353271647434126
0,2048,r/M=200,389.4774112774397,-2.3533023595161797
0,2048,r/M=200,389.5274112774397,-2.3533330696779804
0,2048,r/M=200,389.57741127743964,-2.3533637779954515
0,2048,r/M=200,389.6274112774396,-2.353394484461488
0,2048,r/M=200,389.67741127743955,-2.353425189024667
0,2048,r/M=200,389.7274112774395,-2.353455891799676
0,2048,r/M=200,389.77741127743946,-2.3534865926353734
0,2048,r/M=200,389.8274112774394,-2.3535172916131963
0,2048,r/M=200,389.87741127743936,-2.353547988742585
0,2048,r/M=200,389.9274112774393,-2.3535786839775588
0,2048,r/M=200,389.9774112774393,-2.3536093774051055
0,2048,r/M=200,390.0274112774392,-2.35364006891271
0,2048,r/M=200,390.0774112774392,-2.353670758515284
0,2048,r/M=200,390.12741127743914,-2.3537014463607893
0,2048,r/M=200,390.1774112774391,-2.3537321322811984
0,2048,r/M=200,390.22741127743905,-2.3537628162858413
0,2048,r/M=200,390.277411277439,-2.353793498506054
0,2048,r/M=200,390.32741127743896,-2.353824178806976
0,2048,r/M=200,390.3774112774389,-2.353854857231188
0,2048,r/M=200,390.42741127743886,-2.353885533782441
0,2048,r/M=200,390.4774112774388,-2.353916208514415
0,2048,r/M=200,390.5274112774388,-2.35394688138646
0,2048,r/M=200,390.5774112774387,-2.3539775523190385
0,2048,r/M=200,390.6274112774387,-2.354008221376888
0,2048,r/M=200,390.67741127743864,-2.354038888597007
0,2048,r/M=200,390.7274112774386,-2.354069553994191
0,2048,r/M=200,390.77741127743855,-2.354100217422182
0,2048,r/M=200,390.8274112774385,-2.354130879017889
0,2048,r/M=200,390.87741127743845,-2.354161538796075
0,2048,r/M=200,390.9274112774384,-2.354192196621499
0,2048,r/M=200,390.97741127743836,-2.3542228525921973
0,2048,r/M=200,391.0274112774383,-2.354253506767343
0,2048,r/M=200,391.0774112774383,-2.3542841589782695
0,2048,r/M=200,391.1274112774382,-2.354314809289655
0,2048,r/M=200,391.1774112774382,-2.354345457838465
0,2048,r/M=200,391.22741127743814,-2.354376104472619
0,2048,r/M=200,391.2774112774381,-2.3544067491845153
0,2048,r/M=200,391.32741127743805,-2.3544373920443906
0,2048,r/M=200,391.377411277438,-2.3544680330835726
0,2048,r/M=200,391.42741127743795,-2.354498672155389
0,2048,r/M=200,391.4774112774379,-2.354529309413496
0,2048,r/M=200,391.52741127743786,-2.354559944839132
0,2048,r/M=200,391.5774112774378,-2.3545905782799608
0,2048,r/M=200,391.6274112774378,-2.354621209884086
0,2048,r/M=200,391.6774112774377,-2.3546518396271234
0,2048,r/M=200,391.7274112774377,-2.3546824675069327
0,2048,r/M=200,391.77741127743764,-2.354713093510223
0,2048,r/M=200,391.8274112774376,-2.354743717612547
0,2048,r/M=200,391.87741127743755,-2.354774339861829
0,2048,r/M=200,391.9274112774375,-2.3548049602335976
0,2048,r/M=200,391.97741127743745,-2.354835578697787
0,2048,r/M=200,392.0274112774374,-2.3548661952967267
0,2048,r/M=200,392.07741127743736,-2.3548968100226073
0,2048,r/M=200,392.1274112774373,-2.3549274228843213
0,2048,r/M=200,392.1774112774373,-2.354958033846167
0,2048,r/M=200,392.2274112774372,-2.3549886429225757
0,2048,r/M=200,392.2774112774372,-2.3550192501335485
0,2048,r/M=200,392.32741127743714,-2.3550498554377546
0,2048,r/M=200,392.3774112774371,-2.3550804589276537
0,2048,r/M=200,392.42741127743705,-2.3551110605005543
0,2048,r/M=200,392.477411277437,-2.3551416601652484
0,2048,r/M=200,392.52741127743695,-2.355172258014191
0,2048,r/M=200,392.5774112774369,-2.355202853944612
0,2048,r/M=200,392.62741127743686,-2.3552334479596877
0,2048,r/M=200,392.6774112774368,-2.3552640401518663
0,2048,r/M=200,392.7274112774368,-2.355294630423878
0,2048,r/M=200,392.7774112774367,-2.355325218806769
0,2048,r/M=200,392.8274112774367,-2.355355805398577
0,2048,r/M=200,392.87741127743664,-2.355386390051719
0,2048,r/M=200,392.9274112774366,-2.355416972791624
0,2048,r/M=200,392.97741127743654,-2.3554475536437196
0,2048,r/M=200,393.0274112774365,-2.3554781326334346
0,2048,r/M=200,393.07741127743645,-2.3555087097806107
0,2048,r/M=200,393.1274112774364,-2.355539285004527
0,2048,r/M=200,393.17741127743636,-2.3555698583249822
0,2048,r/M=200,393.2274112774363,-2.355600429812064
0,2048,r/M=200,393.2774112774363,-2.3556309994241076
0,2048,r/M=200,393.3274112774362,-2.355661567085876
0,2048,r/M=200,393.3774112774362,-2.3556921329009697
0,2048,r/M=200,393.42741127743614,-2.3557226968332543
0,2048,r/M=200,393.4774112774361,-2.3557532588465646
0,2048,r/M=200,393.52741127743604,-2.3557838190445133
0,2048,r/M=200,393.577411277436,-2.3558143773461815
0,2048,r/M=200,393.62741127743595,-2.3558449337209395
0,2048,r/M=200,393.6774112774359,-2.355875488194075
0,2048,r/M=200,393.72741127743586,-2.3559060408132573
0,2048,r/M=200,393.7774112774358,-2.3559365915702055
0,2048,r/M=200,393.8274112774358,-2.3559671404398346
0,2048,r/M=200,393.8774112774357,-2.3559976874138235
0,2048,r/M=200,393.9274112774357,-2.3560282324614437
0,2048,r/M=200,393.97741127743564,-2.3560587756191222
0,2048,r/M=200,394.0274112774356,-2.356089316923293
0,2048,r/M=200,394.07741127743554,-2.3561198564047934
0,2048,r/M=200,394.1274112774355,-2.3561503939152377
0,2048,r/M=200,394.17741127743545,-2.3561809295134095
0,2048,r/M=200,394.2274112774354,-2.3562114633141333
0,2048,r/M=200,394.27741127743536,-2.3562419951465245
0,2048,r/M=200,394.3274112774353,-2.3562725251085785
0,2048,r/M=200,394.3774112774353,-2.356303053247888
0,2048,r/M=200,394.4274112774352,-2.3563335794382967
0,2048,r/M=200,394.4774112774352,-2.356364103699324
0,2048,r/M=200,394.52741127743514,-2.3563946261233726
0,2048,r/M=200,394.5774112774351,-2.3564251466739106
0,2048,r/M=200,394.62741127743504,-2.3564556653648485
0,2048,r/M=200,394.677411277435,-2.356486182125959
0,2048,r/M=200,394.72741127743495,-2.3565166969318425
0,2048,r/M=200,394.7774112774349,-2.356547209886106
0,2048,r/M=200,394.82741127743486,-2.356577721019457
0,2048,r/M=200,394.8774112774348,-2.3566082302615965
0,2048,r/M=200,394.92741127743477,-2.3566387375197286
0,2048,r/M=200,394.9774112774347,-2.356669242897452
0,2048,r/M=200,395.0274112774347,-2.356699746447881
0,2048,r/M=200,395.07741127743463,-2.356730248095015
0,2048,r/M=200,395.1274112774346,-2.356760747807721
0,2048,r/M=200,395.17741127743454,-2.356791245667155
0,2048,r/M=200,395.2274112774345,-2.3568217416646364
0,2048,r/M=200,395.27741127743445,-2.3568522356903587
0,2048,r/M=200,395.3274112774344,-2.3568827278310733
0,2048,r/M=200,395.37741127743436,-2.3569132181454715
0,2048,r/M=200,395.4274112774343,-2.356943706523679
0,2048,r/M=200,395.47741127743427,-2.3569741930243566
0,2048,r/M=200,395.5274112774342,-2.357004677644353
0,2048,r/M=200,395.5774112774342,-2.357035160352396
0,2048,r/M=200,395.62741127743413,-2.3570656411340503
0,2048,r/M=200,395.6774112774341,-2.3570961200648286
0,2048,r/M=200,395.72741127743404,-2.357126597135914
0,2048,r/M=200,395.777411277434,-2.3571570722203625
0,2048,r/M=200,395.82741127743395,-2.3571875454611537
0,2048,r/M=200,395.8774112774339,-2.3572180168325563
0,2048,r/M=200,395.92741127743386,-2.3572484863200645
0,2048,r/M=200,395.9774112774338,-2.3572789538472554
0,2048,r/M=200,396.02741127743377,-2.357309419472723
0,2048,r/M=200,396.0774112774337,-2.3573398832775934
0,2048,r/M=200,396.1274112774337,-2.3573703451065895
0,2048,r/M=200,396.17741127743363,-2.3574008050858444
0,2048,r/M=200,396.2274112774336,-2.3574312631782526
0,2048,r/M=200,396.27741127743354,-2.357461719357938
0,2048,r/M=200,396.3274112774335,-2.357492173644057
0,2048,r/M=200,396.37741127743345,-2.357522626055764
0,2048,r/M=200,396.4274112774334,-2.3575530765277057
0,2048,r/M=200,396.47741127743336,-2.35758352510717
0,2048,r/M=200,396.5274112774333,-2.357613971858361
0,2048,r/M=200,396.57741127743327,-2.3576444166764308
0,2048,r/M=200,396.6274112774332,-2.3576748595297397
0,2048,r/M=200,396.6774112774332,-2.357705300505
0,2048,r/M=200,396.72741127743313,-2.357735739643852
0,2048,r/M=200,396.7774112774331,-2.357766176875174
0,2048,r/M=200,396.82741127743304,-2.3577966121785483
0,2048,r/M=200,396.877411277433,-2.357827045578655
0,2048,r/M=200,396.92741127743295,-2.3578574771227374
0,2048,r/M=200,396.9774112774329,-2.3578879067734286
0,2048,r/M=200,397.02741127743286,-2.3579183344594776
0,2048,r/M=200,397.0774112774328,-2.3579487602393705
0,2048,r/M=200,397.12741127743277,-2.357979184165966
0,2048,r/M=200,397.1774112774327,-2.358009606173609
0,2048,r/M=200,397.2274112774327,-2.3580400263207877
0,2048,r/M=200,397.27741127743263,-2.3580704445700302
0,2048,r/M=200,397.3274112774326,-2.3581008608725416
0,2048,r/M=200,397.37741127743254,-2.358131275269843
0,2048,r/M=200,397.4274112774325,-2.3581616877865206
0,2048,r/M=200,397.47741127743245,-2.358192098407621
0,2048,r/M=200,397.5274112774324,-2.358222507140768
0,2048,r/M=200,397.57741127743236,-2.3582529139709774
0,2048,r/M=200,397.6274112774323,-2.3582833188719428
0,2048,r/M=200,397.67741127743227,-2.3583137218342873
0,2048,r/M=200,397.7274112774322,-2.358344122956006
0,2048,r/M=200,397.7774112774322,-2.358374522193811
0,2048,r/M=200,397.82741127743213,-2.358404919464806
0,2048,r/M=200,397.8774112774321,-2.358435314906555
0,2048,r/M=200,397.92741127743204,-2.358465708407863
0,2048,r/M=200,397.977411277432,-2.3584960999875446
0,2048,r/M=200,398.02741127743195,-2.3585264896700697
0,2048,r/M=200,398.0774112774319,-2.358556877457279
0,2048,r/M=200,398.12741127743186,-2.3585872633736322
0,2048,r/M=200,398.1774112774318,-2.358617647370031
0,2048,r/M=200,398.22741127743177,-2.358648029419975
0,2048,r/M=200,398.2774112774317,-2.3586784095874975
0,2048,r/M=200,398.3274112774317,-2.358708787846081
0,2048,r/M=200,398.37741127743163,-2.35873916424278
0,2048,r/M=200,398.4274112774316,-2.3587695387284073
0,2048,r/M=200,398.47741127743154,-2.3587999112537372
0,2048,r/M=200,398.5274112774315,-2.358830281888439
0,2048,r/M=200,398.57741127743145,-2.3588606506399006
0,2048,r/M=200,398.6274112774314,-2.3588910174871756
0,2048,r/M=200,398.67741127743136,-2.358921382363971
0,2048,r/M=200,398.7274112774313,-2.358951745424934
0,2048,r/M=200,398.77741127743127,-2.358982106558427
0,2048,r/M=200,398.8274112774312,-2.359012465800106
0,2048,r/M=200,398.8774112774312,-2.3590428230949363
0,2048,r/M=200,398.92741127743113,-2.359073178461544
0,2048,r/M=200,398.9774112774311,-2.3591035320092684
0,2048,r/M=200,399.02741127743104,-2.3591338835753057
0,2048,r/M=200,399.077411277431,-2.3591642332179372
0,2048,r/M=200,399.12741127743095,-2.359194580995461
0,2048,r/M=200,399.1774112774309,-2.359224926903793
0,2048,r/M=200,399.22741127743086,-2.3592552708650816
0,2048,r/M=200,399.2774112774308,-2.3592856128241197
0,2048,r/M=200,399.32741127743077,-2.359315953003725
0,2048,r/M=200,399.3774112774307,-2.3593462912749343
0,2048,r/M=200,399.4274112774307,-2.3593766275541173
0,2048,r/M=200,399.47741127743063,-2.359406961990343
0,2048,r/M=200,399.5274112774306,-2.3594372944772495
0,2048,r/M=200,399.57741127743054,-2.359467625056047
0,2048,r/M=200,399.6274112774305,-2.359497953745237
0,2048,r/M=200,399.67741127743045,-2.3595282805292412
0,2048,r/M=200,399.7274112774304,-2.3595586053924595
0,2048,r/M=200,399.77741127743036,-2.359588928324955
0,2048,r/M=200,399.8274112774303,-2.3596192493906365
0,2048,r/M=200,399.87741127743027,-2.359649568500004
0,2048,r/M=200,399.9274112774302,-2.359679885677166
0,2048,r/M=200,399.9774112774302,-2.3597102010655955
0,2048,r/M=200,400.02741127743013,-2.359740514462057
0,2048,r/M=200,400.0774112774301,-2.3597708258678765
0,2048,r/M=200,400.12741127743004,-2.3598011354833845
0,2048,r/M=200,400.17741127743,-2.359831443139354
0,2048,r/M=200,400.22741127742995,-2.3598617488769005
0,2048,r/M=200,400.2774112774299,-2.3598920527712783
0,2048,r/M=200,400.32741127742986,-2.3599223546417627
0,2048,r/M=200,400.3774112774298,-2.35995265461477
0,2048,r/M=200,400.42741127742977,-2.3599829527655554
0,2048,r/M=200,400.4774112774297,-2.3600132489303705
0,2048,r/M=200,400.5274112774297,-2.360043543235658
0,2048,r/M=200,400.57741127742963,-2.3600738355915944
0,2048,r/M=200,400.6274112774296,-2.360104125970926
0,2048,r/M=200,400.67741127742954,-2.360134414551356
0,2048,r/M=200,400.7274112774295,-2.360164701140509
0,2048,r/M=200,400.77741127742945,-2.3601949857908053
0,2048,r/M=200,400.8274112774294,-2.3602252686401197
0,2048,r/M=200,400.87741127742936,-2.360255549501666
0,2048,r/M=200,400.9274112774293,-2.3602858284278487
0,2048,r/M=200,400.97741127742927,-2.3603161055052757
0,2048,r/M=200,401.0274112774292,-2.360346380604027
0,2048,r/M=200,401.0774112774292,-2.360376653787893
0,2048,r/M=200,401.12741127742913,-2.360406925114985
0,2048,r/M=200,401.1774112774291,-2.3604371944837994
0,2048,r/M=200,401.22741127742904,-2.3604674619239128
0,2048,r/M=200,401.277411277429,-2.3604977274763095
0,2048,r/M=200,401.32741127742895,-2.3605279910964327
0,2048,r/M=200,401.3774112774289,-2.3605582528252524
0,2048,r/M=200,401.42741127742886,-2.3605885126181763
0,2048,r/M=200,401.4774112774288,-2.360618770459105
0,2048,r/M=200,401.52741127742877,-2.360649026428922
0,2048,r/M=200,401.5774112774287,-2.3606792804715773
0,2048,r/M=200,401.6274112774287,-2.3607095325823475
0,2048,r/M=200,401.67741127742863,-2.3607397827907457
0,2048,r/M=200,401.7274112774286,-2.360770031046361
0,2048,r/M=200,401.77741127742854,-2.360800277384392
0,2048,r/M=200,401.8274112774285,-2.360830521914276
0,2048,r/M=200,401.87741127742845,-2.360860764442808
0,2048,r/M=200,401.9274112774284,-2.3608910049537397
0,2048,r/M=200,401.97741127742836,-2.360921243705
0,2048,r/M=200,402.0274112774283,-2.3609514805147214
0,2048,r/M=200,402.07741127742827,-2.3609817153152113
0,2048,r/M=200,402.1274112774282,-2.361011948233027
0,2048,r/M=200,402.1774112774282,-2.361042179274757
0,2048,r/M=200,402.22741127742813,-2.3610724083383756
0,2048,r/M=200,402.2774112774281,-2.361102635481864
0,2048,r/M=200,402.32741127742804,-2.3611328607403492
0,2048,r/M=200,402.377411277428,-2.361163084091784
0,2048,r/M=200,402.42741127742795,-2.3611933055426926
0,2048,r/M=200,402.4774112774279,-2.3612235250252356
0,2048,r/M=200,402.52741127742786,-2.3612537425115705
0,2048,r/M=200,402.5774112774278,-2.3612839581340164
0,2048,r/M=200,402.62741127742777,-2.3613141718990693
0,2048,r/M=200,402.6774112774277,-2.361344383715936
0,2048,r/M=200,402.7274112774277,-2.361374593596782
0,2048,r/M=200,402.77741127742763,-2.361404801542321
0,2048,r/M=200,402.8274112774276,-2.3614350075589767
0,2048,r/M=200,402.87741127742754,-2.3614652116245423
0,2048,r/M=200,402.9274112774275,-2.361495413854207
0,2048,r/M=200,402.97741127742745,-2.3615256141398686
0,2048,r/M=200,403.0274112774274,-2.3615558124592693
0,2048,r/M=200,403.07741127742736,-2.3615860088703204
0,2048,r/M=200,403.1274112774273,-2.3616162033793926
0,2048,r/M=200,403.17741127742727,-2.3616463959527416
0,2048,r/M=200,403.2274112774272,-2.3616765866024356
0,2048,r/M=200,403.2774112774272,-2.3617067752603043
0,2048,r/M=200,403.32741127742713,-2.361736962047276
0,2048,r/M=200,403.3774112774271,-2.361767147004075
0,2048,r/M=200,403.42741127742704,-2.361797329913446
0,2048,r/M=200,403.477411277427,-2.3618275109593783
0,2048,r/M=200,403.52741127742695,-2.3618576900162784
0,2048,r/M=200,403.5774112774269,-2.3618878671878867
0,2048,r/M=200,403.62741127742686,-2.3619180424976816
0,2048,r/M=200,403.6774112774268,-2.3619482157855693
0,2048,r/M=200,403.72741127742677,-2.3619783871897058
0,2048,r/M=200,403.7774112774267,-2.3620085566302587
0,2048,r/M=200,403.8274112774267,-2.36203872418229
0,2048,r/M=200,403.87741127742663,-2.362068889840536
0,2048,r/M=200,403.9274112774266,-2.3620990535021353
0,2048,r/M=200,403.97741127742654,-2.3621292152536135
0,2048,r/M=200,404.0274112774265,-2.3621593750954024
0,2048,r/M=200,404.07741127742645,-2.36218953304515
0,2048,r/M=200,404.1274112774264,-2.3622196890286147
0,2048,r/M=200,404.17741127742636,-2.3622498430461727
0,2048,r/M=200,404.2274112774263,-2.3622799951843563
0,2048,r/M=200,404.27741127742627,-2.36231014537461
0,2048,r/M=200,404.3274112774262,-2.3623402937207088
0,2048,r/M=200,404.3774112774262,-2.362370440073619
0,2048,r/M=200,404.42741127742613,-2.3624005844393974
0,2048,r/M=200,404.4774112774261,-2.362430726956295
0,2048,r/M=200,404.52741127742604,-2.362460867532674
0,2048,r/M=200,404.577411277426,-2.3624910061458317
0,2048,r/M=200,404.62741127742595,-2.3625211428592934
0,2048,r/M=200,404.6774112774259,-2.362551277679097
0,2048,r/M=200,404.72741127742586,-2.3625814105077443
0,2048,r/M=200,404.7774112774258,-2.3626115414202444
0,2048,r/M=200,404.82741127742577,-2.3626416704571147
0,2048,r/M=200,404.8774112774257,-2.362671797451749
0,2048,r/M=200,404.9274112774257,-2.3627019226057264
0,2048,r/M=200,404.97741127742563,-2.362732045884757
0,2048,r/M=200,405.0274112774256,-2.3627621671048717
0,2048,r/M=200,405.07741127742554,-2.3627922864446576
0,2048,r/M=200,405.1274112774255,-2.3628224038697625
0,2048,r/M=200,405.17741127742545,-2.36285251936308
0,2048,r/M=200,405.2274112774254,-2.362882632890207
0,2048,r/M=200,405.27741127742536,-2.362912744514621
0,2048,r/M=200,405.3274112774253,-2.3629428542595
0,2048,r/M=200,405.37741127742527,-2.3629729620270443
0,2048,r/M=200,405.4274112774252,-2.3630030678519094
0,2048,r/M=200,405.4774112774252,-2.3630331717629947
0,2048,r/M=200,405.52741127742513,-2.363063273771913
0,2048,r/M=200,405.5774112774251,-2.363093373798054
0,2048,r/M=200,405.62741127742504,-2.3631234718760425
0,2048,r/M=200,405.677411277425,-2.363153568046274
0,2048,r/M=200,405.72741127742495,-2.3631836622914952
0,2048,r/M=200,405.7774112774249,-2.363213754669397
0,2048,r/M=200,405.82741127742486,-2.3632438450416036
0,2048,r/M=200,405.8774112774248,-2.3632739335119095
0,2048,r/M=200,405.92741127742477,-2.3633040200168622
0,2048,r/M=200,405.9774112774247,-2.3633341045795033
0,2048,r/M=200,406.0274112774247,-2.3633641872978868
0,2048,r/M=200,406.07741127742463,-2.3633942679757958
0,2048,r/M=200,406.1274112774246,-2.3634243467805054
0,2048,r/M=200,406.17741127742454,-2.363454423660021
0,2048,r/M=200,406.2274112774245,-2.3634844985623102
0,2048,r/M=200,406.27741127742445,-2.363514571573871
0,2048,r/M=200,406.3274112774244,-2.3635446426426476
0,2048,r/M=200,406.37741127742436,-2.3635747117627486
0,2048,r/M=200,406.4274112774243,-2.3636047789744743
0,2048,r/M=200,406.47741127742427,-2.3636348442892503
0,2048,r/M=200,406.5274112774242,-2.3636649075105214
0,2048,r/M=200,406.5774112774242,-2.363694968886516
0,2048,r/M=200,406.62741127742413,-2.363725028469104
0,2048,r/M=200,406.6774112774241,-2.3637550859923104
0,2048,r/M=200,406.72741127742404,-2.363785141536816
0,2048,r/M=200,406.777411277424,-2.3638151952180135
0,2048,r/M=200,406.82741127742395,-2.3638452469605564
0,2048,r/M=200,406.8774112774239,-2.3638752967699976
0,2048,r/M=200,406.92741127742386,-2.363905344605621
0,2048,r/M=200,406.9774112774238,-2.363935390524997
0,2048,r/M=200,407.02741127742377,-2.363965434533657
0,2048,r/M=200,407.0774112774237,-2.363995476544563
0,2048,r/M=200,407.1274112774237,-2.3640255167194075
0,2048,r/M=200,407.17741127742363,-2.3640555548727686
0,2048,r/M=200,407.2274112774236,-2.3640855911547725
0,2048,r/M=200,407.27741127742354,-2.364115625484097
0,2048,r/M=200,407.3274112774235,-2.3641456578083107
0,2048,r/M=200,407.37741127742345,-2.3641756883180913
0,2048,r/M=200,407.4274112774234,-2.364205716781537
0,2048,r/M=200,407.47741127742336,-2.364235743360381
0,2048,r/M=200,407.5274112774233,-2.3642657680195214
0,2048,r/M=200,407.57741127742327,-2.364295790741203
0,2048,r/M=200,407.6274112774232,-2.3643258114844805
0,2048,r/M=200,407.6774112774232,-2.3643558303126584
0,2048,r/M=200,407.72741127742313,-2.364385847236914
0,2048,r/M=200,407.7774112774231,-2.364415862164112
0,2048,r/M=200,407.82741127742304,-2.3644458752212913
0,2048,r/M=200,407.877411277423,-2.3644758863210797
0,2048,r/M=200,407.92741127742295,-2.3645058954282243
0,2048,r/M=200,407.9774112774229,-2.3645359026523862
0,2048,r/M=200,408.02741127742286,-2.3645659079583083
0,2048,r/M=200,408.0774112774228,-2.364595911241116
0,2048,r/M=200,408.12741127742277,-2.364625912680064
0,2048,r/M=200,408.1774112774227,-2.364655912181859
0,2048,r/M=200,408.2274112774227,-2.3646859096821546
0,2048,r/M=200,408.27741127742263,-2.364715905267416
0,2048,r/M=200,408.3274112774226,-2.3647458989370977
0,2048,r/M=200,408.37741127742254,-2.364775890638412
0,2048,r/M=200,408.4274112774225,-2.364805880428814
0,2048,r/M=200,408.47741127742245,-2.364835868307726
0,2048,r/M=200,408.5274112774224,-2.3648658541874763
0,2048,r/M=200,408.57741127742236,-2.3648958381603338
0,2048,r/M=200,408.6274112774223,-2.36492582018504
0,2048,r/M=200,408.67741127742227,-2.364955800255152
0,2048,r/M=200,408.7274112774222,-2.3649857784222967
0,2048,r/M=200,408.7774112774222,-2.3650157546625965
0,2048,r/M=200,408.82741127742213,-2.365045728957961
0,2048,r/M=200,408.8774112774221,-2.3650757012786587
0,2048,r/M=200,408.92741127742204,-2.365105671635612
0,2048,r/M=200,408.977411277422,-2.3651356401152914
0,2048,r/M=200,409.02741127742195,-2.3651656066356326
0,2048,r/M=200,409.0774112774219,-2.3651955712191612
0,2048,r/M=200,409.12741127742186,-2.3652255338651456
0,2048,r/M=200,409.1774112774218,-2.3652554945844724
0,2048,r/M=200,409.22741127742177,-2.3652854533763925
0,2048,r/M=200,409.2774112774217,-2.3653154101703495
0,2048,r/M=200,409.3274112774217,-2.3653453650760676
0,2048,r/M=200,409.37741127742163,-2.365375318005513
0,2048,r/M=200,409.4274112774216,-2.365405269010238
0,2048,r/M=200,409.47741127742154,-2.3654352180894387
0,2048,r/M=200,409.5274112774215,-2.365465165201561
0,2048,r/M=200,409.57741127742145,-2.365495110415608
0,2048,r/M=200,409.6274112774214,-2.3655250536492556
0,2048,r/M=200,409.67741127742136,-2.3655549949540315
0,2048,r/M=200,409.7274112774213,-2.3655849343465425
0,2048,r/M=200,409.77741127742127,-2.3656148717851586
0,2048,r/M=200,409.8274112774212,-2.3656448072748115
0,2048,r/M=200,409.8774112774212,-2.365674740768002
0,2048,r/M=200,409.92741127742113,-2.365704672368657
0,2048,r/M=200,409.9774112774211,-2.3657346020758734
0,2048,r/M=200,410.02741127742104,-2.365764529836295
0,2048,r/M=200,410.077411277421,-2.3657944556781145
0,2048,r/M=200,410.12741127742095,-2.3658243794313663
0,2048,r/M=200,410.1774112774209,-2.365854301281559
0,2048,r/M=200,410.22741127742086,-2.365884221291856
0,2048,r/M=200,410.2774112774208,-2.365914139315548
0,2048,r/M=200,410.32741127742077,-2.365944055369113
0,2048,r/M=200,410.3774112774207,-2.365973969544841
0,2048,r/M=200,410.4274112774207,-2.366003881736749
0,2048,r/M=200,410.47741127742063,-2.3660337919729564
0,2048,r/M=200,410.5274112774206,-2.366063700345759
0,2048,r/M=200,410.57741127742054,-2.3660936066615883
0,2048,r/M=200,410.6274112774205,-2.3661235110710575
0,2048,r/M=200,410.67741127742045,-2.3661534135906126
0,2048,r/M=200,410.7274112774204,-2.3661833141491444
0,2048,r/M=200,410.77741127742036,-2.366213212728036
0,2048,r/M=200,410.8274112774203,-2.366243109361195
0,2048,r/M=200,410.87741127742026,-2.3662730041000506
0,2048,r/M=200,410.9274112774202,-2.366302896890934
0,2048,r/M=200,410.9774112774202,-2.3663327877093394
0,2048,r/M=200,411.02741127742013,-2.366362676577469
0,2048,r/M=200,411.0774112774201,-2.366392563546731
0,2048,r/M=200,411.12741127742004,-2.366422448528331
0,2048,r/M=200,411.17741127742,-2.3664523315561263
0,2048,r/M=200,411.22741127741995,-2.366482212710731
0,2048,r/M=200,411.2774112774199,-2.3665120918682265
0,2048,r/M=200,411.32741127741986,-2.366541969079983
0,2048,r/M=200,411.3774112774198,-2.3665718444266153
0,2048,r/M=200,411.42741127741976,-2.366601717743202
0,2048,r/M=200,411.4774112774197,-2.3666315891278678
0,2048,r/M=200,411.5274112774197,-2.3666614585735064
0,2048,r/M=200,411.5774112774196,-2.366691326072998
0,2048,r/M=200,411.6274112774196,-2.366721191660155
0,2048,r/M=200,411.67741127741954,-2.366751055234239
0,2048,r/M=200,411.7274112774195,-2.366780916951896
0,2048,r/M=200,411.77741127741945,-2.366810776659697
0,2048,r/M=200,411.8274112774194,-2.366840634444077
0,2048,r/M=200,411.87741127741936,-2.366870490321264
0,2048,r/M=200,411.9274112774193,-2.3669003441904066
0,2048,r/M=200,411.97741127741926,-2.366930196126231
0,2048,r/M=200,412.0274112774192,-2.366960046156645
0,2048,r/M=200,412.0774112774192,-2.3669898942158665
0,2048,r/M=200,412.1274112774191,-2.367019740296635
0,2048,r/M=200,412.1774112774191,-2.3670495845263977
0,2048,r/M=200,412.22741127741904,-2.3670794266870234
0,2048,r/M=200,412.277411277419,-2.3671092669293707
0,2048,r/M=200,412.32741127741895,-2.3671391053281865
0,2048,r/M=200,412.3774112774189,-2.367168941682812
0,2048,r/M=200,412.42741127741886,-2.3671987761558593
0,2048,r/M=200,412.4774112774188,-2.367228608634511
0,2048,r/M=200,412.52741127741876,-2.3672584391641682
0,2048,r/M=200,412.5774112774187,-2.3672882678254212
0,2048,r/M=200,412.6274112774187,-2.367318094446747
0,2048,r/M=200,412.6774112774186,-2.3673479191262943
0,2048,r/M=200,412.7274112774186,-2.367377741921194
0,2048,r/M=200,412.77741127741854,-2.367407562736078
0,2048,r/M=200,412.8274112774185,-2.367437381540057
