radius,G
3.841413088786995,0.34181260847703177
3.8442892872030012,0.3438390023299456
3.8471654856190076,0.34586308402260535
3.8500416840350145,0.3478848173014983
3.8529178824510213,0.34990416656008955
3.855794080867028,0.351921096830147
3.8586702792830345,0.3539355737731628
3.861546477699041,0.35594756367186625
3.8644226761150478,0.3579570334218294
3.8672988745310546,0.35996395052316477
3.8701750729470614,0.3619682830723175
3.873051271363068,0.3639699997539483
3.8759274697790747,0.36596906983290667
3.878803668195081,0.3679654631462961
3.881679866611088,0.3699591500956302
3.8845560650270947,0.37195010163907755
3.8874322634431016,0.37393828928379624
3.890308461859108,0.3759236850783575
3.8931846602751143,0.37790626160525953
3.896060858691121,0.37988599197352596
3.898937057107128,0.38186284981139096
3.901813255523135,0.383836809259076
3.9046894539391412,0.3858078449616467
3.9075656523551476,0.3877759320619597
3.9104418507711545,0.3897410461936902
3.9133180491871613,0.3917031634744452
3.916194247603168,0.3936622604989621
3.9190704460191745,0.3956183143323852
3.921946644435181,0.39757130250362976
3.9248228428511878,0.39952120299882254
3.9276990412671946,0.40146799425482615
3.9305752396832014,0.40341165515284183
3.933451438099208,0.40535216501209
3.9363276365152147,0.40728950358357463
3.939203834931221,0.40922365104391806
3.942080033347228,0.41115458798927906
3.9449562317632347,0.41308229542934266
3.9478324301792416,0.41500675478138904
3.950708628595248,0.41692794786443516
3.9535848270112544,0.41884585689345116
3.956461025427261,0.4207604644736505
3.959337223843268,0.4226717535948524
3.962213422259275,0.4245797076259152
3.9650896206752813,0.4264843103092431
3.9679658190912876,0.42838554575536286
3.9708420175072945,0.43028339843756874
3.9737182159233013,0.4321778531866359
3.976594414339308,0.43406889518560565
3.9794706127553146,0.43595650996463664
3.9823468111713214,0.4378406833959195
3.985223009587328,0.4397214016886634
3.9880992080033346,0.44159865138414334
3.9909754064193415,0.4434724193508149
3.9938516048353483,0.44534269277949035
3.9967278032513547,0.44720945917858035
3.999604001667361,0.44907270636939883
4.002480200083368,0.45093242248152654
4.005356398499375,0.452788595948237
4.008232596915382,0.45464121550198394
4.011108795331388,0.4564902701699491
4.013984993747394,0.4583357492696452
4.016861192163401,0.460177642404583
4.019737390579408,0.46201593945998953
4.022613588995415,0.46385063059858933
4.025489787411422,0.46568170625643823
4.028365985827428,0.4675091571388131
4.0312421842434345,0.46933297421616027
4.034118382659441,0.47115314872009284
4.036994581075448,0.47296967213944474
4.039870779491455,0.47478253621637795
4.042746977907461,0.4765917329425413
4.045623176323468,0.4783972545552831
4.048499374739475,0.48019909353390894
4.0513755731554815,0.481997242595998
4.054251771571488,0.48379169469376404
4.057127969987494,0.4855824430104666
4.060004168403501,0.4873694809568731
4.062880366819508,0.4891528021677645
4.065756565235515,0.4909324004984935
4.068632763651522,0.4927082700215857
4.0715089620675275,0.49448040502338886
4.074385160483534,0.49624880000076954
4.077261358899541,0.4980134496578501
4.080137557315548,0.4997743489027945
4.083013755731555,0.5015314928446358
4.085889954147561,0.5032848767901491
4.088766152563569,0.5050344962407672
4.0916423509795745,0.5067803468895327
4.094518549395581,0.5085224246181034
4.097394747811588,0.5102607254937876
4.100270946227595,0.5119952457666267
4.103147144643602,0.5137259818665156
4.106023343059608,0.5154529304003637
4.108899541475615,0.5171760881492959
4.1117757398916215,0.5188954520658883
4.114651938307628,0.5206110192714472
4.117528136723635,0.5223227870533219
4.120404335139641,0.5240307528622573
4.123280533555648,0.5257349143097828
4.126156731971655,0.5274352691656337
4.129032930387662,0.529131815355214
4.1319091288036685,0.530824550957091
4.134785327219674,0.5325134742005249
4.137661525635681,0.5341985834630342
4.140537724051688,0.5358798772679939
4.143413922467695,0.5375573542822663
4.146290120883702,0.539231013313867
4.149166319299708,0.5409008533096614
4.1520425177157145,0.5425668733530965
4.154918716131721,0.5442290726619585
4.157794914547728,0.5458874505861672
4.160671112963735,0.5475420066056005
4.163547311379741,0.5491927403279454
4.166423509795748,0.5508396514865854
4.169299708211755,0.5524827399385107
4.1721759066277615,0.5541220056622631
4.175052105043768,0.5557574487559055
4.177928303459774,0.5573890694350244
4.180804501875781,0.5590168680307571
4.183680700291788,0.5606408449878474
4.186556898707795,0.5622610008627281
4.189433097123802,0.5638773363216322
4.192309295539808,0.565489852138729
4.195185493955815,0.5670985491942898
4.198061692371821,0.5687034284728703
4.200937890787828,0.5703044910615327
4.203814089203835,0.5719017381480808
4.206690287619842,0.5734951710193258
4.209566486035849,0.5750847910593738
4.2124426844518545,0.5766705997479418
4.215318882867861,0.5782525986586934
4.218195081283868,0.5798307894575983
4.221071279699875,0.5814051739013172
4.223947478115882,0.5829757538356088
4.226823676531888,0.5845425311937577
4.229699874947895,0.5861055079950287
4.2325760733639015,0.5876646863431368
4.235452271779908,0.5892200684247453
4.238328470195915,0.5907716565079802
4.241204668611921,0.5923194529409694
4.244080867027928,0.5938634601504016
4.246957065443935,0.5954036806401031
4.249833263859942,0.5969401169896391
4.2527094622759485,0.5984727718529317
4.255585660691954,0.6000016479568991
4.258461859107961,0.6015267481001155
4.261338057523968,0.603048075151485
4.264214255939975,0.6045656320489406
4.267090454355982,0.6060794217981591
4.269966652771988,0.607589447471293
4.272842851187995,0.6090957122057242
4.275719049604001,0.6105982192028299
4.278595248020008,0.6120969717267731
4.281471446436015,0.6135919731033044
4.284347644852021,0.6150832267185844
4.287223843268028,0.6165707360180231
4.290100041684035,0.6180545045051334
4.2929762401000415,0.6195345357404027
4.295852438516048,0.621010833340181
4.298728636932054,0.622483400975585
4.301604835348062,0.6239522423714186
4.304481033764068,0.6254173613051031
4.307357232180075,0.6268787616056346
4.310233430596082,0.6283364471525444
4.3131096290120885,0.6297904218748813
4.315985827428095,0.631240689750206
4.318862025844101,0.6326872548036017
4.321738224260108,0.6341301211066984
4.324614422676115,0.6355692927767093
4.327490621092122,0.6370047739754838
4.330366819508129,0.6384365689085743
4.333243017924135,0.6398646818243127
4.336119216340141,0.641289117012907
4.338995414756148,0.6427098788055432
4.341871613172155,0.6441269715735064
4.344747811588162,0.6455403997273126
4.347624010004168,0.64695016771585
4.350500208420175,0.6483562800255411
4.3533764068361815,0.649758741179506
4.356252605252188,0.6511575557367468
4.359128803668195,0.6525527282913395
4.362005002084201,0.6539442634716387
4.364881200500208,0.655332165939496
4.367757398916215,0.6567164403894845
4.370633597332222,0.6580970915481403
4.3735097957482285,0.6594741241732129
4.3763859941642345,0.6608475430529244
