tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
96.159999999998,3.712162400125766e-05,0.0002760939257364432,0.0004461815785999559,0.000449799114293236,0.0002836347380503338
96.199999999998,3.289107983578315e-05,0.00027145364330377706,0.00044442239294852353,0.00045281103194130226,0.0002914764440283982
96.23999999999799,2.8679717678604006e-05,0.00026676915861208574,0.0004425517893157671,0.0004556772918497823,0.00029918490393385656
96.27999999999798,2.4488576530279273e-05,0.00026204206578902373,0.0004405710314897321,0.0004583980738731308,0.000306758872434871
96.31999999999798,2.031868283641983e-05,0.00025727396010905,0.0004384814053374544,0.0004609735969863974,0.00031419714980815384
96.35999999999797,1.6171050287159627e-05,0.0002524664375435777,0.0004362842183008532,0.0004634041189628497,0.00032149858196642864
96.39999999999796,1.2046679621502561e-05,0.00024762109431393834,0.0004339807988900153,0.000465689936042997,0.0003286620604730561
96.43999999999795,7.946558436568223e-06,0.0002427395264472668,0.00043157249617402897,0.00046783138259516664,0.00033568652254391024
96.47999999999794,3.871661001756793e-06,0.00023782332933541133,0.0004290606792695255,0.00046982883076778154,0.00034257095103658796
96.51999999999794,-1.7705192214794558e-07,0.0002328740972969718,0.0004264467368270868,0.00047168269013349404,0.00034931437442704014
96.55999999999793,-4.198633258925674e-06,0.0002278934231425595,0.00042373207651566887,0.0004733934073253217,0.00035591586677371134
96.59999999999792,-8.19214978788917e-06,0.00022288289774339214,0.0004209181245052103,0.00047496146566495276,0.00036237454766929083
96.63999999999791,-1.2156682309876523e-05,0.00021784410960330213,0.00041800632494756566,0.00047638738478335925,0.0003686895821801587
96.6799999999979,-1.609132580824199e-05,0.0002127786444342729,0.0004149981394559333,0.0004776717202338922,0.00037486018077363757
96.7199999999979,-1.999518960484219e-05,0.0002076880847355804,0.00041189504658291993,0.000478815063098001,0.0003808855992331429
96.75999999999789,-2.386739751100169e-05,0.00020257400937664666,0.00040869854129740505,0.0004798180395837459,0.0003867651385613428
96.79999999999788,-2.7707087973455043e-05,0.000197437993183686,0.0004054101344603529,0.00048068131061726027,0.0003924981448714302
96.83999999999787,-3.151341421525253e-05,0.0001922816065302398,0.0004020313522997266,0.00048140557142732035,0.0003980840092666194
96.87999999999786,-3.528554437163257e-05,0.0001871064149316804,0.0003985637358846528,0.0004819915511231861,0.0004035221677079774
96.91999999999786,-3.9022661620846997e-05,0.00018191397864377853,0.0003950088405989932,0.00048244001226587657,0.0004088121008707058
96.95999999999785,-4.2723964309943925e-05,0.0001767058522654108,0.00039136823561446816,0.0004827517504330389,0.00041395333398899157
96.99999999999784,-4.638866607550567e-05,0.00017148358434549343,0.0003876435033634819,0.00048292759377757737,0.000418945436689542
97.03999999999783,-5.001599595933794e-05,0.0001662487169942243,0.00038383623901180154,0.0004829684025802062,0.0004237880228139308
97.07999999999782,-5.3605198519119166e-05,0.00016100278549870562,0.0003799480499312295,0.0004828750687960876,0.0004284807502298759
97.11999999999782,-5.7155533934005466e-05,0.00015574731794303347,0.0003759805551724241,0.0004826485155957265,0.00043302332063157646
97.15999999999781,-6.066627810519918e-05,0.00015048383483292342,0.0003719353849380074,0.00048228969690028076,0.0004374154793292375
97.1999999999978,-6.41367227514921e-05,0.00014521384872494711,0.000367814180056107,0.0004817995969114586,0.0004416570150279147
97.23999999999779,-6.756617549977739e-05,0.00013993886386045294,0.00036361859145447303,0.00048117922963616586,0.0004457477595958066
97.27999999999778,-7.095395997055296e-05,0.00013466037580423998,0.00035935027963531483,0.00048042963840607116,0.0004496875878221356
97.31999999999778,-7.429941585841669e-05,0.00012937987108805458,0.0003550109141509961,0.0004795518953922592,0.00045347641716475176
97.35999999999777,-7.76018990075675e-05,0.00012409882685897512,0.0003506021730807293,0.00047854710111513337,0.0004571142074875958
97.39999999999776,-8.086078148232753e-05,0.00011881871053274869,0.00034612574250840467,0.00047741638394974064,0.0004606009607881652
97.43999999999775,-8.407545163269413e-05,0.00011354097945214683,0.00034158331600169775,0.0004761608996266854,0.000463936720915127
97.47999999999774,-8.7245314154941e-05,0.00010826708055039548,0.0003369765940925809,0.0004747818307287969,0.00046712157327621337
97.51999999999774,-9.03697901472811e-05,0.00010299845001974394,0.0003323072837593857,0.0004732803861837224,0.00047015564453655844
97.55999999999773,-9.344831716061336e-05,9.773651298522739e-05,0.00032757709791053836,0.0004716578007526121,0.00047303910230761244
97.59999999999772,-9.648034924436769e-05,9.24826831836785e-05,0.00032278775487010707,0.000469915334515063,0.00047577215482678915
97.63999999999771,-9.946535698747097e-05,8.723836264804357e-05,0.0003179409778652891,0.0004680542723504901,0.000478355050627995
97.6799999999977,-0.00010240282755445397,8.200494139705484e-05,0.0003130384945159662,0.0004660759234160945,0.0004807880782031936
97.7199999999977,-0.0001052922647167235,7.678379713030713e-05,0.00030808203632645855,0.00046398162062159093,0.00048307156565515554
97.75999999999769,-0.00010813318887902153,7.157629492879082e-05,0.00030307333817959994,0.0004617727201008687,0.000485205880341556
97.79999999999768,-0.00011092513710109626,6.638378696092396e-05,0.00029801413783326226,0.0004594506006807464,0.0004871914285105686
97.83999999999767,-0.00011366766311461256,6.120761219413092e-05,0.0002929061754194491,0.00045701666334699255,0.0004890286549281182
97.87999999999766,-0.00011636033733532867,5.604909611200921e-05,0.0002877511929460844,0.00045447233070777435,0.0004907180424969524
97.91999999999766,-0.00011900274687056488,5.090955043712524e-05,0.0002825509338016113,0.0004518190464547025,0.000492260111867687
97.95999999999765,-0.00012159449552199826,4.579027285947908e-05,0.00027730714226252345,0.00044905827482163817,0.0004936554210419933
97.99999999999764,-0.0001241352037838097,4.069254677067504e-05,0.0002720215630039442,0.00044619150004142523,0.000494904564968085
98.03999999999763,-0.00012662450883621645,3.5617641003833666e-05,0.0002666959406133688,0.0004432202258007129,0.0004960081751286705
98.07999999999763,-0.00012906206453442342,3.0566809579278824e-05,0.0002613320191076834,0.00044014597469303393,0.0004969669191215341
98.11999999999762,-0.000131447541393026,2.5541291456032098e-05,0.00025593154145357445,0.00043697028767029987,0.000497781500232914
98.15999999999761,-0.00013378062656590093,2.0542310289142925e-05,0.00025049624909143434,0.00043369472349287654,0.0004984526570038401
98.1999999999976,-0.0001360610238216168,1.557107419288589e-05,0.0002450278814628778,0.0004303208581784029,0.0004989811627896019
98.2399999999976,-0.00013828845351440688,1.0628775509847983e-05,0.00023952817554197083,0.000426850284449512,0.0004993678253125116
98.27999999999759,-0.0001404626525507356,5.71659058593344e-06,0.00023399886537028034,0.0004232846111806174,0.0004996134862081356
98.31999999999758,-0.00014258337435150476,8.356795513059072e-07,0.00022844168159584567,0.0004196254628439215,0.0004997190205651585
98.35999999999757,-0.00014465038880993018,-4.012813892707368e-06,0.000222858351016176,0.00041587447895480756,0.0004996853364590538
98.39999999999756,-0.000146663482245139,-8.827762680733498e-06,0.00021725059612537104,0.0004120333135167716,0.000499513374479731
98.43999999999755,-0.00014862245735152108,-1.3608056584475599e-05,0.00021162013466546358,0.00040810363446604995,0.0004992041072533279
98.47999999999755,-0.00015052713314388236,-1.835260240782061e-05,0.0002059686791820819,0.00040408712311610295,0.0004987585389583254
98.51999999999754,-0.000152377344898439,-2.3060324175922122e-05,0.00020029793658452334,0.0003999854736021026,0.0004981777048361487
98.55999999999753,-0.00015417294408970252,-2.7730163318245193e-05,0.00019460960771033309,0.00039580039232558594,0.0004974626706964371
98.59999999999752,-0.00015591379832329293,-3.236107884556155e-05,0.0001889053868944794,0.00039153359739942095,0.0004966145324171451
98.63999999999751,-0.00015759979126473428,-3.6952047520889304e-05,0.00018318696154321143,0.00038718681809323907,0.0004956344154396577
98.6799999999975,-0.00015923082256427072,-4.1502064024366304e-05,0.00017745601171269054,0.0003827617942794864,0.0004945234742590848
98.7199999999975,-0.00016080680777775882,-4.601014111205642e-05,0.000171714209692475,0.0003782602758802398,0.0004932828919099148
98.75999999999749,-0.00016232767828367793,-5.047530976868249e-05,0.00016596321959394487,0.0003736840223149384,0.0004919138794471952
98.79999999999748,-0.00016379338119631087,-5.489661935428452e-05,0.00016020469694374675,0.0003690348019491765,0.0004904176754234205
98.83999999999747,-0.0001652038792751417,-5.9273137744803966e-05,0.0001544402882823377,0.00036431439154470467,0.0004887955453612933
98.87999999999747,-0.00016655915083052671,-6.360395146659572e-05,0.00014867163076770444,0.0003595245757107815,0.00048704878122254023
98.91999999999746,-0.00016785918962568304,-6.788816582487011e-05,0.0001429003517843349,0.0003546671463570209,0.00048517870087295023
98.95999999999745,-0.00016910400477505006,-7.212490502607089e-05,0.0001371280685575145,0.0003497439021478756,0.00048318664754381255
98.99999999999744,-0.0001702936206390774,-7.631331229419606e-05,0.00013135638777301726,0.0003447566479588977,0.00048107398928992563
99.03999999999743,-0.00017142807671548783,-8.045254998106791e-05,0.00012558690520226375,0.00033970719433491336,0.0004788421184443503
99.07999999999743,-0.00017250742752707363,-8.454179967056467e-05,0.00011982120533301081,0.0003345973569502535,0.000476492451070083
99.11999999999742,-0.00017353174250608016,-8.858026227682464e-05,0.00011406086100563883,0.000329428956071169,0.00047402642640881614
99.15999999999741,-0.00017450110587522653,-9.256715813643388e-05,0.00010830743305510137,0.00032420381602057307,0.00047144550632696313
99.1999999999974,-0.00017541561652542617,-9.650172709461512e-05,0.00010256246995859695,0.00031892376464523665,0.0004687511747591183
99.2399999999974,-0.00017627538789025723,-0.00010038322858543161,9.682750748902316e-05,0.00031359063278557365,0.00046594493714912093
99.27999999999739,-0.00017708054781724193,-0.00010421094170602563,9.110406837427011e-05,0.00030820625374814033,0.0004630283198888965
99.31999999999738,-0.0001778312384359937,-0.00010798416528490992,8.539366196240864e-05,0.00030277246278098203,0.00046000286975524704
99.35999999999737,-0.00017852761602328416,-0.00011170221794433284,7.969778389282726e-05,0.0002972910965519495,0.0004568701533447558
99.39999999999736,-0.00017916985086509544,-0.00011536443815674033,7.401791577336807e-05,0.0002917639926301129,0.0004536317565069807
99.43999999999735,-0.0001797581271157085,-0.00011897018429535794,6.835552486351221e-05,0.0002861929889703933,0.0004502892837761012
99.47999999999735,-0.00018029264265389101,-0.00012251883467891754,6.271206376366123e-05,0.0002805799234015351,0.0004468443578011871
99.51999999999734,-0.00018077360893624587,-0.00012600978761055865,5.708897011056014e-05,0.00027492663311753983,0.0004432986187752605
99.55999999999733,-0.00018120125084777257,-0.00012944246141092754,5.1487666278905736e-05,0.00026923495417267526,0.00043965372386331047
99.59999999999732,-0.00018157580654970914,-0.0001328162944455076,4.590955908918117e-05,0.0002635067209801802,0.00043591134662943076
99.63999999999731,-0.00018189752732471152,-0.00013613074514621143,4.035603952175588e-05,0.000257743765814777,0.00043207317646324505
99.6799999999973,-0.00018216667741943052,-0.00013938529202726541,3.482848243728917e-05,0.0002519479183191042,0.00042814091800578015
99.7199999999973,-0.00018238353388454952,-0.00014257943369542223,2.932824630347142e-05,0.00024612100501418115,0.0004241162905749545
99.75999999999729,-0.00018254838641234352,-0.00014571268885453582,2.3856672928137387e-05,0.00024026484881401047,0.00042000102759084024
99.79999999999728,-0.0001826615371718182,-0.0001487845963045345,1.8415087198782607e-05,0.00023438126854443002,0.00041579687600086003
99.83999999999727,-0.00018272330064149624,-0.0001517947149348314,1.3004796828512164e-05,0.00022847207846631422,0.0004115055957050815
99.87999999999727,-0.0001827340034399098,-0.00015474262371221065,7.627092108448705e-06,0.00022253908780323073,0.0004071289589817641
99.91999999999726,-0.00018269398415385975,-0.0001576279216632284,2.2832456666267936e-06,0.00021658410027365353,0.00040266874991331793
99.95999999999725,-0.00018260359316450925,-0.00016045022785117296,-3.025487766604971e-06,0.00021060891362783044,0.0003981267638128304
99.99999999999724,-0.00018246319247136955,-0.000163209181347624,-8.29787158665148e-06,0.0002046153191894029,0.00039350480665131706
100.03999999999724,-0.00018227315551424254,-0.00016590444119865658,-1.3532687536188559e-05,0.00019860510140187323,0.00038880469448584744
100.07999999999723,-0.00018203386699318556,-0.00016853568638573502,-1.8728735920113915e-05,0.000192580037380013,0.0003840282528887019
100.11999999999722,-0.0001817457226865561,-0.0001711026157813412,-2.3884835813914136e-05,0.00018654189646630275,0.00037917731637770964
