ell,L_over_M,observer,smoothing_width_over_M,rms_fraction,persistence_kappa_c_U,tolerance,status,kappa_c_U_departure,kappa_c_U_entry,U_departure_over_M,U_entry_over_M,final_normalized_rate,resolved_end_kappa_c_U
1,40.0,r/M=16,30.0,0.6,0.15,0.2,resolved,2.328890909032163,3.819057216702963,98.30261053677712,161.20261053671993,1.1089436995901125,4.371058408574658
1,40.0,r/M=16,30.0,0.6,0.25,0.05,no_cosmological_entry,1.8147953784048758,nan,76.60261053679686,nan,1.1118873606611746,4.371058408574658
1,40.0,r/M=16,30.0,0.6,0.25,0.1,no_cosmological_entry,2.0280147229046723,nan,85.60261053678867,nan,1.1118873606611746,4.371058408574658
1,40.0,r/M=16,30.0,0.6,0.25,0.2,resolved,2.328890909032163,3.819057216702963,98.30261053677712,161.20261053671993,1.1118873606611746,4.371058408574658
1,40.0,r/M=16,30.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0805366384953836,4.371058408574658
1,40.0,r/M=16,30.0,0.6,0.4,0.1,no_cosmological_entry,2.0280147229046723,nan,85.60261053678867,nan,1.0805366384953836,4.371058408574658
1,40.0,r/M=16,30.0,0.6,0.4,0.2,resolved,2.328890909032163,3.819057216702963,98.30261053677712,161.20261053671993,1.0805366384953836,4.371058408574658
1,40.0,r/M=16,45.0,0.4,0.15,0.05,no_cosmological_entry,2.10856425304904,nan,89.00261053678558,nan,0.9582385678303632,4.193375621491494
1,40.0,r/M=16,45.0,0.4,0.15,0.1,resolved,2.126332531757356,4.005031867183341,89.75261053678489,169.0526105367128,0.9582385678303632,4.193375621491494
1,40.0,r/M=16,45.0,0.4,0.15,0.2,resolved,2.9732871501871037,3.945804271488953,125.5026105367524,166.55261053671506,0.9582385678303632,4.193375621491494
1,40.0,r/M=16,45.0,0.4,0.25,0.05,no_cosmological_entry,1.1396007874888536,nan,48.10261053682277,nan,0.9955579308430309,4.193375621491494
1,40.0,r/M=16,45.0,0.4,0.25,0.1,no_cosmological_entry,2.126332531757356,nan,89.75261053678489,nan,0.9955579308430309,4.193375621491494
1,40.0,r/M=16,45.0,0.4,0.25,0.2,no_cosmological_entry,2.167791848743428,nan,91.50261053678331,nan,0.9955579308430309,4.193375621491494
1,40.0,r/M=16,45.0,0.4,0.4,0.05,no_cosmological_entry,1.1396007874888536,nan,48.10261053682277,nan,1.118781369258547,4.193375621491494
1,40.0,r/M=16,45.0,0.4,0.4,0.1,no_cosmological_entry,2.126332531757356,nan,89.75261053678489,nan,1.118781369258547,4.193375621491494
1,40.0,r/M=16,45.0,0.4,0.4,0.2,no_cosmological_entry,2.167791848743428,nan,91.50261053678331,nan,1.118781369258547,4.193375621491494
1,40.0,r/M=16,45.0,0.6,0.15,0.05,no_cosmological_entry,2.219912132954489,nan,93.70261053678131,nan,1.212487208827435,4.086765949241596
1,40.0,r/M=16,45.0,0.6,0.15,0.1,no_cosmological_entry,2.2376804116628053,nan,94.45261053678061,nan,1.212487208827435,4.086765949241596
1,40.0,r/M=16,45.0,0.6,0.15,0.2,no_cosmological_entry,3.0668667513842367,nan,129.4526105367488,nan,1.212487208827435,4.086765949241596
1,40.0,r/M=16,45.0,0.6,0.25,0.05,no_cosmological_entry,1.7342458482605083,nan,73.20261053679995,nan,1.1845988211063796,4.086765949241596
1,40.0,r/M=16,45.0,0.6,0.25,0.1,no_cosmological_entry,2.2376804116628053,nan,94.45261053678061,nan,1.1845988211063796,4.086765949241596
1,40.0,r/M=16,45.0,0.6,0.25,0.2,no_cosmological_entry,2.7221621444428985,nan,114.90261053676203,nan,1.1845988211063796,4.086765949241596
1,40.0,r/M=16,45.0,0.6,0.4,0.05,no_cosmological_entry,1.7342458482605083,nan,73.20261053679995,nan,1.0686683760392972,4.086765949241596
1,40.0,r/M=16,45.0,0.6,0.4,0.1,no_cosmological_entry,2.2376804116628053,nan,94.45261053678061,nan,1.0686683760392972,4.086765949241596
1,40.0,r/M=16,45.0,0.6,0.4,0.2,no_cosmological_entry,2.7221621444428985,nan,114.90261053676203,nan,1.0686683760392972,4.086765949241596
1,40.0,cosmological_horizon,20.0,0.4,0.15,0.05,no_cosmological_entry,nan,nan,nan,nan,1.065572691225034,4.60796879135221
1,40.0,cosmological_horizon,20.0,0.4,0.15,0.1,resolved,3.8853921238806772,4.164946375558189,164.00261053671738,175.80261053670665,1.065572691225034,4.60796879135221
1,40.0,cosmological_horizon,20.0,0.4,0.15,0.2,resolved,1.2201503176332211,3.6733573312947687,51.50261053681968,155.05261053672552,1.065572691225034,4.60796879135221
1,40.0,cosmological_horizon,20.0,0.4,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0533224729947614,4.60796879135221
1,40.0,cosmological_horizon,20.0,0.4,0.25,0.1,no_schwarzschild_agreement,nan,4.164946375558189,nan,175.80261053670665,1.0533224729947614,4.60796879135221
1,40.0,cosmological_horizon,20.0,0.4,0.25,0.2,resolved,1.2201503176332211,3.6733573312947687,51.50261053681968,155.05261053672552,1.0533224729947614,4.60796879135221
1,40.0,cosmological_horizon,20.0,0.4,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0427782137345565,4.60796879135221
1,40.0,cosmological_horizon,20.0,0.4,0.4,0.1,no_schwarzschild_agreement,nan,4.164946375558189,nan,175.80261053670665,1.0427782137345565,4.60796879135221
1,40.0,cosmological_horizon,20.0,0.4,0.4,0.2,no_schwarzschild_agreement,nan,3.6733573312947687,nan,155.05261053672552,1.0427782137345565,4.60796879135221
1,40.0,cosmological_horizon,20.0,0.6,0.15,0.05,no_cosmological_entry,nan,nan,nan,nan,1.048419966347746,4.5605867147967
1,40.0,cosmological_horizon,20.0,0.6,0.15,0.1,resolved,1.2319958367720987,3.7231085116780545,52.002610536819226,157.1526105367236,1.048419966347746,4.5605867147967
1,40.0,cosmological_horizon,20.0,0.6,0.15,0.2,resolved,1.279377913327609,3.682833746605871,54.00261053681741,155.45261053672516,1.048419966347746,4.5605867147967
1,40.0,cosmological_horizon,20.0,0.6,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,1.036530013335782,4.5605867147967
1,40.0,cosmological_horizon,20.0,0.6,0.25,0.1,no_schwarzschild_agreement,nan,3.7231085116780545,nan,157.1526105367236,1.036530013335782,4.5605867147967
1,40.0,cosmological_horizon,20.0,0.6,0.25,0.2,resolved,1.279377913327609,3.682833746605871,54.00261053681741,155.45261053672516,1.036530013335782,4.5605867147967
1,40.0,cosmological_horizon,20.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0457833772639886,4.5605867147967
1,40.0,cosmological_horizon,20.0,0.6,0.4,0.1,no_cosmological_entry,nan,nan,nan,nan,1.0457833772639886,4.5605867147967
1,40.0,cosmological_horizon,20.0,0.6,0.4,0.2,no_schwarzschild_agreement,nan,3.682833746605871,nan,155.45261053672516,1.0457833772639886,4.5605867147967
1,40.0,cosmological_horizon,30.0,0.4,0.15,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0423313887873424,4.442131523407924
1,40.0,cosmological_horizon,30.0,0.4,0.15,0.1,resolved,1.2284421810304353,3.759829621008575,51.85261053681936,158.7026105367222,1.0423313887873424,4.442131523407924
1,40.0,cosmological_horizon,30.0,0.4,0.15,0.2,resolved,1.4487688370135585,3.460137986794972,61.15261053681091,146.0526105367337,1.0423313887873424,4.442131523407924
1,40.0,cosmological_horizon,30.0,0.4,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0518742668198269,4.442131523407924
1,40.0,cosmological_horizon,30.0,0.4,0.25,0.1,no_schwarzschild_agreement,nan,3.759829621008575,nan,158.7026105367222,1.0518742668198269,4.442131523407924
1,40.0,cosmological_horizon,30.0,0.4,0.25,0.2,resolved,1.4487688370135585,3.6757264351225443,61.15261053681091,155.15261053672543,1.0518742668198269,4.442131523407924
1,40.0,cosmological_horizon,30.0,0.4,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0646684795967303,4.442131523407924
1,40.0,cosmological_horizon,30.0,0.4,0.4,0.1,no_schwarzschild_agreement,nan,3.759829621008575,nan,158.7026105367222,1.0646684795967303,4.442131523407924
1,40.0,cosmological_horizon,30.0,0.4,0.4,0.2,resolved,1.4487688370135585,3.6757264351225443,61.15261053681091,155.15261053672543,1.0646684795967303,4.442131523407924
1,40.0,cosmological_horizon,30.0,0.6,0.15,0.05,no_cosmological_entry,1.2781933614137213,nan,53.95261053681745,nan,1.0680086140419882,4.371058408574658
1,40.0,cosmological_horizon,30.0,0.6,0.15,0.1,resolved,1.3160990226581295,3.8072116975640853,55.552610536816,160.70261053672039,1.0680086140419882,4.371058408574658
1,40.0,cosmological_horizon,30.0,0.6,0.15,0.2,resolved,1.7922888920410085,3.3132535494728903,75.65261053679772,139.85261053673935,1.0680086140419882,4.371058408574658
1,40.0,cosmological_horizon,30.0,0.6,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0681891722286931,4.371058408574658
1,40.0,cosmological_horizon,30.0,0.6,0.25,0.1,resolved,1.3160990226581295,3.8072116975640853,55.552610536816,160.70261053672039,1.0681891722286931,4.371058408574658
1,40.0,cosmological_horizon,30.0,0.6,0.25,0.2,resolved,1.5328720228995893,3.3132535494728903,64.70261053680768,139.85261053673935,1.0681891722286931,4.371058408574658
1,40.0,cosmological_horizon,30.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0605500813102564,4.371058408574658
1,40.0,cosmological_horizon,30.0,0.6,0.4,0.1,no_schwarzschild_agreement,nan,3.8072116975640853,nan,160.70261053672039,1.0605500813102564,4.371058408574658
1,40.0,cosmological_horizon,30.0,0.6,0.4,0.2,resolved,1.5328720228995893,3.3132535494728903,64.70261053680768,139.85261053673935,1.0605500813102564,4.371058408574658
1,40.0,cosmological_horizon,45.0,0.4,0.15,0.05,resolved,1.5767004437134364,4.039383872686086,66.552610536806,170.50261053671147,1.0308749616463704,4.193375621491494
1,40.0,cosmological_horizon,45.0,0.4,0.15,0.1,resolved,1.5968378262495284,3.495674544211605,67.40261053680523,147.55261053673235,1.0308749616463704,4.193375621491494
1,40.0,cosmological_horizon,45.0,0.4,0.15,0.2,resolved,2.2779551767349893,3.4435542600005435,96.15261053677908,145.35261053673435,1.0308749616463704,4.193375621491494
1,40.0,cosmological_horizon,45.0,0.4,0.25,0.05,no_cosmological_entry,1.0910341590194554,nan,46.05261053682464,nan,1.038801093688938,4.193375621491494
1,40.0,cosmological_horizon,45.0,0.4,0.25,0.1,resolved,1.1336780279194147,3.495674544211605,47.852610536823,147.55261053673235,1.038801093688938,4.193375621491494
1,40.0,cosmological_horizon,45.0,0.4,0.25,0.2,resolved,2.2779551767349893,3.4435542600005435,96.15261053677908,145.35261053673435,1.038801093688938,4.193375621491494
1,40.0,cosmological_horizon,45.0,0.4,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0706448934539603,4.193375621491494
1,40.0,cosmological_horizon,45.0,0.4,0.4,0.1,no_cosmological_entry,1.1336780279194147,nan,47.852610536823,nan,1.0706448934539603,4.193375621491494
1,40.0,cosmological_horizon,45.0,0.4,0.4,0.2,resolved,1.6359280394078244,3.4435542600005435,69.05261053680373,145.35261053673435,1.0706448934539603,4.193375621491494
1,40.0,cosmological_horizon,45.0,0.6,0.15,0.05,no_cosmological_entry,1.6892328755327735,nan,71.30261053680168,nan,1.0938958197859117,4.086765949241596
1,40.0,cosmological_horizon,45.0,0.6,0.15,0.1,resolved,1.7093702580688654,3.6093915279448296,72.1526105368009,152.35261053672798,1.0938958197859117,4.086765949241596
1,40.0,cosmological_horizon,45.0,0.6,0.15,0.2,resolved,2.3881185047265507,3.5466102765087784,100.80261053677485,149.7026105367304,1.0938958197859117,4.086765949241596
1,40.0,cosmological_horizon,45.0,0.6,0.25,0.05,no_cosmological_entry,1.201197487011017,nan,50.70261053682041,nan,1.0859461129907932,4.086765949241596
1,40.0,cosmological_horizon,45.0,0.6,0.25,0.1,resolved,1.7093702580688654,3.6093915279448296,72.1526105368009,152.35261053672798,1.0859461129907932,4.086765949241596
1,40.0,cosmological_horizon,45.0,0.6,0.25,0.2,resolved,2.3881185047265507,3.5466102765087784,100.80261053677485,149.7026105367304,1.0859461129907932,4.086765949241596
1,40.0,cosmological_horizon,45.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0510636123868307,4.086765949241596
1,40.0,cosmological_horizon,45.0,0.6,0.4,0.1,resolved,1.7093702580688654,3.6093915279448296,72.1526105368009,152.35261053672798,1.0510636123868307,4.086765949241596
1,40.0,cosmological_horizon,45.0,0.6,0.4,0.2,resolved,1.750829575054937,3.5466102765087784,73.90261053679932,149.7026105367304,1.0510636123868307,4.086765949241596
1,80.0,r/M=4,20.0,0.4,0.15,0.05,resolved,1.25483624657238,3.0782434729498256,103.02086302735187,252.72086302721573,1.0231139003525678,4.796899181980271
1,80.0,r/M=4,20.0,0.4,0.15,0.1,resolved,1.51610601949019,3.035003021021703,124.47086302733234,249.17086302721896,1.0231139003525678,4.796899181980271
1,80.0,r/M=4,20.0,0.4,0.15,0.2,resolved,1.6701881932622324,2.8023572092394105,137.12086302732087,230.07086302723633,1.0231139003525678,4.796899181980271
1,80.0,r/M=4,20.0,0.4,0.25,0.05,resolved,1.25483624657238,3.0782434729498256,103.02086302735187,252.72086302721573,1.022887571193427,4.796899181980271
1,80.0,r/M=4,20.0,0.4,0.25,0.1,resolved,1.51610601949019,3.035003021021703,124.47086302733234,249.17086302721896,1.022887571193427,4.796899181980271
1,80.0,r/M=4,20.0,0.4,0.25,0.2,resolved,1.6701881932622324,2.8023572092394105,137.12086302732087,230.07086302723633,1.022887571193427,4.796899181980271
1,80.0,r/M=4,20.0,0.4,0.4,0.05,resolved,1.25483624657238,3.0782434729498256,103.02086302735187,252.72086302721573,1.0226518760724508,4.796899181980271
1,80.0,r/M=4,20.0,0.4,0.4,0.1,resolved,1.51610601949019,3.035003021021703,124.47086302733234,249.17086302721896,1.0226518760724508,4.796899181980271
1,80.0,r/M=4,20.0,0.4,0.4,0.2,resolved,1.6701881932622324,2.8023572092394105,137.12086302732087,230.07086302723633,1.0226518760724508,4.796899181980271
1,80.0,r/M=4,20.0,0.6,0.15,0.05,resolved,1.285896289506665,3.0885968205945873,105.57086302734955,253.57086302721493,1.0231664279246266,4.772538363992596
1,80.0,r/M=4,20.0,0.6,0.15,0.1,resolved,1.5368127147797137,3.0289128165247847,126.17086302733081,248.6708630272194,1.0231664279246266,4.772538363992596
1,80.0,r/M=4,20.0,0.6,0.15,0.2,resolved,1.6921129294511394,2.809056434186021,138.92086302731923,230.6208630272358,1.0231664279246266,4.772538363992596
1,80.0,r/M=4,20.0,0.6,0.25,0.05,resolved,1.285896289506665,3.0885968205945873,105.57086302734955,253.57086302721493,1.0229716787826746,4.772538363992596
1,80.0,r/M=4,20.0,0.6,0.25,0.1,resolved,1.5368127147797137,3.0289128165247847,126.17086302733081,248.6708630272194,1.0229716787826746,4.772538363992596
1,80.0,r/M=4,20.0,0.6,0.25,0.2,resolved,1.6921129294511394,2.809056434186021,138.92086302731923,230.6208630272358,1.0229716787826746,4.772538363992596
1,80.0,r/M=4,20.0,0.6,0.4,0.05,resolved,1.285896289506665,3.0885968205945873,105.57086302734955,253.57086302721493,1.0227077109838794,4.772538363992596
1,80.0,r/M=4,20.0,0.6,0.4,0.1,resolved,1.5368127147797137,3.0289128165247847,126.17086302733081,248.6708630272194,1.0227077109838794,4.772538363992596
1,80.0,r/M=4,20.0,0.6,0.4,0.2,resolved,1.6921129294511394,2.809056434186021,138.92086302731923,230.6208630272358,1.0227077109838794,4.772538363992596
1,80.0,r/M=4,30.0,0.4,0.15,0.05,resolved,1.527068387584644,3.108694495434419,125.37086302733155,255.22086302721345,1.0229362584097885,4.71163631902341
1,80.0,r/M=4,30.0,0.4,0.15,0.1,resolved,1.5465570419747836,2.859605131510446,126.9708630273301,234.77086302723205,1.0229362584097885,4.71163631902341
1,80.0,r/M=4,30.0,0.4,0.15,0.2,resolved,1.7828569764552276,2.826718027227085,146.37086302731245,232.0708630272345,1.0229362584097885,4.71163631902341
1,80.0,r/M=4,30.0,0.4,0.25,0.05,resolved,1.527068387584644,3.108694495434419,125.37086302733155,255.22086302721345,1.022815677015334,4.71163631902341
1,80.0,r/M=4,30.0,0.4,0.25,0.1,resolved,1.5465570419747836,2.859605131510446,126.9708630273301,234.77086302723205,1.022815677015334,4.71163631902341
1,80.0,r/M=4,30.0,0.4,0.25,0.2,resolved,1.7828569764552276,2.826718027227085,146.37086302731245,232.0708630272345,1.022815677015334,4.71163631902341
1,80.0,r/M=4,30.0,0.4,0.4,0.05,resolved,1.527068387584644,3.108694495434419,125.37086302733155,255.22086302721345,1.0223456367965817,4.71163631902341
1,80.0,r/M=4,30.0,0.4,0.4,0.1,resolved,1.5465570419747836,2.859605131510446,126.9708630273301,234.77086302723205,1.0223456367965817,4.71163631902341
1,80.0,r/M=4,30.0,0.4,0.4,0.2,resolved,1.7828569764552276,2.826718027227085,146.37086302731245,232.0708630272345,1.0223456367965817,4.71163631902341
1,80.0,r/M=4,30.0,0.6,0.15,0.05,resolved,1.5690907986133826,3.126965108925175,128.82086302732841,256.7208630272121,1.0227260164585548,4.675095092041897
1,80.0,r/M=4,30.0,0.6,0.15,0.1,resolved,1.7109925633915875,2.8900561539950393,140.47086302731782,237.27086302722978,1.0227260164585548,4.675095092041897
1,80.0,r/M=4,30.0,0.6,0.15,0.2,resolved,1.8273154692827338,2.6287863810772287,150.02086302730913,215.8208630272493,1.0227260164585548,4.675095092041897
1,80.0,r/M=4,30.0,0.6,0.25,0.05,resolved,1.5690907986133826,3.126965108925175,128.82086302732841,256.7208630272121,1.022525116721026,4.675095092041897
1,80.0,r/M=4,30.0,0.6,0.25,0.1,resolved,1.7109925633915875,2.8900561539950393,140.47086302731782,237.27086302722978,1.022525116721026,4.675095092041897
1,80.0,r/M=4,30.0,0.6,0.25,0.2,resolved,1.8273154692827338,2.8297631294755448,150.02086302730913,232.3208630272343,1.022525116721026,4.675095092041897
1,80.0,r/M=4,30.0,0.6,0.4,0.05,resolved,1.5690907986133826,3.126965108925175,128.82086302732841,256.7208630272121,1.0218675830542587,4.675095092041897
1,80.0,r/M=4,30.0,0.6,0.4,0.1,resolved,1.7109925633915875,2.8900561539950393,140.47086302731782,237.27086302722978,1.0218675830542587,4.675095092041897
1,80.0,r/M=4,30.0,0.6,0.4,0.2,resolved,1.8273154692827338,2.8297631294755448,150.02086302730913,232.3208630272343,1.0218675830542587,4.675095092041897
1,80.0,r/M=4,45.0,0.4,0.15,0.05,resolved,1.6111132096421215,3.0057700394364937,132.27086302732528,246.77086302722114,1.0221908063341938,4.583742024588117
1,80.0,r/M=4,45.0,0.4,0.15,0.1,resolved,1.6299928435825692,2.9527852603133016,133.82086302732387,242.4208630272251,1.0221908063341938,4.583742024588117
1,80.0,r/M=4,45.0,0.4,0.15,0.2,resolved,1.9643450704634036,2.706131978188096,161.2708630272989,222.1708630272435,1.0221908063341938,4.583742024588117
1,80.0,r/M=4,45.0,0.4,0.25,0.05,resolved,1.6111132096421215,3.0057700394364937,132.27086302732528,246.77086302722114,1.0220440160485853,4.583742024588117
1,80.0,r/M=4,45.0,0.4,0.25,0.1,resolved,1.6299928435825692,2.9527852603133016,133.82086302732387,242.4208630272251,1.0220440160485853,4.583742024588117
1,80.0,r/M=4,45.0,0.4,0.25,0.2,resolved,1.9643450704634036,2.706131978188096,161.2708630272989,222.1708630272435,1.0220440160485853,4.583742024588117
1,80.0,r/M=4,45.0,0.4,0.4,0.05,resolved,1.6111132096421215,3.0057700394364937,132.27086302732528,246.77086302722114,1.0212440375444924,4.583742024588117
1,80.0,r/M=4,45.0,0.4,0.4,0.1,resolved,1.6299928435825692,2.9527852603133016,133.82086302732387,242.4208630272251,1.0212440375444924,4.583742024588117
1,80.0,r/M=4,45.0,0.4,0.4,0.2,resolved,1.9643450704634036,2.706131978188096,161.2708630272989,222.1708630272435,1.0212440375444924,4.583742024588117
1,80.0,r/M=4,45.0,0.6,0.15,0.05,resolved,1.6683611319131568,3.057536777660302,136.970863027321,251.02086302721727,1.0217051171506781,4.52893018411585
1,80.0,r/M=4,45.0,0.6,0.15,0.1,resolved,1.6872407658536046,2.9972437531408076,138.5208630273196,246.07086302722178,1.0217051171506781,4.52893018411585
1,80.0,r/M=4,45.0,0.6,0.15,0.2,resolved,2.026465156331974,2.7621618595597477,166.3708630272943,226.77086302723936,1.0217051171506781,4.52893018411585
1,80.0,r/M=4,45.0,0.6,0.25,0.05,resolved,1.6683611319131568,3.057536777660302,136.970863027321,251.02086302721727,1.0215230130361808,4.52893018411585
1,80.0,r/M=4,45.0,0.6,0.25,0.1,resolved,1.6872407658536046,2.9972437531408076,138.5208630273196,246.07086302722178,1.0215230130361808,4.52893018411585
1,80.0,r/M=4,45.0,0.6,0.25,0.2,resolved,2.026465156331974,2.7621618595597477,166.3708630272943,226.77086302723936,1.0215230130361808,4.52893018411585
1,80.0,r/M=4,45.0,0.6,0.4,0.05,resolved,1.6683611319131568,3.057536777660302,136.970863027321,251.02086302721727,1.020718407999503,4.52893018411585
1,80.0,r/M=4,45.0,0.6,0.4,0.1,resolved,1.6872407658536046,2.9972437531408076,138.5208630273196,246.07086302722178,1.020718407999503,4.52893018411585
1,80.0,r/M=4,45.0,0.6,0.4,0.2,resolved,2.026465156331974,2.7621618595597477,166.3708630272943,226.77086302723936,1.020718407999503,4.52893018411585
1,80.0,r/M=8,20.0,0.4,0.15,0.05,resolved,1.1506937496750709,3.0563187367609186,94.47086302735964,250.92086302721737,1.0243516386021145,4.796899181980271
1,80.0,r/M=8,20.0,0.4,0.15,0.1,resolved,1.25483624657238,2.813928597783556,103.02086302735187,231.02086302723546,1.0243516386021145,4.796899181980271
1,80.0,r/M=8,20.0,0.4,0.15,0.2,resolved,1.416835686190416,2.7621618595597477,116.32086302733977,226.77086302723936,1.0243516386021145,4.796899181980271
1,80.0,r/M=8,20.0,0.4,0.25,0.05,resolved,1.1506937496750709,3.0563187367609186,94.47086302735964,250.92086302721737,1.0241225891870351,4.796899181980271
1,80.0,r/M=8,20.0,0.4,0.25,0.1,resolved,1.25483624657238,2.813928597783556,103.02086302735187,231.02086302723546,1.0241225891870351,4.796899181980271
1,80.0,r/M=8,20.0,0.4,0.25,0.2,resolved,1.416835686190416,2.7621618595597477,116.32086302733977,226.77086302723936,1.0241225891870351,4.796899181980271
1,80.0,r/M=8,20.0,0.4,0.4,0.05,resolved,1.1506937496750709,3.0563187367609186,94.47086302735964,250.92086302721737,1.0237318132770201,4.796899181980271
1,80.0,r/M=8,20.0,0.4,0.4,0.1,resolved,1.25483624657238,2.813928597783556,103.02086302735187,231.02086302723546,1.0237318132770201,4.796899181980271
1,80.0,r/M=8,20.0,0.4,0.4,0.2,resolved,1.416835686190416,2.7621618595597477,116.32086302733977,226.77086302723936,1.0237318132770201,4.796899181980271
1,80.0,r/M=8,20.0,0.6,0.15,0.05,resolved,1.181753792609356,3.060581879908762,97.02086302735732,251.27086302721708,1.0243703365923849,4.772538363992596
1,80.0,r/M=8,20.0,0.6,0.15,0.1,resolved,1.276760982761287,2.824281945428318,104.82086302735023,231.8708630272347,1.0243703365923849,4.772538363992596
1,80.0,r/M=8,20.0,0.6,0.15,0.2,resolved,1.5221962239871087,2.5636211929601993,124.97086302733189,210.47086302725415,1.0243703365923849,4.772538363992596
1,80.0,r/M=8,20.0,0.6,0.25,0.05,resolved,1.181753792609356,3.060581879908762,97.02086302735732,251.27086302721708,1.0241214120590945,4.772538363992596
1,80.0,r/M=8,20.0,0.6,0.25,0.1,resolved,1.276760982761287,2.824281945428318,104.82086302735023,231.8708630272347,1.0241214120590945,4.772538363992596
1,80.0,r/M=8,20.0,0.6,0.25,0.2,resolved,1.5221962239871087,2.7487634096665263,124.97086302733189,225.67086302724033,1.0241214120590945,4.772538363992596
1,80.0,r/M=8,20.0,0.6,0.4,0.05,resolved,1.181753792609356,3.060581879908762,97.02086302735732,251.27086302721708,1.0237214712372515,4.772538363992596
1,80.0,r/M=8,20.0,0.6,0.4,0.1,resolved,1.276760982761287,2.824281945428318,104.82086302735023,231.8708630272347,1.0237214712372515,4.772538363992596
1,80.0,r/M=8,20.0,0.6,0.4,0.2,resolved,1.5221962239871087,2.7487634096665263,124.97086302733189,225.67086302724033,1.0237214712372515,4.772538363992596
1,80.0,r/M=8,30.0,0.4,0.15,0.05,resolved,1.2670166555662172,3.0660630639559883,104.02086302735097,251.72086302721664,1.0240737289984119,4.71163631902341
1,80.0,r/M=8,30.0,0.4,0.15,0.1,resolved,1.4058733180959626,2.845597661167533,115.4208630273406,233.62086302723307,1.0240737289984119,4.71163631902341
1,80.0,r/M=8,30.0,0.4,0.15,0.2,resolved,1.526459367134952,2.5922451540957168,125.3208630273316,212.820863027252,1.0240737289984119,4.71163631902341
1,80.0,r/M=8,30.0,0.4,0.25,0.05,resolved,1.2670166555662172,3.0660630639559883,104.02086302735097,251.72086302721664,1.0238429227373231,4.71163631902341
1,80.0,r/M=8,30.0,0.4,0.25,0.1,resolved,1.4058733180959626,2.845597661167533,115.4208630273406,233.62086302723307,1.0238429227373231,4.71163631902341
1,80.0,r/M=8,30.0,0.4,0.25,0.2,resolved,1.526459367134952,2.5922451540957168,125.3208630273316,212.820863027252,1.0238429227373231,4.71163631902341
1,80.0,r/M=8,30.0,0.4,0.4,0.05,resolved,1.2670166555662172,3.0660630639559883,104.02086302735097,251.72086302721664,1.0233756838203294,4.71163631902341
1,80.0,r/M=8,30.0,0.4,0.4,0.1,resolved,1.4058733180959626,2.845597661167533,115.4208630273406,233.62086302723307,1.0233756838203294,4.71163631902341
1,80.0,r/M=8,30.0,0.4,0.4,0.2,resolved,1.526459367134952,2.5922451540957168,125.3208630273316,212.820863027252,1.0233756838203294,4.71163631902341
1,80.0,r/M=8,30.0,0.6,0.15,0.05,resolved,1.3096480870446476,3.063017961707529,107.52086302734776,251.47086302721686,1.0238375352926887,4.675095092041897
1,80.0,r/M=8,30.0,0.6,0.15,0.1,resolved,1.5502111646729348,2.864477295107981,127.27086302732982,235.17086302723172,1.0238375352926887,4.675095092041897
1,80.0,r/M=8,30.0,0.6,0.15,0.2,resolved,1.572135900861842,2.6214781356809267,129.0708630273282,215.22086302724986,1.0238375352926887,4.675095092041897
1,80.0,r/M=8,30.0,0.6,0.25,0.05,resolved,1.3096480870446476,3.063017961707529,107.52086302734776,251.47086302721686,1.0236788252537279,4.675095092041897
1,80.0,r/M=8,30.0,0.6,0.25,0.1,resolved,1.5502111646729348,2.864477295107981,127.27086302732982,235.17086302723172,1.0236788252537279,4.675095092041897
1,80.0,r/M=8,30.0,0.6,0.25,0.2,resolved,1.572135900861842,2.6214781356809267,129.0708630273282,215.22086302724986,1.0236788252537279,4.675095092041897
1,80.0,r/M=8,30.0,0.6,0.4,0.05,resolved,1.3096480870446476,3.063017961707529,107.52086302734776,251.47086302721686,1.023066750837894,4.675095092041897
1,80.0,r/M=8,30.0,0.6,0.4,0.1,resolved,1.5502111646729348,2.864477295107981,127.27086302732982,235.17086302723172,1.023066750837894,4.675095092041897
1,80.0,r/M=8,30.0,0.6,0.4,0.2,resolved,1.572135900861842,2.6214781356809267,129.0708630273282,215.22086302724986,1.023066750837894,4.675095092041897
1,80.0,r/M=8,45.0,0.4,0.15,0.05,resolved,1.3504524571740026,3.014905346181872,110.87086302734471,247.52086302722046,1.023327587647171,4.583742024588117
1,80.0,r/M=8,45.0,0.4,0.15,0.1,resolved,1.485654997005597,2.8845749699478125,121.97086302733464,236.8208630272302,1.023327587647171,4.583742024588117
