U,schwarzschild_scri_plus,sds_L20_cosmological_horizon,difference_L20,sds_L40_cosmological_horizon,difference_L40,sds_L80_cosmological_horizon,difference_L80,sds_L160_cosmological_horizon,difference_L160
172.72741127774557,0.0003825236556066673,-0.0021211847748458957,-0.002503708430452563,0.005750137932840682,0.005367614277234015,-0.0047709387263321565,-0.005153462381938824,0.0015672278856922917,0.0011847042300856243
172.77741127774553,0.0003837660608248145,-0.002121432002105013,-0.0025051980629298277,0.005753091836556196,0.005369325775731381,-0.004770211502142302,-0.005153977562967116,0.0015682165318835557,0.0011844504710587411
172.82741127774548,0.000385020615705113,-0.0021216760510478438,-0.0025066966667529568,0.0057560799571436125,0.0053710593414385,-0.004769441418579564,-0.005154462034284678,0.0015692219218431881,0.0011842013061380751
172.87741127774544,0.0003862871147155212,-0.00212191692592562,-0.0025082040406411415,0.00575910180175243,0.005372814687036909,-0.004768628999799457,-0.005154916114514978,0.0015702438521498388,0.0011839567374343175
172.9274112777454,0.0003875653506363217,-0.002122154631029253,-0.002509719981665575,0.005762156872745849,0.005374591522109527,-0.004767774781031657,-0.005155340131667978,0.0015712821161901142,0.0011837167655537925
172.97741127774535,0.00038885511459771415,-0.002122389170691494,-0.002511244285289208,0.0057652446678536345,0.005376389553255921,-0.004766879308359177,-0.00515573442295689,0.001572336504220689,0.0011834813896229748
173.0274112777453,0.00039015619611679924,-0.0021226205492895257,-0.0025127767454063248,0.005768364680325242,0.005378208484208443,-0.004765943138502323,-0.005156099334619122,0.0015734068034326746,0.0011832506073158754
173.07741127774526,0.0003914683831347372,-0.0021228487712473773,-0.0025143171543821146,0.005771516399082698,0.005380048015947961,-0.004764966838595267,-0.005156435221730004,0.0015744927980169488,0.0011830244148822115
173.1274112777452,0.000392791462054454,-0.0021230738410380956,-0.0025158653030925497,0.0057746993088719995,0.005381907846817546,-0.004763950985963479,-0.005156742448017932,0.001575594269227176,0.001182802807172722
173.17741127774516,0.0003941252177788469,-0.002123295763186263,-0.00251742098096511,0.005777912890414033,0.005383787672635186,-0.0047628961678968865,-0.005157021385675733,0.0015767109954460603,0.0011825857776672135
173.22741127774512,0.0003954694337482284,-0.0021235145422699594,-0.002518983976018188,0.005781156620555689,0.005385687186807461,-0.004761802981425063,-0.005157272415173291,0.0015778427522496396,0.0011823733185014112
173.27741127774507,0.00039682389197930046,-0.0021237301829230212,-0.0025205540749023217,0.0057844299724193445,0.005387606080440044,-0.004760672033087302,-0.005157495925066602,0.0015789893124725696,0.001182165420493269
173.32741127774503,0.0003981883731026107,-0.002123942689837218,-0.0025221310629398286,0.0057877324155515275,0.005389544042448917,-0.004759503938700625,-0.005157692311803236,0.0015801504462728097,0.001181962073170199
173.37741127774498,0.0003995626564021193,-0.002124152067764369,-0.0025237147241664883,0.005791063416071403,0.005391500759669284,-0.004758299323130236,-0.005157861979532355,0.0015813259211981874,0.001181763264796068
173.42741127774494,0.00040094651985348893,-0.002124358321518227,-0.002525304841371716,0.005794422436818411,0.005393475916964922,-0.004757058820055046,-0.005158005339908536,0.001582515502251226,0.001181568982397737
173.4774112777449,0.00040233974016329506,-0.0021245614559765253,-0.0025269011961398203,0.005797808937498575,0.00539546919733528,-0.004755783071732032,-0.005158122811895327,0.0015837189519549673,0.0011813792117916723
173.52741127774485,0.00040374209280799123,-0.002124761476082934,-0.0025285035688909253,0.005801222374829627,0.005397480282021637,-0.004754472728760131,-0.005158214821568122,0.0015849360304193995,0.0011811939376114083
173.5774112777448,0.00040515335207333143,-0.0021249583868488886,-0.00253011173892222,0.005804662202686429,0.005399508850613097,-0.0047531284498434434,-0.005158281801916775,0.001586166495406143,0.0011810131433328116
173.62741127774476,0.0004065732910937109,-0.0021251521933553555,-0.0025317254844490662,0.005808127872244728,0.0054015545811510165,-0.004751750901553227,-0.005158324192646938,0.0015874101023950144,0.0011808368113013035
173.6774112777447,0.00040800168189174095,-0.002125342900754588,-0.0025333445826463286,0.005811618832122739,0.005403617150230998,-0.004750340758085192,-0.005158342439976933,0.001588666604649894,0.001180664922758153
173.72741127774466,0.00040943829541826757,-0.0021255305142718313,-0.002534968809690099,0.005815134528523266,0.005405696233104999,-0.004748898701023801,-0.005158336996442069,0.0015899357532848436,0.001180497457866576
173.77741127774462,0.0004108829015915487,-0.002125715039206939,-0.002536597940798488,0.00581867440537473,0.005407791503783181,-0.004747425419096368,-0.005158308320687917,0.001591217297330922,0.0011803343957393735
173.82741127774457,0.00041233526933785,-0.0021258964809359945,-0.0025382317502738445,0.005822237904469865,0.005409902635132016,-0.004745921607934228,-0.005158256877272078,0.001592510983800135,0.001180175714462285
173.87741127774453,0.0004137951666309975,-0.0021260748449128076,-0.002539870011543805,0.005825824465604634,0.005412029298973636,-0.004744387969829036,-0.005158183136460034,0.0015938165577530938,0.0011800213911220964
173.92741127774448,0.00041526236053291224,-0.002126250136670237,-0.002541512497203149,0.005829433526715409,0.005414171166182497,-0.004742825213489692,-0.005158087574022604,0.001595133762365072,0.0011798714018321599
173.97741127774444,0.00041673661723365374,-0.0021264223618217893,-0.002543158979055443,0.005833064524014034,0.00541632790678038,-0.004741234053796485,-0.005157970671030139,0.0015964623389900824,0.0011797257217564287
174.0274112777444,0.0004182177020918029,-0.0021265915260628944,-0.0025448092281546973,0.005836716892123057,0.005418499190031255,-0.0047396152115592415,-0.005157832913651045,0.001597802027229439,0.001179584325137636
174.07741127774435,0.00041970537967497704,-0.00212675763517208,-0.002546463014847057,0.005840390064209704,0.005420684684534728,-0.004737969413272624,-0.005157674792947601,0.0015991525649953454,0.0011794471853203683
174.1274112777443,0.0004211994137995588,-0.0021269206950121793,-0.0025481201088117383,0.005844083472117758,0.0054228840583181994,-0.004736297390871806,-0.005157496804671364,0.0016005136885770333,0.0011793142747774745
174.17741127774426,0.0004226995675723073,-0.002127080711531643,-0.00254978027910395,0.005847796546498011,0.005425096978925703,-0.004734599881485541,-0.005157299449057848,0.0016018851327075975,0.0011791855651352903
174.2274112777442,0.0004242056034302052,-0.002127237690765552,-0.002551443294195757,0.005851528716938509,0.005427323113508304,-0.0047328776271929225,-0.005157083230623128,0.001603266630628206,0.0011790610271980007
174.27741127774416,0.0004257172831813365,-0.002127391638836602,-0.0025531089220179382,0.00585527941209275,0.005429562128911413,-0.004731131374777896,-0.005156848657959233,0.0016046579141538021,0.0011789406309724655
174.32741127774412,0.0004272343680452622,-0.0021275425619560902,-0.0025547769300013523,0.0058590480598063694,0.005431813691761107,-0.00472936187548574,-0.005156596243531002,0.0016060587137384245,0.0011788243456931622
174.37741127774407,0.00042875661869401754,-0.002127690466424873,-0.0025564470851188906,0.005862834087243166,0.005434077468549148,-0.0047275698847775525,-0.00515632650347157,0.001607468758539457,0.0011787121398454396
174.42741127774403,0.000430283795292638,-0.002127835358634147,-0.0025581191539267847,0.005866636921009183,0.0054363531257165445,-0.004725756162085622,-0.00515603995737826,0.0016088877764841403,0.0011786039811915023
174.47741127774398,0.00043181565753957585,-0.002127977245066208,-0.0025597929026057835,0.005870455987275273,0.005438640329735697,-0.004723921470568994,-0.00515573712810857,0.001610315494333593,0.001178499836794017
174.52741127774394,0.000433351964707611,-0.002128116132295344,-0.002561468097002955,0.005874290711897928,0.005440938747190317,-0.004722066576870842,-0.005155418541578453,0.0016117516377457542,0.0011783996730381431
174.5774112777439,0.00043489247568486897,-0.0021282520269883106,-0.00256314450267318,0.005878140520540283,0.005443248044855414,-0.004720192250875719,-0.0051550847265605885,0.001613195931342511,0.001178303455657642
174.62741127774385,0.00043643694901476186,-0.002128384935904983,-0.002564821884919745,0.005882004838790411,0.005445567889775649,-0.004718299265467883,-0.005154736214482645,0.0016146480987716083,0.0011782111497568464
174.6774112777438,0.0004379851429368695,-0.0021285148658988363,-0.002566500008835706,0.005885883092277454,0.005447897949340584,-0.004716388396286826,-0.0051543735392236955,0.0016161078627710249,0.0011781227198341554
174.72741127774376,0.0004395368154279612,-0.002128641823917545,-0.002568178639345506,0.005889774706788208,0.005450237891360247,-0.0047144604214878405,-0.005153997236915802,0.0016175749452338756,0.0011780381298059145
174.7774112777437,0.00044109172424205674,-0.002128765817003268,-0.0025698575412453246,0.005893679108380954,0.005452587384138898,-0.004712516121502316,-0.005153607845744373,0.0016190490672705886,0.0011779573430285319
174.82741127774366,0.00044264962695094085,-0.002128886852293081,-0.002571536479244022,0.005897595723497129,0.005454946096546188,-0.004710556278797122,-0.005153205905748063,0.0016205299492718889,0.001177880322320948
174.87741127774362,0.0004442102809848077,-0.0021290049370192607,-0.002573215218004068,0.005901523979073035,0.005457313698088227,-0.004708581677637052,-0.00515279195862186,0.001622017310972141,0.0011778070299873333
174.92741127774357,0.000445773443672553,-0.0021291200785094923,-0.0025748935221820454,0.0059054633026498545,0.005459689858977302,-0.004706593103847599,-0.005152366547520152,0.0016235108715120501,0.0011777374278394972
174.97741127774353,0.00044733887228203635,-0.002129232284187073,-0.0025765711564691095,0.005909413122480621,0.005462074250198585,-0.004704591344577599,-0.005151930216859635,0.0016250103495007472,0.0011776714772187109
175.02741127774348,0.0004489063240604292,-0.002129341561570884,-0.002578247885631313,0.005913372867636722,0.005464466543576293,-0.00470257718806436,-0.00515148351212479,0.001626515463077935,0.0011776091390175059
175.07741127774344,0.00045047555627408396,-0.0021294479182756092,-0.0025799234745496934,0.005917341968113649,0.005466866411839565,-0.004700551423401248,-0.005151026979675332,0.001628025929975234,0.00117755037370115
175.1274112777434,0.00045204632624850825,-0.002129551362011667,-0.002581597688260175,0.005921319854933996,0.005469273528685488,-0.004698514840303292,-0.005150561166551801,0.0016295414675779104,0.0011774951413294021
175.17741127774335,0.00045361839140887,-0.002129651900585196,-0.002583270291994066,0.005925305960248773,0.005471687568839903,-0.004696468228877091,-0.005150086620285961,0.0016310617929864585,0.0011774434015775885
175.2274112777433,0.00045519150931906086,-0.0021297495418978133,-0.002584941051216874,0.005929299717438315,0.005474108208119255,-0.004694412379388373,-0.005149603888707434,0.0016325866230762077,0.0011773951137571468
175.27741127774325,0.00045676543772187614,-0.002129844293946384,-0.00258660973166826,0.00593330056121062,0.005476535123488745,-0.004692348082037002,-0.005149113519758879,0.0016341156745582287,0.0011773502368363526
175.3274112777432,0.0004583399345783615,-0.002129936164822986,-0.0025882760994013474,0.005937307927697912,0.0054789679931195505,-0.004690276126728549,-0.00514861606130691,0.0016356486640393664,0.0011773087294610048
175.37741127774316,0.00045991475810720534,-0.002130025162714513,-0.0025899399208217187,0.005941321254553007,0.005481406496445802,-0.004688197302848888,-0.005148112060956093,0.0016371853080825668,0.0011772705499753615
175.42741127774312,0.0004614896668241274,-0.0021301112959022962,-0.0025916009627264236,0.005945339981042736,0.005483850314218608,-0.004686112399041784,-0.005147602065865911,0.0016387253232653378,0.0011772356564412104
175.47741127774307,0.00046306441958080143,-0.002130194572761646,-0.0025932589923424476,0.005949363548140718,0.005486299128559916,-0.0046840222029852765,-0.005147086622566078,0.001640268426238158,0.0011772040066573564
175.52741127774303,0.0004646387756039119,-0.0021302750017614994,-0.0025949137773654115,0.0059533913986183256,0.005488752623014414,-0.004681927501173216,-0.005146566276777128,0.0016418143337844052,0.0011771755581804933
175.57741127774298,0.0004662124945340252,-0.0021303525914638435,-0.002596565085997869,0.005957422977132917,0.005491210482598891,-0.0046798290786966845,-0.00514604157323071,0.00164336276287728,0.0011771502683432548
175.62741127774294,0.0004677853364640722,-0.0021304273505231355,-0.0025982126869872075,0.005961457730316518,0.005493672393852446,-0.004677727719026043,-0.005145513055490115,0.0016449134307389974,0.0011771280942749253
175.6774112777429,0.0004693570619776589,-0.0021304992876857573,-0.002599856349663416,0.005965495106862018,0.005496138044884359,-0.004675624203799472,-0.005144981265777131,0.001646466054896184,0.0011771089929185252
175.72741127774285,0.00047092743218766706,-0.0021305684117891672,-0.0026014958439768343,0.005969534557607239,0.005498607125419572,-0.004673519312608322,-0.005144446744795989,0.001648020353238704,0.001177092921051037
175.7774112777428,0.0004724962087737858,-0.002130634731761298,-0.002603130940535084,0.00597357553561771,0.005501079326843924,-0.0046714138227861675,-0.005143910031559953,0.001649576044074634,0.0011770798353008482
175.82741127774275,0.00047406315402080494,-0.002130698256619745,-0.00260476141064055,0.005977617496268206,0.005503554342247401,-0.004669308509204005,-0.00514337166322481,0.0016511328461874895,0.0011770696921666844
175.8774112777427,0.0004756280308560732,-0.0021307589954709734,-0.0026063870263270464,0.005981659897323395,0.005506031866467321,-0.0046672041440601825,-0.005142832174916256,0.0016526904788917933,0.00117706244803572
175.92741127774266,0.00047719060288674254,-0.002130816957509384,-0.0026080075603961265,0.005985702199015513,0.00550851159612877,-0.00466510149667863,-0.005142292099565373,0.0016542486620867143,0.0011770580591999717
175.97741127774262,0.0004787506344371981,-0.0021308721520163962,-0.0026096227864535943,0.005989743864121394,0.005510993229684196,-0.004663001333306141,-0.005141751967743339,0.0016558071163124014,0.0011770564818752033
176.02741127774257,0.00048030789058567706,-0.0021309245883595453,-0.0026112324789452222,0.00599378435803792,0.0055134764674522425,-0.004660904416914236,-0.005141212307499914,0.001657365562803978,0.001177057672218301
176.07741127774253,0.00048186213720146395,-0.0021309742759913395,-0.002612836413192803,0.005997823148855134,0.00551596101165367,-0.004658811507000884,-0.005140673644202348,0.0016589237235451425,0.0011770615863436786
176.12741127774248,0.00048341314098073905,-0.0021310212244482294,-0.0026144343654289685,0.006001859707429019,0.00551844656644828,-0.004656723359396062,-0.005140136500376801,0.0016604813213224872,0.0011770681803417481
176.17741127774244,0.0004849606694831022,-0.002131065443349595,-0.002616026112832697,0.006005893507452117,0.005520932837969015,-0.0046546407260697345,-0.005139601395552837,0.0016620380797766952,0.001177077410293593
176.2274112777424,0.00048650449116760725,-0.002131106942396552,-0.002617611433564159,0.00600992402552241,0.005523419534354803,-0.004652564354941577,-0.005139068846109184,0.0016635937234562095,0.0011770892322886023
176.27741127774235,0.0004880443754280929,-0.0021311457313705874,-0.0026191901067986805,0.006013950741211535,0.005525906365783442,-0.004650494989693764,-0.005138539365121857,0.0016651479778681396,0.0011771036024400467
176.3274112777423,0.0004895800926291805,-0.0021311818201324895,-0.00262076191276167,0.006017973137131251,0.005528393044502071,-0.004648433369584993,-0.0051380134622141735,0.0016667005695317374,0.001177120476902557
176.37741127774225,0.0004911114141409513,-0.002131215218621105,-0.002622326632762056,0.006021990698997552,0.005530879284856601,-0.004646380229270674,-0.005137491643411625,0.0016682512260275588,0.0011771398118866076
176.4274112777422,0.000492638112373485,-0.0021312459368519592,-0.002623884049225444,0.006026002915693882,0.005533364803320397,-0.0046443362986198534,-0.005136974410993338,0.00166979967604755,0.001177161563674065
176.47741127774216,0.0004941599608121614,-0.002131273984915819,-0.0026254339457279802,0.0060300092793337794,0.005535849318521618,-0.004642302302540046,-0.005136462263352208,0.0016713456494475158,0.0011771856886353543
176.52741127774212,0.00049567673405132,-0.0021312993729773765,-0.0026269761070286963,0.006034009285321291,0.005538332551269971,-0.004640278960803804,-0.005135955694855124,0.0016728888772944552,0.0011772121432431352
176.57741127774207,0.0004971882078286255,-0.0021313221112739308,-0.002628510319102556,0.006038002432409267,0.005540814224580641,-0.004638266987874592,-0.005135455195703218,0.001674429091915992,0.0011772408840873667
176.62741127774203,0.0004986941590584839,-0.002131342210113688,-0.002630036369172172,0.006041988222757043,0.005543294063698559,-0.004636267092737288,-0.005134961251795772,0.001675966026949305,0.0011772718678908212
176.67741127774198,0.0005001943658653506,-0.0021313596798743684,-0.002631554045739719,0.0060459661619872785,0.005545771796121928,-0.004634279978735202,-0.005134474344600553,0.001677499417388182,0.0011773050515228314
176.72741127774194,0.0005016886076167026,-0.0021313745310016655,-0.0026330631386183682,0.00604993575924025,0.005548247151623547,-0.004632306343403012,-0.005133994951019715,0.0016790289996315736,0.001177340392014871
176.7774112777419,0.0005031766649559691,-0.0021313867740076885,-0.0026345634389636574,0.0060538965272273265,0.005550719862271358,-0.004630346878307895,-0.005133523543263864,0.001680554511529393,0.0011773778465734238
176.82741127774185,0.0005046583198347239,-0.0021313964194694286,-0.0026360547393041523,0.006057847982283118,0.005553189662448394,-0.004628402268890045,-0.005133060588724769,0.001682075692430147,0.001177417372595423
176.8774112777418,0.0005061333555445807,-0.0021314034780270403,-0.002637536833571621,0.006061789644416288,0.005555656288871708,-0.004626473194308824,-0.005132606549853405,0.0016835922832256116,0.0011774589276810309
176.92741127774175,0.000507601556749064,-0.0021314079603823185,-0.0026390095171313823,0.006065721037359312,0.005558119480610248,-0.004624560327289703,-0.005132161884038767,0.0016851040263972028,0.001177502469648139
176.9774112777417,0.0005090627095148839,-0.0021314098772967764,-0.0026404725868116605,0.006069641688615577,0.005560578979100693,-0.004622664333974662,-0.005131727043489545,0.001686610666059971,0.001177547956545087
177.02741127774166,0.0005105166013428166,-0.002131409239590053,-0.0026419258409328696,0.006073551129506588,0.005563034528163771,-0.004620785873775973,-0.00513130247511879,0.001688111948007171,0.0011775953466643544
177.07741127774162,0.0005119630211985695,-0.0021314060581382466,-0.002643369079336816,0.006077448895218074,0.0055654858740195046,-0.004618925599232002,-0.005130888620430572,0.0016896076197537178,0.0011776445985551484
177.12741127774157,0.0005134017595428552,-0.0021314003438720457,-0.0026448021034149007,0.006081334524843518,0.005567932765300663,-0.004617084155869111,-0.005130485915411966,0.0016910974305799108,0.0011776956710370557
177.17741127774153,0.0005148326083613502,-0.0021313921077751328,-0.002646224716136483,0.006085207561427008,0.005570374953065657,-0.004615262182059851,-0.005130094790421201,0.0016925811315729152,0.001177748523211565
177.22741127774148,0.000516255361194018,-0.002131381360882149,-0.002647636722076167,0.0060890675520055195,0.005572812190811502,-0.004613460308889307,-0.005129715670083326,0.0016940584756699876,0.0011778031144759696
177.27741127774144,0.0005176698131646691,-0.0021313681142769453,-0.0026490379274416143,0.006092914047649089,0.00557524423448442,-0.00461167916002684,-0.00512934897319151,0.0016955292176991218,0.0011778594045344527
177.3274112777414,0.0005190757610095533,-0.0021313523790908503,-0.0026504281401004033,0.006096746603499906,0.005577670842490353,-0.004609919351592054,-0.005128995112601607,0.0016969931144213365,0.0011779173534117832
177.37741127774134,0.0005204730031052895,-0.002131334166500571,-0.0026518071696058606,0.006100564778810676,0.005580091775705386,-0.004608181492031048,-0.005128654495136338,0.0016984499245694367,0.0011779769214641472
177.4274112777413,0.0005218613394980089,-0.002131313487726571,-0.00265317482722458,0.006104368136981258,0.005582506797483249,-0.004606466181995738,-0.005128327521493747,0.0016998994088888997,0.0011780380693908908
177.47741127774125,0.0005232405719296721,-0.002131290354030945,-0.0026545309259606168,0.006108156245594788,0.005584915673665116,-0.004604774014220327,-0.005128014586149999,0.0017013413301764984,0.0011781007582468263
177.5274112777412,0.0005246105038660747,-0.0021312647767156713,-0.002655875280581746,0.006111928676452393,0.0055873181725863185,-0.004603105573407745,-0.005127716077273819,0.001702775453318868,0.0011781649494527933
177.57741127774116,0.0005259709405235383,-0.0021312367671205397,-0.002657207707644078,0.006115685005606306,0.005589714065082768,-0.004601461436112837,-0.005127432376636375,0.001704201545331576,0.0011782306048080376
177.62741127774112,0.0005273216888952609,-0.002131206336621401,-0.002658528025516662,0.006119424813392378,0.005592103124497117,-0.004599842170632364,-0.005127163859527625,0.0017056193753963442,0.0011782976865010834
177.67741127774107,0.0005286625577775141,-0.0021311734966280873,-0.002659836054405601,0.006123147684461076,0.005594485126683562,-0.004598248336900329,-0.005126910894677843,0.0017070287148978043,0.0011783661571202902
177.72741127774103,0.0005299933577948301,-0.0021311382585824114,-0.0026611316163772415,0.006126853207807748,0.005596859850012919,-0.004596680486378685,-0.005126673844173516,0.0017084293374597063,0.0011784359796648762
177.77741127774098,0.000531313901425515,-0.0021311006339563157,-0.002662414535381831,0.0061305409768025974,0.005599227075377082,-0.004595139161959912,-0.0051264530633854275,0.0017098210189812485,0.0011785071175557335
177.82741127774094,0.0005326240030265926,-0.0021310606342497393,-0.002663684637276332,0.006134210589217861,0.005601586586191269,-0.00459362489786685,-0.005126248900893442,0.0017112035376717436,0.001178579534645151
177.8774112777409,0.0005339234788578063,-0.0021310182709886804,-0.0026649417498464867,0.006137861647255249,0.005603938168397443,-0.004592138219555296,-0.005126061698413102,0.0017125766740868549,0.0011786531952290486
177.92741127774084,0.0005352121471057455,-0.0021309735557234043,-0.0026661857028291496,0.0061414937575721236,0.005606281610466378,-0.004590679643623191,-0.005125891790728936,0.00171394021116031,0.0011787280640545644
177.9774112777408,0.0005364898279074566,-0.0021309265000261784,-0.002667416327933635,0.0061451065313062,0.005608616703398744,-0.004589249677721507,-0.005125739505628963,0.0017152939342396838,0.0011788041063322272
178.02741127774075,0.0005377563433732384,-0.0021308771154894047,-0.0026686334588626433,0.006148699584100285,0.005610943240727047,-0.004587848820466529,-0.005125605163839767,0.001716637631118242,0.0011788812877450035
178.0774112777407,0.0005390115176094745,-0.002130825413723544,-0.0026698369313330186,0.006152272536125017,0.005613261018515543,-0.004586477561359623,-0.005125489078969097,0.0017179710920668053,0.001178959574457331
178.12741127774066,0.0005402551767411248,-0.002130771406355102,-0.0026710265830962266,0.006155825012100951,0.0056155698353598255,-0.004585136380702599,-0.005125391557443724,0.0017192941098666274,0.0011790389331255025
178.17741127774062,0.0005414871489332446,-0.0021307151050247255,-0.0026722022539579704,0.006159356641320144,0.0056178694923869,-0.004583825749523082,-0.005125312898456327,0.001720606479840959,0.0011791193309077144
178.22741127774057,0.0005427072644123485,-0.0021306565213851294,-0.002673363785797478,0.006162867057666919,0.00562015979325457,-0.004582546129498369,-0.005125253393910718,0.0017219079998845362,0.0011792007354721877
178.27741127774053,0.000543915355487464,-0.0021305956670991106,-0.0026745110225865746,0.0061663558996368955,0.0056224405441494315,-0.0045812979728873425,-0.0051252133283748065,0.0017231984704937052,0.0011792831150062412
178.32741127774048,0.000545111256570541,-0.002130532553837561,-0.002675643810408102,0.006169822810355334,0.005624711553784793,-0.004580081722458808,-0.005125192979029349,0.0017244776947961031,0.001179366438225562
178.37741127774044,0.000546294804196394,-0.002130467193277398,-0.002676761997473792,0.0061732674375959045,0.005626972633399511,-0.004578897811427316,-0.00512519261562371,0.001725745478580136,0.0011794506743837418
178.4274112777404,0.0005474658370427541,-0.0021303995970995615,-0.0026778654341423156,0.006176689433797442,0.005629223596754688,-0.0045777466633921005,-0.005125212500434855,0.0017270016303233293,0.0011795357932805751
178.47741127774034,0.000548624195948818,-0.0021303297769870904,-0.0026789539729359085,0.006180088456079638,0.00563146426013082,-0.004576628692275406,-0.0051252528882242245,0.0017282459612185822,0.0011796217652697643
178.5274112777403,0.0005497697239343415,-0.0021302577446231804,-0.002680027468557522,0.006183464166258294,0.0056336944423239525,-0.004575544302268855,-0.0051253140262031965,0.0017294782852024305,0.001179708561268089
178.57741127774025,0.000550902266217745,-0.0021301835116892035,-0.0026810857779069486,0.00618681623085996,0.005635913964642215,-0.004574493887777802,-0.005125396153995546,0.0017306984189811986,0.0011797961527634537
178.6274112777402,0.0005520216702342189,-0.002130107089862639,-0.002682128760096858,0.006190144321136469,0.00563812265090225,-0.0045734778333724035,-0.005125499503606622,0.0017319061820580068,0.0011798845118237877
178.67741127774016,0.0005531277856526651,-0.002130028490815193,-0.002683156276467858,0.006193448113077412,0.005640320327424747,-0.004572496513739388,-0.005125624299392053,0.0017331013967563011,0.001179973611103636
178.72741127774012,0.0005542204643930687,-0.0021299477262108355,-0.002684168190603904,0.006196727287422502,0.005642506823029434,-0.004571550293637,-0.005125770758030068,0.001734283888246172,0.0011800634238531033
178.77741127774007,0.0005552995606425018,-0.0021298648077038755,-0.002685164368346377,0.00619998152967345,0.005644681969030949,-0.004570639527853566,-0.005125939088496068,0.0017354534845675834,0.0011801539239250816
178.82741127774003,0.000556364930871628,-0.0021297797469371138,-0.002686144677808742,0.006203210530104418,0.005646845599232789,-0.00456976456116915,-0.005126129492040778,0.00173661001665378,0.001180245085782152
178.87741127773998,0.0005574164338498395,-0.0021296925555398024,-0.002687108989389642,0.0062064139837723735,0.005648997549922534,-0.004568925728319017,-0.005126342162168856,0.001737753318355362,0.0011803368845055224
178.92741127773994,0.00055845393066044,-0.002129603245125802,-0.002688057175786242,0.006209591590527166,0.005651137659866726,-0.00456812335395968,-0.005126577284620119,0.0017388832264617674,0.0011804292958013274
178.9774112777399,0.0005594772847156721,-0.002129511827291729,-0.0026889891120074013,0.006212743055019655,0.005653265770303983,-0.004567357752640736,-0.0051268350373564085,0.0017399995807237066,0.0011805222960080345
179.02741127773984,0.0005604863617702647,-0.002129418313615102,-0.0026899046753853665,0.006215868086710046,0.005655381724939781,-0.004566629228775426,-0.00512711559054569,0.0017411022238739326,0.0011806158621036678
179.0774112777398,0.0005614810299360126,-0.002129322715652497,-0.0026908037455885096,0.006218966399875822,0.005657485369939809,-0.004565938076616854,-0.005127419106552867,0.0017421910016472138,0.0011807099717112011
179.12741127773975,0.0005624611596942591,-0.0021292250449377035,-0.002691686204631963,0.006222037713618354,0.005659576553924095,-0.004565284580235085,-0.005127745739929344,0.0017432657628026023,0.0011808046031083431
179.1774112777397,0.0005634266239093488,-0.0021291253129800155,-0.0026925519368893643,0.006225081751869668,0.005661655127960319,-0.004564669013498821,-0.0051280956374081706,0.0017443263591411303,0.0011808997352317815
179.22741127773966,0.0005643772978404746,-0.002129023531262266,-0.0026934008291027403,0.0062280982433983645,0.0056637209455578895,-0.004564091640058425,-0.0051284689378989,0.001745372645523526,0.0011809953476830514
179.27741127773962,0.0005653130591539013,-0.0021289197112392155,-0.002694232770393117,0.006231086921814513,0.005665773862660612,-0.004563552713331182,-0.005128865772485083,0.0017464044798909304,0.001181091420737029
179.32741127773957,0.0005662337879344669,-0.002128813864335698,-0.002695047652270165,0.006234047525574166,0.005667813737639699,-0.004563052476492936,-0.005129286264427403,0.0017474217232816885,0.0011811879353472218
179.37741127773953,0.0005671393666964274,-0.002128706001945032,-0.0026958453686414595,0.006236979797984034,0.005669840431287607,-0.004562591162466875,-0.0051297305291633025,0.0017484242398484518,0.0011812848731520245
179.42741127773948,0.0005680296803945702,-0.0021285961354272145,-0.0026966258158217845,0.006239883487204836,0.005671853806810266,-0.004562168993918168,-0.005130198674312738,0.0017494118968741,0.0011813822164795297
179.47741127773944,0.0005689046164332664,-0.002128484276107223,-0.002697388892540489,0.006242758346253856,0.005673853729820589,-0.004561786183252143,-0.005130690799685409,0.001750384564787904,0.0011814799483546375
179.5274112777394,0.0005697640646771583,-0.002128370435273434,-0.0026981344999505927,0.006245604133008154,0.005675840068330996,-0.0045614429326121956,-0.005131206997289354,0.0017513421171809053,0.001181578052503747
179.57741127773934,0.000570607917459663,-0.0021282546241759973,-0.0026988625416356606,0.006248420610206819,0.0056778126927471565,-0.004561139433882585,-0.005131747351342248,0.0017522844308219196,0.0011816765133622566
179.6274112777393,0.0005714360695923816,-0.0021281368540252434,-0.002699572923617625,0.00625120754545198,0.005679771475859598,-0.0045608758686916445,-0.005132311938284026,0.00175321138566902,0.0011817753160766383
179.67741127773925,0.0005722484183726112,-0.0021280171359900676,-0.002700265554362679,0.006253964711210075,0.005681716292837464,-0.004560652408418717,-0.005132900826791328,0.0017541228648857844,0.001181874446513173
179.7274112777392,0.0005730448635919182,-0.0021278954811962884,-0.0027009403447882064,0.0062566918848128966,0.005683647021220978,-0.004560469214205874,-0.005133514077797792,0.0017550187548527332,0.001181973891260815
179.77741127773916,0.0005738253075434508,-0.0021277719007253178,-0.0027015972082687686,0.00625938884845787,0.005685563540914419,-0.004560326436967433,-0.0051341517445108835,0.0017558989451789823,0.0011820736376355315
179.82741127773912,0.0005745896550282826,-0.0021276464056126034,-0.0027022360606408858,0.006262055389207095,0.005687465734178812,-0.004560224217406182,-0.005134813872434465,0.0017567633287167092,0.0011821736736884266
