tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
4.159999999999999,1.695397211509686e-09,0.29735242643139514,-0.33151363231029535,-0.25400228627794064,-0.21730743214162462
4.199999999999998,1.976991501062564e-09,0.30597556100287815,-0.334179932325382,-0.25523901119153647,-0.2181870065684008
4.2399999999999975,2.304002835740171e-09,0.3146510714894625,-0.33678957330863396,-0.25644885707731574,-0.21903949250590346
4.279999999999997,2.683528455005302e-09,0.3233691623345672,-0.33934351369422,-0.257631674945463,-0.2198648087382844
4.319999999999996,3.1237362002611846e-09,0.3321196426765716,-0.3418426713339351,-0.25878731727695203,-0.2206628754082155
4.359999999999995,3.634021028542378e-09,0.3408919378993454,-0.3442879243759582,-0.25991563805110657,-0.22143361403946338
4.399999999999994,4.225181648997989e-09,0.34967510257461987,-0.3466801121655675,-0.261016492773311,-0.22217694755955505
4.439999999999993,4.909622652871093e-09,0.3584578347877312,-0.34902003616450683,-0.262089738502869,-0.22289280032252753
4.479999999999992,5.701584301909257e-09,0.3672284918326724,-0.3513084608858701,-0.26313523388100724,-0.22358109813177385
4.519999999999992,6.617402792397087e-09,0.37597510725673305,-0.35354611484154347,-0.2641528391590266,-0.22424176826298517
4.559999999999991,7.675806781848316e-09,0.38468540922933026,-0.35573369149941675,-0.265142416226596,-0.22487473948718562
4.59999999999999,8.898252676359242e-09,0.3933468402039469,-0.35787185024774326,-0.2661038286401878,-0.22547994209386812
4.639999999999989,1.0309308226541525e-08,0.40194657783644816,-0.35996121736418407,-0.267036941651654,-0.22605730791422493
4.679999999999988,1.1937083335689103e-08,0.41047155711744576,-0.36200238698723974,-0.2679416222369382,-0.2266067703444764
4.719999999999987,1.3813718613420178e-08,0.418908493670877,-0.3639959220879178,-0.2688177391249246,-0.22712826436929034
4.7599999999999865,1.597594076474529e-08,0.42724390816557534,-0.36594235543963627,-0.2696651628264176,-0.227621726585301
4.799999999999986,1.846568821461947e-08,0.43546415178135833,-0.367842190584508,-0.2704837656632528,-0.2280870952247158
4.839999999999985,2.1330819166553994e-08,0.44355543266608655,-0.3696959027942889,-0.27127342179753333,-0.22852431017901326
4.879999999999984,2.46259099501156e-08,0.4515038433152782,-0.3715039400244047,-0.2720340072609913,-0.22893331302273073
4.919999999999983,2.8413156660800354e-08,0.4592953888012176,-0.37326672385960513,-0.27276539998447036,-0.22931404703733638
4.959999999999982,3.276339149982377e-08,0.466916015774102,-0.3749846504499107,-0.2734674798275229,-0.2296664572351816
