tau,u_rho_0.5,u_rho_0.75,u_rho_0.9,u_rho_0.95,u_rho_1
528.9999999998089,1.2673767785182892e-15,1.3203751560820879e-14,1.630672403111762e-13,1.0156411285863968e-12,2.2650928158056237e-10
529.0999999998088,1.2651841453293934e-15,1.3187332523804568e-14,1.6285570443403373e-13,1.0143700781960206e-12,2.2633623639759435e-10
529.1999999998087,1.2629948593058436e-15,1.3170938313694266e-14,1.6264448119109788e-13,1.0131008475352278e-12,2.2616335654757604e-10
529.2999999998086,1.2608089145200506e-15,1.3154568888101006e-14,1.624335700636973e-13,1.0118334336818608e-12,2.2599064184088086e-10
529.3999999998085,1.258626305159132e-15,1.3138224204816765e-14,1.622229705341074e-13,1.010567833718431e-12,2.2581809208813786e-10
529.4999999998084,1.2564470254926003e-15,1.3121904221503468e-14,1.6201268208552933e-13,1.009304044733167e-12,2.256457071002287e-10
529.5999999998083,1.254271069757656e-15,1.3105608895959554e-14,1.6180270420210934e-13,1.0080420638193193e-12,2.254734866882878e-10
529.6999999998083,1.2520984321301075e-15,1.3089338186275887e-14,1.6159303636891458e-13,1.0067818880753758e-12,2.2530143066370217e-10
529.7999999998082,1.2499291069182416e-15,1.3073092050405195e-14,1.6138367807205748e-13,1.0055235146049666e-12,2.2512953883811137e-10
529.8999999998081,1.2477630884044951e-15,1.3056870446454496e-14,1.6117462879871514e-13,1.0042669405168371e-12,2.2495781102340655e-10
529.999999999808,1.2456003707711388e-15,1.3040673332789302e-14,1.6096588803669796e-13,1.0030121629248912e-12,2.2478624703173046e-10
530.0999999998079,1.2434409482602203e-15,1.3024500667684652e-14,1.6075745527494405e-13,1.0017591789479956e-12,2.246148466754764e-10
530.1999999998078,1.2412848151929509e-15,1.3008352409616725e-14,1.6054933000354017e-13,1.0005079857103812e-12,2.2444360976728853e-10
530.2999999998077,1.2391319658824635e-15,1.299222851689368e-14,1.603415117131854e-13,9.992585803414807e-13,2.2427253612006176e-10
530.3999999998076,1.2369823946265436e-15,1.2976128948022392e-14,1.6013399989557726e-13,9.980109599756967e-13,2.2410162554694038e-10
530.4999999998075,1.2348360957027815e-15,1.2960053661667257e-14,1.59926794043423e-13,9.967651217523702e-13,2.239308778613187e-10
530.5999999998074,1.23269306344289e-15,1.2944002616554062e-14,1.5971989365059796e-13,9.955210628159575e-13,2.2376029287683947e-10
530.6999999998073,1.2305532921874668e-15,1.2927975771481296e-14,1.5951329821181755e-13,9.942787803161171e-13,2.235898704073943e-10
530.7999999998073,1.2284167762779183e-15,1.2911973085498673e-14,1.5930700722273587e-13,9.93038271407737e-13,2.2341961026712382e-10
530.8999999998072,1.226283510148547e-15,1.2895994517477383e-14,1.5910102017980994e-13,9.91799533250463e-13,2.2324951227041572e-10
530.9999999998071,1.2241534881601458e-15,1.288004002636778e-14,1.5889533658052432e-13,9.905625630090724e-13,2.2307957623190606e-10
531.099999999807,1.2220267047591338e-15,1.2864109571231694e-14,1.5868995592325697e-13,9.893273578535458e-13,2.229098019664775e-10
531.1999999998069,1.2199031541924054e-15,1.2848203111370062e-14,1.5848487770712257e-13,9.88093914958716e-13,2.2274018928926082e-10
531.2999999998068,1.2177828310445127e-15,1.2832320606060395e-14,1.5828010143269143e-13,9.86862231504278e-13,2.2257073801563184e-10
531.3999999998067,1.2156657296067782e-15,1.2816462014732068e-14,1.580756266013142e-13,9.856323046752105e-13,2.2240144796121325e-10
531.4999999998066,1.2135518444734474e-15,1.280062729675468e-14,1.578714527150863e-13,9.844041316614128e-13,2.222323189418731e-10
531.5999999998065,1.2114411699285734e-15,1.2784816411598806e-14,1.5766757927699177e-13,9.831777096579784e-13,2.220633507737248e-10
531.6999999998064,1.2093337005324738e-15,1.2769029318806911e-14,1.5746400579106471e-13,9.819530358645698e-13,2.2189454327312769e-10
531.7999999998063,1.207229430802654e-15,1.2753265978049903e-14,1.5726073176221008e-13,9.807301074859418e-13,2.2172589625668443e-10
531.8999999998063,1.2051283552097668e-15,1.27375263491142e-14,1.57057756696244e-13,9.79508921731935e-13,2.2155740954124292e-10
531.9999999998062,1.203030468192154e-15,1.2721810391885585e-14,1.5685508010003597e-13,9.78289475817096e-13,2.2138908294389427e-10
532.0999999998061,1.2009357643327512e-15,1.27061180662878e-14,1.5665270148129073e-13,9.770717669613261e-13,2.2122091628197282e-10
532.199999999806,1.1988442382088406e-15,1.269044933224217e-14,1.5645062034845298e-13,9.758557923890674e-13,2.2105290937305667e-10
532.2999999998059,1.1967558842821897e-15,1.2674804149841268e-14,1.5624883621119687e-13,9.74641549329693e-13,2.2088506203496674e-10
532.3999999998058,1.1946706971397734e-15,1.265918247925037e-14,1.560473485798864e-13,9.734290350178298e-13,2.2071737408576615e-10
532.4999999998057,1.1925886713322164e-15,1.264358428067918e-14,1.5584615696583878e-13,9.722182466926753e-13,2.2054984534375996e-10
532.5999999998056,1.190509801376216e-15,1.2628009514380216e-14,1.5564526088121778e-13,9.710091815982447e-13,2.203824756274955e-10
532.6999999998055,1.1884340818837895e-15,1.2612458140832985e-14,1.5544465983900627e-13,9.698018369835097e-13,2.2021526475576034e-10
532.7999999998054,1.1863615074217167e-15,1.2596930120436217e-14,1.552443533532405e-13,9.685962101023196e-13,2.2004821254758365e-10
532.8999999998053,1.1842920727134904e-15,1.2581425413746965e-14,1.5504434093900198e-13,9.67392298213275e-13,2.1988131882223466e-10
532.9999999998053,1.1822257723630497e-15,1.2565943981462843e-14,1.5484462211220749e-13,9.6619009857998e-13,2.1971458339922303e-10
533.0999999998052,1.1801626009969513e-15,1.255048578419099e-14,1.546451963895493e-13,9.649896084710344e-13,2.19548006098298e-10
533.1999999998051,1.1781025533201088e-15,1.2535050782624976e-14,1.5444606328883764e-13,9.63790825159784e-13,2.1938158673944898e-10
533.299999999805,1.1760456239291908e-15,1.2519638937694253e-14,1.5424722232843532e-13,9.625937459241002e-13,2.192153251429043e-10
533.3999999998049,1.1739918074426769e-15,1.250425021029434e-14,1.540486730276599e-13,9.613983680469098e-13,2.1904922112913054e-10
533.4999999998048,1.1719410985969837e-15,1.2488884561500897e-14,1.538504149069906e-13,9.602046888158583e-13,2.1888327451883264e-10
533.5999999998047,1.1698934920243233e-15,1.2473541952345963e-14,1.536524474875383e-13,9.590127055234221e-13,2.1871748513295448e-10
533.6999999998046,1.167848982531391e-15,1.2458222343985975e-14,1.5345477029145435e-13,9.578224154667481e-13,2.1855185279267658e-10
533.7999999998045,1.1658075646809278e-15,1.2442925697910991e-14,1.5325738284174632e-13,9.566338159478107e-13,2.183863773194169e-10
533.8999999998044,1.1637692333482916e-15,1.2427651975147395e-14,1.5306028466218275e-13,9.554469042733533e-13,2.1822105853483084e-10
533.9999999998043,1.1617339832690918e-15,1.2412401137125467e-14,1.528634752772705e-13,9.542616777548662e-13,2.180558962608105e-10
534.0999999998043,1.159701809170052e-15,1.2397173145280336e-14,1.5266695421271196e-13,9.530781337086507e-13,2.1789089031948305e-10
534.1999999998042,1.1576727058522126e-15,1.2381967961069745e-14,1.5247072099519988e-13,9.518962694554187e-13,2.1772604053321274e-10
534.2999999998041,1.1556466680632999e-15,1.2366785546159044e-14,1.5227477515201185e-13,9.507160823209826e-13,2.1756134672459828e-10
534.399999999804,1.1536236906100093e-15,1.2351625862362215e-14,1.5207911621142873e-13,9.495375696357606e-13,2.173968087164745e-10
534.4999999998039,1.151603768324885e-15,1.2336488871236363e-14,1.5188374370258928e-13,9.48360728734677e-13,2.1723242633190976e-10
534.5999999998038,1.1495868958983e-15,1.2321374534761875e-14,1.5168865715543356e-13,9.471855569577518e-13,2.170681993942085e-10
534.6999999998037,1.1475730683138564e-15,1.230628281465903e-14,1.5149385610076115e-13,9.4601205164952e-13,2.169041277269081e-10
534.7999999998036,1.145562280300701e-15,1.2291213672897715e-14,1.5129934007017132e-13,9.448402101589132e-13,2.1674021115378008e-10
534.8999999998035,1.143554526704303e-15,1.2276167071432467e-14,1.5110510859616003e-13,9.436700298396465e-13,2.165764494988291e-10
534.9999999998034,1.1415498023830565e-15,1.2261142972527211e-14,1.5091116121220224e-13,9.425015080500378e-13,2.164128425862935e-10
535.0999999998033,1.1395481022026258e-15,1.2246141338315815e-14,1.5071749745255004e-13,9.41334642152995e-13,2.1624939024064336e-10
535.1999999998033,1.1375494211353032e-15,1.2231162131103401e-14,1.5052411685243455e-13,9.401694295165133e-13,2.1608609228658077e-10
535.2999999998032,1.1355537540063634e-15,1.2216205313220939e-14,1.503310189477202e-13,9.390058675131698e-13,2.1592294854904065e-10
535.3999999998031,1.1335610957210526e-15,1.220127084706483e-14,1.5013820327528119e-13,9.37843953519516e-13,2.1575995885318952e-10
535.499999999803,1.1315714412031956e-15,1.2186358695173647e-14,1.4994566937270252e-13,9.366836849170083e-13,2.155971230244255e-10
535.5999999998029,1.1295847854170075e-15,1.2171468820162705e-14,1.4975341677856445e-13,9.355250590920758e-13,2.15434440888376e-10
535.6999999998028,1.1276011233420514e-15,1.2156601184738598e-14,1.4956144503217422e-13,9.343680734350832e-13,2.1527191227090068e-10
535.7999999998027,1.1256204498900354e-15,1.2141755751537642e-14,1.4936975367397162e-13,9.332127253414763e-13,2.1510953699808852e-10
535.8999999998026,1.1236427599468185e-15,1.2126932483226042e-14,1.4917834224479708e-13,9.320590122111405e-13,2.1494731489625896e-10
535.9999999998025,1.1216680485832444e-15,1.2112131342715571e-14,1.4898721028658642e-13,9.30906931448585e-13,2.1478524579196014e-10
536.0999999998024,1.119696310720715e-15,1.2097352292863075e-14,1.4879635734231265e-13,9.297564804626178e-13,2.146233295119703e-10
536.1999999998023,1.117727541413918e-15,1.2082595296620716e-14,1.4860578295567257e-13,9.286076566669702e-13,2.144615658832957e-10
536.2999999998023,1.1157617355058992e-15,1.2067860316989126e-14,1.4841548667079597e-13,9.274604574797658e-13,2.1429995473317175e-10
536.3999999998022,1.1137988880868895e-15,1.2053147317085258e-14,1.4822546803315356e-13,9.263148803234661e-13,2.141384958890619e-10
536.4999999998021,1.1118389942164232e-15,1.2038456260074533e-14,1.480357265888009e-13,9.251709226251502e-13,2.139771891786567e-10
536.599999999802,1.109882048844175e-15,1.2023787109187805e-14,1.4784626188476613e-13,9.240285818166258e-13,2.1381603442987477e-10
536.6999999998019,1.1079280470587603e-15,1.2009139827861912e-14,1.4765707346863476e-13,9.228878553337752e-13,2.1365503147086207e-10
536.7999999998018,1.1059769839019417e-15,1.1994514379361634e-14,1.474681608888696e-13,9.217487406173564e-13,2.1349418012999072e-10
536.8999999998017,1.1040288544736437e-15,1.1979910727286178e-14,1.4727952369494314e-13,9.206112351124025e-13,2.1333348023585948e-10
536.9999999998016,1.10208365372758e-15,1.1965328835155586e-14,1.4709116143713572e-13,9.194753362682002e-13,2.131729316172933e-10
537.0999999998015,1.1001413768525319e-15,1.1950768666614301e-14,1.4690307366648698e-13,9.183410415388072e-13,2.130125341033429e-10
537.1999999998014,1.0982020188458338e-15,1.1936230185302727e-14,1.4671525993483143e-13,9.172083483826674e-13,2.1285228752328369e-10
537.2999999998013,1.0962655748421452e-15,1.1921713354971127e-14,1.465277197948324e-13,9.160772542626643e-13,2.1269219170661728e-10
537.3999999998013,1.0943320399809723e-15,1.1907218139393191e-14,1.4634045279983494e-13,9.149477566461052e-13,2.125322464830693e-10
537.4999999998012,1.092401409381626e-15,1.189274450252194e-14,1.4615345850411474e-13,9.13819853004693e-13,2.1237245168258997e-10
537.5999999998011,1.0904736781682647e-15,1.1878292408225573e-14,1.4596673646283766e-13,9.126935408144281e-13,2.1221280713535338e-10
537.699999999801,1.0885488415046282e-15,1.1863861820621094e-14,1.4578028623227298e-13,9.115688175557897e-13,2.120533126717571e-10
537.7999999998009,1.0866268945342615e-15,1.1849452703719683e-14,1.4559410736910846e-13,9.104456807139435e-13,2.1189396812242257e-10
537.8999999998008,1.0847078323611278e-15,1.1835065021614917e-14,1.454081994308913e-13,9.093241277782945e-13,2.117347733181944e-10
537.9999999998007,1.082791650181279e-15,1.1820698738559506e-14,1.4522256197590063e-13,9.08204156242815e-13,2.1157572809013893e-10
538.0999999998006,1.0808783430946388e-15,1.1806353818899059e-14,1.4503719456332832e-13,9.070857636053321e-13,2.114168322695464e-10
538.1999999998005,1.0789679063513815e-15,1.1792030227046229e-14,1.448520967530949e-13,9.059689473683808e-13,2.1125808568792822e-10
538.2999999998004,1.0770603350829352e-15,1.1777727927343393e-14,1.4466726810605632e-13,9.048537050388146e-13,2.1109948817701695e-10
538.3999999998003,1.0751556245112008e-15,1.1763446884275907e-14,1.4448270818380525e-13,9.037400341278358e-13,2.1094103956876756e-10
538.4999999998003,1.0732537698370767e-15,1.1749187062225729e-14,1.442984165487486e-13,9.026279321508817e-13,2.1078273969535545e-10
538.5999999998002,1.0713547662146096e-15,1.1734948425857544e-14,1.4411439276401544e-13,9.0151739662784e-13,2.106245883891769e-10
538.6999999998001,1.0694586089125522e-15,1.1720730939803729e-14,1.4393063639355075e-13,9.004084250827977e-13,2.1046658548284862e-10
538.7999999998,1.0675652932004655e-15,1.170653456884529e-14,1.4374714700199417e-13,8.993010150442943e-13,2.1030873080920699e-10
538.8999999997999,1.0656748143462948e-15,1.1692359277820589e-14,1.4356392415510335e-13,8.981951640450356e-13,2.1015102420130832e-10
538.9999999997998,1.0637871675727491e-15,1.1678205031608377e-14,1.4338096741908022e-13,8.97090869622077e-13,2.0999346549242855e-10
539.0999999997997,1.0619023481130383e-15,1.1664071795216653e-14,1.4319827636101851e-13,8.959881293170134e-13,2.098360545160622e-10
539.1999999997996,1.0600203512884222e-15,1.1649959533730964e-14,1.430158505488036e-13,8.948869406752817e-13,2.0967879110592288e-10
539.2999999997995,1.0581411722901059e-15,1.163586821229017e-14,1.428336895509477e-13,8.937873012468763e-13,2.0952167509594252e-10
539.3999999997994,1.056264806469237e-15,1.1621797795897422e-14,1.4265179293697115e-13,8.926892085859452e-13,2.0936470632027136e-10
539.4999999997993,1.0543912490590257e-15,1.1607748249780438e-14,1.4247016027706155e-13,8.915926602507369e-13,2.0920788461327694e-10
539.5999999997993,1.0525204953847711e-15,1.1593719539104738e-14,1.4228879114242753e-13,8.904976538038088e-13,2.0905120980954405e-10
539.6999999997992,1.0506525407645012e-15,1.1579711629148929e-14,1.4210768510483024e-13,8.894041868121139e-13,2.0889468174387484e-10
539.7999999997991,1.0487873805259382e-15,1.1565724485322484e-14,1.4192684173694852e-13,8.883122568469386e-13,2.0873830025128837e-10
539.899999999799,1.0469250099951887e-15,1.1551758073110806e-14,1.417462606121591e-13,8.872218614835677e-13,2.0858206516701988e-10
539.9999999997989,1.0450654244830106e-15,1.1537812358082503e-14,1.415659413045997e-13,8.861329983016545e-13,2.0842597632652102e-10
540.0999999997988,1.0432086194326407e-15,1.1523887305734288e-14,1.4138588338912533e-13,8.850456648852162e-13,2.0827003356545892e-10
540.1999999997987,1.0413545900764815e-15,1.1509982881730088e-14,1.4120608644137454e-13,8.839598588222877e-13,2.0811423671971655e-10
540.2999999997986,1.0395033317672962e-15,1.1496099051807339e-14,1.4102655003768386e-13,8.82875577704712e-13,2.0795858562539205e-10
540.3999999997985,1.037654839926511e-15,1.1482235781731749e-14,1.408472737553446e-13,8.817928191288413e-13,2.0780308011879814e-10
540.4999999997984,1.0358091098810405e-15,1.1468393037337689e-14,1.4066825717236055e-13,8.807115806950988e-13,2.0764772003646184e-10
540.5999999997983,1.0339661370264608e-15,1.1454570784531424e-14,1.4048949986731875e-13,8.796318600082701e-13,2.0749250521512441e-10
540.6999999997983,1.0321259167171514e-15,1.144076898931373e-14,1.4031100141960915e-13,8.785536546770842e-13,2.0733743549174135e-10
540.7999999997982,1.030288444403619e-15,1.142698761771689e-14,1.4013276140976071e-13,8.774769623145563e-13,2.0718251070348135e-10
540.8999999997981,1.0284537153772348e-15,1.1413226635800646e-14,1.399547794183751e-13,8.764017805376616e-13,2.0702773068772647e-10
540.999999999798,1.026621725277529e-15,1.139948600970714e-14,1.3977705502748214e-13,8.753281069677129e-13,2.0687309528207103e-10
541.0999999997979,1.0247924693789095e-15,1.13857657055979e-14,1.3959958781959797e-13,8.74255939229915e-13,2.0671860432432328e-10
541.1999999997978,1.0229659432078152e-15,1.1372065689808937e-14,1.394223773778898e-13,8.731852749539432e-13,2.0656425765250246e-10
541.2999999997977,1.0211421422389867e-15,1.1358385928722304e-14,1.3924542328653133e-13,8.721161117734066e-13,2.0641005510484044e-10
541.3999999997976,1.0193210618736555e-15,1.1344726388732984e-14,1.3906872513022945e-13,8.710484473261067e-13,2.062559965197807e-10
541.4999999997975,1.0175026975582887e-15,1.1331087036172946e-14,1.3889228249461999e-13,8.699822792537355e-13,2.0610208173597785e-10
541.5999999997974,1.0156870447151205e-15,1.1317467837714245e-14,1.3871609496593975e-13,8.689176052021208e-13,2.0594831059229763e-10
541.6999999997973,1.0138740988770527e-15,1.1303868759885146e-14,1.38540162131214e-13,8.678544228212005e-13,2.057946829278163e-10
541.7999999997973,1.012063855468742e-15,1.1290289769383551e-14,1.3836448357810932e-13,8.667927297651195e-13,2.0564119858182088e-10
541.8999999997972,1.010256309992394e-15,1.1276730832738534e-14,1.3818905889500967e-13,8.657325236917626e-13,2.054878573938078e-10
541.9999999997971,1.0084514579857575e-15,1.126319191683379e-14,1.380138876710567e-13,8.646738022633026e-13,2.0533465920348357e-10
542.099999999797,1.006649294920341e-15,1.1249672988414882e-14,1.3783896949629357e-13,8.63616563145696e-13,2.0518160385076452e-10
542.1999999997969,1.0048498162514984e-15,1.1236174014409124e-14,1.376643039616633e-13,8.62560804009182e-13,2.0502869117577502e-10
542.2999999997968,1.0030530175743315e-15,1.1222694961883581e-14,1.3748989065852251e-13,8.615065225278936e-13,2.0487592101884952e-10
542.3999999997967,1.001258894317536e-15,1.1209235797903702e-14,1.3731572917910348e-13,8.604537163802531e-13,2.0472329322053e-10
542.4999999997966,9.994674420891385e-16,1.1195796489523626e-14,1.3714181911621846e-13,8.594023832484584e-13,2.04570807621567e-10
542.5999999997965,9.976786563646875e-16,1.1182377003817687e-14,1.3696816006349883e-13,8.583525208188659e-13,2.0441846406291902e-10
542.6999999997964,9.958925326956634e-16,1.1168977307991081e-14,1.3679475161527066e-13,8.57304126781669e-13,2.0426626238575222e-10
542.7999999997963,9.94109066602851e-16,1.11555973693831e-14,1.3662159336664196e-13,8.562571988308984e-13,2.0411420243143995e-10
542.8999999997963,9.923282537015472e-16,1.114223715528699e-14,1.364486849135964e-13,8.552117346647122e-13,2.0396228404156225e-10
542.9999999997962,9.905500894955724e-16,1.1128896633028308e-14,1.3627602585283818e-13,8.541677319855436e-13,2.038105070579055e-10
543.0999999997961,9.887745696640392e-16,1.1115575770065899e-14,1.3610361578161437e-13,8.531251884996418e-13,2.036588713224629e-10
543.199999999796,9.870016897099608e-16,1.1102274533921614e-14,1.3593145429797012e-13,8.520841019172109e-13,2.035073766774339e-10
543.2999999997959,9.852314452098595e-16,1.108899289224413e-14,1.357595410006792e-13,8.510444699522678e-13,2.0335602296522362e-10
543.3999999997958,9.834638318274993e-16,1.1075730812518945e-14,1.355878754892214e-13,8.500062903228247e-13,2.032048100284423e-10
543.4999999997957,9.816988451345564e-16,1.1062488262418164e-14,1.3541645736358222e-13,8.489695607508554e-13,2.0305373770990555e-10
543.5999999997956,9.799364807754072e-16,1.1049265209736671e-14,1.352452862247003e-13,8.479342789622255e-13,2.029028058526336e-10
543.6999999997955,9.781767342966862e-16,1.1036061622316205e-14,1.350743616741008e-13,8.4690044268677e-13,2.027520142998508e-10
543.7999999997954,9.764196014518226e-16,1.1022877467925802e-14,1.3490368331439286e-13,8.458680496581579e-13,2.026013628949859e-10
543.8999999997953,9.746650778876167e-16,1.100971271448798e-14,1.3473325074856213e-13,8.448370976140939e-13,2.0245085148167222e-10
543.9999999997953,9.72913159204017e-16,1.0996567330074697e-14,1.3456306358028247e-13,8.43807584295924e-13,2.023004799037458e-10
544.0999999997952,9.711638411181021e-16,1.0983441282612511e-14,1.3439312141391434e-13,8.42779507449187e-13,2.021502480052462e-10
544.1999999997951,9.694171191191526e-16,1.097033454026547e-14,1.342234238546955e-13,8.417528648231793e-13,2.020001556304161e-10
544.299999999795,9.6767298895979e-16,1.0957247071050602e-14,1.3405397050841946e-13,8.407276541711734e-13,2.018502026237011e-10
544.3999999997949,9.659314462924693e-16,1.0944178843314516e-14,1.3388476098168752e-13,8.397038732500154e-13,2.0170038882974888e-10
544.4999999997948,9.641924867744923e-16,1.0931129825117056e-14,1.3371579488189908e-13,8.386815198206e-13,2.0155071409340899e-10
544.5999999997947,9.624561062053323e-16,1.091809998495831e-14,1.3354707181698346e-13,8.376605916477237e-13,2.014011782597327e-10
544.6999999997946,9.607223002649097e-16,1.0905089291125111e-14,1.3337859139568745e-13,8.366410865000232e-13,2.0125178117397313e-10
544.7999999997945,9.589910646339518e-16,1.089209771199638e-14,1.3321035322739763e-13,8.35623002149935e-13,2.0110252268158483e-10
544.8999999997944,9.572623949519892e-16,1.0879125216183683e-14,1.3304235692215811e-13,8.346063363737877e-13,2.0095340262822269e-10
544.9999999997943,9.555362870039552e-16,1.0866171772250925e-14,1.3287460209053163e-13,8.335910869518096e-13,2.0080442085974207e-10
545.0999999997942,9.53812736393029e-16,1.0853237348942956e-14,1.3270708834411972e-13,8.3257725166774e-13,2.006555772221995e-10
545.1999999997942,9.520917389760378e-16,1.0840321914940814e-14,1.3253981529494721e-13,8.315648283091034e-13,2.0050687156185082e-10
545.2999999997941,9.503732904967172e-16,1.0827425438977232e-14,1.323727825558758e-13,8.305538146674456e-13,2.0035830372515122e-10
545.399999999794,9.486573867706963e-16,1.0814547889742131e-14,1.3220598974045868e-13,8.295442085380619e-13,2.0020987355875549e-10
545.4999999997939,9.46944023443968e-16,1.0801689236179888e-14,1.3203943646313596e-13,8.285360077200445e-13,2.0006158090951805e-10
545.5999999997938,9.452331964097098e-16,1.0788849447213069e-14,1.3187312233895685e-13,8.275292100162951e-13,1.9991342562449183e-10
545.6999999997937,9.435249012727167e-16,1.0776028491828055e-14,1.3170704698342292e-13,8.265238132336056e-13,1.997654075509284e-10
545.7999999997936,9.418191339407067e-16,1.0763226339032231e-14,1.3154121001284355e-13,8.255198151824645e-13,1.9961752653627697e-10
545.8999999997935,9.401158902050754e-16,1.0750442957832981e-14,1.3137561104429388e-13,8.245172136770471e-13,1.9946978242818516e-10
545.9999999997934,9.38415165864488e-16,1.073767831743479e-14,1.312102496954533e-13,8.235160065352655e-13,1.9932217507449843e-10
546.0999999997933,9.367169566788367e-16,1.0724932387017103e-14,1.3104512558472495e-13,8.225161915790512e-13,1.9917470432325926e-10
546.1999999997932,9.350212585332206e-16,1.0712205135832066e-14,1.3088023833104033e-13,8.215177666336899e-13,1.9902737002270694e-10
546.2999999997932,9.333280672723496e-16,1.0699496533077702e-14,1.3071558755425015e-13,8.205207295283318e-13,1.9888017202127797e-10
546.3999999997931,9.316373786149182e-16,1.0686806548116016e-14,1.305511728747997e-13,8.195250780959398e-13,1.9873311016760558e-10
546.499999999793,9.2994918845168e-16,1.0674135150431799e-14,1.3038699391343794e-13,8.185308101728031e-13,1.9858618431051854e-10
546.5999999997929,9.282634927008544e-16,1.0661482309476722e-14,1.302230502918574e-13,8.175379235995055e-13,1.9843939429904119e-10
546.6999999997928,9.265802872515801e-16,1.064884799473719e-14,1.3005934163253413e-13,8.165464162199085e-13,1.9829273998239418e-10
546.7999999997927,9.248995679114081e-16,1.0636232175912059e-14,1.2989586755861952e-13,8.155562858815445e-13,1.9814622120999303e-10
546.8999999997926,9.232213305783628e-16,1.0623634822568514e-14,1.2973262769390955e-13,8.145675304359329e-13,1.979998378314484e-10
546.9999999997925,9.215455711908585e-16,1.0611055904536273e-14,1.2956962166282868e-13,8.135801477381331e-13,1.978535896965662e-10
547.0999999997924,9.1987228547809e-16,1.0598495391560236e-14,1.2940684909037976e-13,8.125941356469719e-13,1.9770747665534614e-10
547.1999999997923,9.182014694447107e-16,1.0585953253472544e-14,1.2924430960247843e-13,8.116094920248336e-13,1.9756149855798206e-10
547.2999999997922,9.165331189548176e-16,1.0573429460094837e-14,1.2908200282547816e-13,8.106262147377715e-13,1.9741565525486182e-10
547.3999999997922,9.148672298773541e-16,1.0560923981388505e-14,1.2891992838630918e-13,8.096443016556002e-13,1.9726994659656678e-10
547.4999999997921,9.132037981071135e-16,1.054843678731251e-14,1.2875808591276607e-13,8.086637506516189e-13,1.9712437243387195e-10
547.599999999792,9.115428195768553e-16,1.0535967847946182e-14,1.285964750332751e-13,8.076845596025922e-13,1.969789326177453e-10
547.6999999997919,9.098842903526245e-16,1.0523517133316338e-14,1.284350953770687e-13,8.067067263892333e-13,1.9683362699934688e-10
547.7999999997918,9.082282063631419e-16,1.0511084613582277e-14,1.2827394657375416e-13,8.057302488959164e-13,1.9668845543002927e-10
547.8999999997917,9.065745634926988e-16,1.0498670258972766e-14,1.2811302825369805e-13,8.047551250107121e-13,1.96543417761338e-10
547.9999999997916,9.049233577200992e-16,1.0486274039925793e-14,1.2795234004816685e-13,8.037813526249785e-13,1.9639851384500974e-10
548.0999999997915,9.032745850443416e-16,1.0473895926573998e-14,1.2779188158890846e-13,8.02808929633819e-13,1.9625374353297309e-10
548.1999999997914,9.01628241445845e-16,1.0461535889405451e-14,1.27631652508086e-13,8.018378539361205e-13,1.9610910667734796e-10
548.2999999997913,8.999843228080933e-16,1.0449193898833097e-14,1.2747165243882067e-13,8.008681234340317e-13,1.959646031304453e-10
548.3999999997912,8.983428252076335e-16,1.043686992537247e-14,1.2731188101466011e-13,7.998997360335369e-13,1.9582023274476657e-10
548.4999999997912,8.967037446176143e-16,1.0424563939543953e-14,1.2715233786993558e-13,7.989326896440421e-13,1.9567599537300372e-10
548.5999999997911,8.950670770144162e-16,1.0412275911968901e-14,1.2699302263965201e-13,7.979669821785237e-13,1.9553189086803908e-10
548.699999999791,8.934328184212715e-16,1.0400005813350257e-14,1.2683393495932326e-13,7.970026115536838e-13,1.9538791908294443e-10
548.7999999997909,8.918009648759525e-16,1.0387753614352997e-14,1.2667507446518856e-13,7.960395756895928e-13,1.9524407987098145e-10
548.8999999997908,8.901715123895748e-16,1.0375519285682488e-14,1.2651644079415603e-13,7.950778725098045e-13,1.9510037308560133e-10
548.9999999997907,8.885444570322225e-16,1.0363302798160419e-14,1.263580335838527e-13,7.941174999417565e-13,1.949567985804443e-10
549.0999999997906,8.869197947738135e-16,1.0351104122648059e-14,1.2619985247242338e-13,7.931584559162661e-13,1.9481335620933907e-10
549.1999999997905,8.852975217644039e-16,1.0338923230003449e-14,1.2604189709866726e-13,7.922007383677858e-13,1.946700458263027e-10
549.2999999997904,8.836776339577556e-16,1.0326760091286575e-14,1.2588416710205553e-13,7.912443452340073e-13,1.9452686728554113e-10
549.3999999997903,8.820601275216959e-16,1.0314614677520268e-14,1.2572666212274607e-13,7.902892744563301e-13,1.943838204414481e-10
549.4999999997902,8.804449985101531e-16,1.0302486959746742e-14,1.2556938180131273e-13,7.89335523979666e-13,1.9424090514860457e-10
549.5999999997902,8.78832243007752e-16,1.0290376909186738e-14,1.2541232577903864e-13,7.883830917523712e-13,1.9409812126177896e-10
549.6999999997901,8.772218570587274e-16,1.027828449684935e-14,1.2525549369806315e-13,7.874319757261833e-13,1.939554686359275e-10
549.79999999979,8.756138367800157e-16,1.0266209694143535e-14,1.2509888520106687e-13,7.864821738564379e-13,1.9381294712619243e-10
549.8999999997899,8.740081783281348e-16,1.02541524722868e-14,1.2494249993115206e-13,7.85533684102175e-13,1.9367055658790267e-10
549.9999999997898,8.724048777642837e-16,1.0242112802601664e-14,1.2478633753218918e-13,7.84586504425661e-13,1.9352829687657343e-10
550.0999999997897,8.7080393122317e-16,1.0230090656581093e-14,1.2463039764868688e-13,7.836406327925649e-13,1.9338616784790656e-10
