U_over_M,schwarzschild_fine,uniform_sds_L80,exterior_sds_L80,uniform_sds_L160,exterior_sds_L160,uniform_sds_L320,exterior_sds_L320,uniform_sds_L640,exterior_sds_L640
7.007411277760415,0.34581891941478965,0.34920466533498995,0.3475632435874197,0.34780457356781147,0.34726521102786956,0.3468730249095784,0.3466961763680458,0.34635322951472275,0.3462969545698694
7.037411277760409,0.3452306391436968,0.3491686482527262,0.34744871841841396,0.34748396931467507,0.34691207295354387,0.34641646407282756,0.3462272140857093,0.3458303396803497,0.3457695915364199
7.067411277760403,0.3445760329900196,0.3490657509517964,0.34726734987582003,0.34709659959029865,0.34649223207262614,0.34589332261050276,0.3456916968464446,0.34524096434291673,0.3451757638704085
7.097411277760397,0.34385546589601834,0.34889626563652115,0.3470193939022803,0.3466428355865031,0.34600604291385656,0.345304013519785,0.3450900011849638,0.34458548937664,0.34451585930777534
7.127411277760391,0.3430693089938816,0.34866041321515656,0.34670513900396066,0.3461230673871358,0.34545386721021704,0.3446488847091559,0.3444225110500951,0.34386434452520004,0.34379027293265313
7.157411277760385,0.3422180235993317,0.3483585411014622,0.3463249737141524,0.3455376220450961,0.3448360745241326,0.3439282997919716,0.3436896177811396,0.3430779188989325,0.342999407127962
7.187411277760379,0.3413020489972325,0.3479910335705751,0.34587923144400146,0.3448868505365077,0.34415304164904087,0.3431426982380762,0.342891720066765,0.3422265904336726,0.3421436715944444
7.217411277760373,0.34032176025501304,0.3475581537279751,0.3453681867598459,0.34417117512522394,0.34340515298237206,0.34229249355970454,0.34202922391432433,0.34131079853574203,0.34122348325995655
7.247411277760367,0.3392775924887757,0.34706019288572304,0.34479220998676746,0.34339098597046136,0.3425928003401529,0.34137805062821197,0.34110254263744855,0.34033098958281904,0.3402392663176126
7.277411277760361,0.3381700411367922,0.34649756957828015,0.3441517124970493,0.3425466311646701,0.3417163828284307,0.34039979339284193,0.3401120968299712,0.3392875634440544,0.33919145212792223
7.307411277760355,0.33699954018537437,0.34587064726371,0.34344701393629967,0.34163852204961337,0.3407763071523936,0.3393581915327307,0.3390583143159499,0.3381809443377236,0.33808047924289786
7.337411277760349,0.33576649856563356,0.34517970036625906,0.34267844251183355,0.3406671084286905,0.339772987061029,0.33825365885572983,0.3379416301128433,0.3370116117290178,0.3369067933289252
7.367411277760343,0.33447140873648146,0.34442510430006246,0.341846432315212,0.3396327824576617,0.33870684395428335,0.3370865970261542,0.33676248641774903,0.335780021325865,0.33567084715653195
7.397411277760337,0.3331147812248795,0.3436073081100811,0.34095139308064376,0.3385359318473792,0.3375783061724963,0.3358574825916127,0.3355213325732651,0.33448659662380764,0.33437310055588154
7.427411277760331,0.33169705537981964,0.3427266564578517,0.3399936541631172,0.337377019270117,0.336387809602587,0.3345668001023301,0.33421862500728555,0.3331318089317995,0.3330140203681661
7.457411277760325,0.3302186853343738,0.341783468228902,0.33897360931775095,0.33615650823415233,0.33513579709737484,0.3332149740859942,0.3328548271972872,0.33171616544582727,0.331594080431178
7.4874112777603195,0.3286802071394389,0.34077818912988067,0.33789173136874195,0.33487480395923225,0.3338227188399269,0.33180245138063535,0.3314304096547807,0.3302401331669729,0.3301137614996507
7.5174112777603135,0.32708213986649,0.33971127432048737,0.33674842555591267,0.33353234077828814,0.3324490320714063,0.3303297485451401,0.32994584987376374,0.32870416766236554,0.328573551250572
7.5474112777603075,0.32542494027184893,0.3385830681841733,0.3355440519829488,0.33212962005274255,0.33101520110367205,0.32879736059777276,0.32840163226437313,0.32710878181611885,0.32697394418415454
7.5774112777603015,0.32370910811856496,0.3373939476991527,0.33427906464600265,0.3306671157871338,0.3295216973997411,0.32720573326915003,0.32679824812798436,0.32545450381625296,0.3253154416371487
7.607411277760296,0.3219352114898469,0.33614440815057367,0.3329539579773365,0.32914525649165455,0.3279689992472875,0.3255553577360195,0.32513619562916785,0.3237418171268939,0.3235985516752621
7.63741127776029,0.3201037795440137,0.3348349046473237,0.3315691411650927,0.32756452143143855,0.32635759213519355,0.32384678071586676,0.3234159797197539,0.321971212002419,0.3218237891051447
7.667411277760284,0.31821529406738813,0.3334657992000841,0.33012501555644413,0.3259254413132394,0.3246879681744991,0.32208050983277503,0.3216381120846245,0.3201432363260424,0.31999167536578654
7.697411277760278,0.3162702953390853,0.33203752551318155,0.32862208399424214,0.3242285033925755,0.32296062666769765,0.32025701809015866,0.3198031111254435,0.3182584374786176,0.3181027385334967
7.727411277760272,0.314269376877217,0.33055061276425063,0.3270608558527768,0.3224741649911877,0.321176073385866,0.31837683587440935,0.3179115018966921,0.3163173198557674,0.3161575132162003
7.757411277760266,0.31221308250082064,0.32900552046143605,0.3254417543456554,0.3206629448523099,0.31933482122537865,0.31644053482725815,0.31596381602365764,0.3143204069466267,0.3141565405490654
7.78741127776026,0.31010192168614986,0.32740263872034603,0.3237652232403739,0.3187953983997293,0.31743738943656724,0.3144486394310029,0.31396059167931306,0.31226827647080396,0.3121003680927201
7.817411277760254,0.30793646864820245,0.3257424497733077,0.3220318039166653,0.31687203057369756,0.3154843042861664,0.3124016515631846,0.3119023735391959,0.3101614959984982,0.30998954981958937
7.847411277760248,0.30571733983703486,0.32402550870576413,0.3202420212142052,0.31489332858028035,0.3134760983032763,0.3103001348335566,0.30978971268349204,0.30800059338868413,0.30782464601517046
7.877411277760242,0.30344509845060474,0.3222522873133167,0.31839631955801034,0.31285984465176214,0.31141331089773,0.3081446841484525,0.3076231665563162,0.3057861218979764,0.30560622325656867
7.907411277760236,0.3011202809557369,0.32042320706132016,0.31649518095653084,0.3107721577932052,0.30929648765760326,0.3059358448820165,0.30540329893539453,0.30351868563261436,0.3033348543149126
7.93741127776023,0.2987434892299001,0.3185387891664285,0.31453917833678746,0.30863079462788984,0.30712618090310423,0.3036741464874643,0.30313067982817693,0.3011988744265181,0.30101111812833903
7.967411277760224,0.29631536237791906,0.3165996124498408,0.3125288559330144,0.3064362705185365,0.3049029490438231,0.3013601802946807,0.30080588541229686,0.2988272405294082,0.29863559970315945
7.997411277760218,0.2938364869673552,0.31460616864356755,0.3104646831569257,0.304189165800958,0.30262735707011773,0.29899456468063784,0.29842949801338087,0.29640436279168264,0.29620889008380247
8.027411277760212,0.2913074242558669,0.3125589092556656,0.3083471738688068,0.30189008369589376,0.3002999759599086,0.2965778691677458,0.29600210599876575,0.2939308692601801,0.29373158625022905
8.057411277760206,0.2887287980499728,0.3104583856838002,0.3061769282368129,0.2995395756875929,0.29792138312437255,0.29411064822497723,0.2935243037034645,0.29140737425458035,0.2912042910873499
8.0874112777602,0.28610127033857835,0.3083052012423205,0.30395451483845487,0.2971381823826077,0.2954921618426828,0.2915935158988646,0.29099669141126894,0.28883445464176427,0.2886276132763136
8.117411277760194,0.283425454477124,0.306099874149612,0.30168042975283277,0.2946865073094384,0.29301290168746075,0.2890271146274867,0.28841987524413776,0.2862127106340502,0.286002167265651
8.147411277760188,0.2807019343688031,0.30384288286414246,0.2993552117833879,0.2921851788631349,0.290484197959833,0.286412040866196,0.28579446708050643,0.2835427918069872,0.28332857315448495
8.177411277760182,0.2779313502411175,0.30153480093386564,0.29697948505875027,0.2896347761740009,0.2879066521238926,0.2837488716052121,0.28312108453674795,0.2808253388541477,0.28060745666708414
8.207411277760176,0.2751143862933153,0.29917625732623354,0.2945538472985804,0.28703586229169514,0.2852808712127128,0.2810382386735663,0.2804003508471804,0.27806095374203554,0.2778394490268105
8.23741127776017,0.2722516857996254,0.29676780262421587,0.292078822614759,0.2843890589666524,0.28260746830077765,0.27828080833568253,0.2776328947834487,0.27525025419688764,0.2750251869347389
8.267411277760164,0.2693438545227119,0.2943099396497137,0.2895549682013227,0.2816950198511278,0.2798870618539205,0.2754772066865253,0.27481935063260954,0.2723939080678955,0.27216531243449643
8.297411277760158,0.2663915437457328,0.2918032562831724,0.2869829281481249,0.27895435459658313,0.2771202762639222,0.27262803195489066,0.27196035806260255,0.2694925834668826,0.2692604728939553
8.327411277760152,0.26339545709174006,0.28924840660079204,0.28436333317089785,0.2761676471743856,0.27430774112261513,0.2697339286820897,0.2690565620535953,0.26654690893869404,0.266311320863121
8.357411277760146,0.26035627033839287,0.2866459791713346,0.281696738073721,0.27333553224790796,0.27145009183238,0.2667955847921681,0.2661086128641968,0.2635575169337441,0.2633185140555497
8.38741127776014,0.25727461277214214,0.28399650108078345,0.2789837131737436,0.2704586867679377,0.26854796879860104,0.26381365853843863,0.26311716588195316,0.26052508895975635,0.2602827152040985
8.417411277760134,0.25415114223685675,0.2813005669191577,0.2762249164501559,0.2675377538120097,0.26560201811172246,0.26078877037685927,0.2600828815776375,0.2574503198585514,0.25720459203588153
8.447411277760128,0.250986576010114,0.2785588517613603,0.27342101330094426,0.26457333919158293,0.26261289067451915,0.2577215729057235,0.2570064254436367,0.25433386742176106,0.2540848171335888
8.477411277760122,0.24778162314204727,0.2757719869349826,0.270572594133179,0.2615660853729718,0.25958124292470924,0.2546127706813668,0.25388846784074975,0.25117637820870925,0.2509240678950671
8.507411277760117,0.24453694104363827,0.2729405278493322,0.26768024002691715,0.25851668753569246,0.2565077359442316,0.2514630553686873,0.25072968397840234,0.2479785416822838,0.24772302641017685
8.53741127776011,0.24125319232807163,0.27006506976104006,0.26474461434012,0.2554258240002117,0.2533930361575397,0.24827307356498882,0.24753075380586417,0.24474107572438053,0.24448237939467143
8.567411277760105,0.2379310993257786,0.2671462997803116,0.2617664146353048,0.2522941266004678,0.2502378145056739,0.2450434833396106,0.24429236188302095,0.24146467035619332,0.2412028180927102
8.597411277760099,0.23457140101886897,0.26418489363645004,0.25874627361157543,0.24912224246412598,0.24704274702057472,0.24177499785096918,0.2410151973673746,0.23814998907647103,0.23788503817627615
8.627411277760093,0.23117478941180225,0.26118144388131437,0.2556847859911482,0.24591087650004065,0.24380851417769045,0.238468339989263,0.23769995385336457,0.23479772412882977,0.23452973967979862
8.657411277760087,0.22774193531777098,0.2581365451516421,0.2525826111481944,0.24266074061809775,0.24053580122389442,0.2351241886828857,0.23434732929996024,0.23140860874925573,0.23113762686238226
8.68741127776008,0.2242735569671294,0.25505088329166264,0.2494404697552455,0.23937249961654278,0.23722529783237845,0.23174320947385837,0.23095802597724654,0.227983366078745,0.22770940817252286
8.717411277760075,0.2207704135293007,0.25192517308222456,0.24625904234033777,0.23604680694007926,0.2338776980698272,0.22832611484903154,0.22753275028998424,0.22452268318335108,0.22424579608112943
