pulse,window_start,window_end,analytic_time,matched_time,time,timing_systematic,cadence_uncertainty,timing_uncertainty,analytic_amplitude,matched_amplitude,amplitude,amplitude_systematic,signed_amplitude,integrated_field_energy,integrated_flux_energy,phi_over_pi,case,cosmological_length_over_M,observer,observer_radius_over_M,output_cadence_over_M,delay_over_M,delay_uncertainty_over_M,amplitude_ratio,energy_ratio
2,53.0,69.0,63.092315078963324,63.14065022027535,63.116482649619336,0.04833514131202321,0.05000000000006111,0.06954341008075002,1.0654797138713983,1.0963986236454575,1.080939168758428,0.0309189097740592,0.9934159297052301,4.3453559882156,1.0895961963722018,0.0,sds_L80,80.0,r12M,12.0,0.10000000000012221,19.15924265912262,0.08718935307306837,0.1438963708897954,0.035546246510490195
3,69.0,86.0,77.51034332596035,77.47928603932674,77.49481468264355,0.031057286633611625,0.05000000000006111,0.05886047105697016,0.27184645587004835,0.2680216268700218,0.26993404137003507,0.003824829000026564,0.2708362670903207,0.2656332743473343,0.04396600604414244,1.0,sds_L80,80.0,r12M,12.0,0.10000000000012221,14.378332033024215,0.09110895092529485,0.24972176896881498,0.04035073377690447
0,18.0,35.0,26.450658926907174,26.448335443792587,26.44949718534988,0.002323483114587077,0.05000000000023874,0.050053956624902744,9.197618579501201,9.196615573790995,9.197117076646098,0.001003005710206395,-9.19412173908947,330.021386155027,41.085781182001554,0.0,sds_L160,160.0,r12M,12.0,0.10000000000047748,nan,nan,nan,nan
1,35.0,53.0,43.884793071784735,43.88087015004772,43.88283161091623,0.003922921737014917,0.05000000000023874,0.050153657044911676,7.47424948057302,7.46729585638509,7.470772668479055,0.0069536241879299965,-7.422427490220094,208.83496162744436,30.621609473390563,1.0,sds_L160,160.0,r12M,12.0,0.10000000000047748,17.433334425566347,0.07085751822344799,0.8122950492224693,0.7453091700445742
2,53.0,69.0,63.055294678174675,63.059300193897684,63.05729743603618,0.004005515723008557,0.05000000000023874,0.05016018497006508,1.093004020687434,1.0975048457768257,1.09525443323213,0.004500825089391647,1.0371648213586875,4.493223143669353,1.0893546415863655,0.0,sds_L160,160.0,r12M,12.0,0.10000000000047748,19.174465825119952,0.07093259808585727,0.14660524176478634,0.03557470232036589
3,69.0,86.0,77.37452671498325,77.36733482249122,77.37093076873722,0.007191892492031116,0.05000000000023874,0.05051458519715675,0.26846267853426037,0.26791194275841745,0.26818731064633894,0.0005507357758429143,0.26720026883626347,0.2581770750291871,0.04402630764943842,1.0,sds_L160,160.0,r12M,12.0,0.10000000000047748,14.313633332701045,0.07118825376332777,0.244863022243069,0.04041503654432077
0,18.0,35.0,26.888149220843975,26.88814922474866,26.888149222796315,3.904684575672945e-09,0.05000000000023874,0.050000000000238895,4.9302831506758755,4.930283150748379,4.930283150712127,7.250378075696062e-11,-4.928728043799392,94.25031725229499,12.149262104831976,0.0,schwarzschild,inf,outer,inf,0.10000000000047748,nan,nan,nan,nan
1,35.0,53.0,42.930155069350974,42.93015508305689,42.93015507620393,1.3705914625461446e-08,0.05000000000023874,0.05000000000024062,9.4336507214079,9.433650727116763,9.433650724262332,5.7088627158918825e-09,-9.325568721593617,334.19640628219577,51.15603545196205,1.0,schwarzschild,inf,outer,inf,0.10000000000047748,16.042005853407616,0.07071067811899383,1.913409521499742,4.210629008622375
2,53.0,69.0,62.64246723621271,62.64246722290902,62.642467229560864,1.3303690593602369e-08,0.05000000000023874,0.05000000000024051,1.360953101617375,1.36095310227013,1.3609531019437524,6.52754961194546e-10,1.3013991615422178,6.897354469764059,1.6022084572907551,0.0,schwarzschild,inf,outer,inf,0.10000000000047748,19.712312153356933,0.07071067811899497,0.14426579292823805,0.031320027893782056
3,69.0,86.0,76.92882524450155,76.92882525727134,76.92882525088645,1.276978878195223e-08,0.05000000000023874,0.05000000000024037,0.3193477881642158,0.3193477883514076,0.3193477882578117,1.8719181760218362e-10,0.31760431968666775,0.3642989548168712,0.06362701018598067,1.0,schwarzschild,inf,outer,inf,0.10000000000047748,14.286358021325583,0.07071067811899479,0.2346501049901793,0.03971206736330077
0,18.0,35.0,26.68464292535668,26.460326957808693,26.572484941582687,0.22431596754798733,0.04999999999997229,0.2298209157082682,6.9633625881335055,6.872347780600758,6.917855184367132,0.09101480753274771,-6.961716857543807,189.61319720634773,22.644338551142216,0.0,sds_L20,20.0,outer,18.912985478471832,0.09999999999994458,nan,nan,nan,nan
1,35.0,53.0,44.76231274687075,44.807557353572705,44.784935050221726,0.04524460670195651,0.04999999999997229,0.06743199860312578,9.065561516000379,8.302508576717253,8.684035046358815,0.763052939283126,-9.050927778434765,323.3644085646639,37.66943219568414,1.0,sds_L20,20.0,outer,18.912985478471832,0.09999999999994458,18.21245010863904,0.239509347902329,1.2553074348799425,1.663525393360807
2,53.0,69.0,61.014962119242035,63.653205807865305,62.33408396355367,2.6382436886232696,0.04999999999997229,2.638717446139414,1.1381334329547799,1.146424502789029,1.1422789678719045,0.008291069834249098,-1.0130644495623953,5.080017584336867,1.2231969316901161,0.0,sds_L20,20.0,outer,18.912985478471832,0.09999999999994458,17.54914891333194,2.6395789124396574,0.13153781183216873,0.032471870702374436
3,69.0,86.0,79.76059955217424,79.47138177498061,79.61599066357743,0.2892177771936275,0.04999999999997229,0.29350796010469626,0.3070283689017307,0.282890449473866,0.29495940918779834,0.024137919427864696,0.30697026394097315,0.34720207268178177,0.048307099940411755,1.0,sds_L20,20.0,outer,18.912985478471832,0.09999999999994458,17.281906700023768,2.6549909007763723,0.25822011740031897,0.03949249600688979
